i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	0.402413 	0.849117 	16.068978 	0.000193 	0.000195 	0.000195 	0 
1 	12146791.742338 	4.002350e-01 	8.406345e-01 	1.606048e+01 	1.940002e-04 	1.958819e-04 	1.959532e-04 	1.214679e+07 
2 	24180654.314706 	3.980838e-01 	8.322314e-01 	1.605207e+01 	1.946408e-04 	1.965323e-04 	1.966041e-04 	1.203386e+07 
3 	36103598.348906 	3.959600e-01 	8.239126e-01 	1.604374e+01 	1.952776e-04 	1.971788e-04 	1.972510e-04 	1.192294e+07 
4 	47917661.784878 	3.938635e-01 	8.156773e-01 	1.603550e+01 	1.959106e-04 	1.978215e-04 	1.978941e-04 	1.181406e+07 
5 	59624836.802748 	3.917937e-01 	8.075247e-01 	1.602733e+01 	1.965397e-04 	1.984602e-04 	1.985333e-04 	1.170718e+07 
6 	71227070.765601 	3.897504e-01 	7.994538e-01 	1.601925e+01 	1.971649e-04 	1.990951e-04 	1.991686e-04 	1.160223e+07 
7 	82726267.414997 	3.877330e-01 	7.914640e-01 	1.601125e+01 	1.977863e-04 	1.997260e-04 	1.998001e-04 	1.149920e+07 
8 	94124288.030981 	3.857413e-01 	7.835544e-01 	1.600333e+01 	1.984039e-04 	2.003531e-04 	2.004276e-04 	1.139802e+07 
9 	105422952.556845 	3.837748e-01 	7.757241e-01 	1.599549e+01 	1.990176e-04 	2.009764e-04 	2.010512e-04 	1.129866e+07 
10 	116624040.689717 	3.818333e-01 	7.679724e-01 	1.598773e+01 	1.996275e-04 	2.015957e-04 	2.016710e-04 	1.120109e+07 
11 	127729292.938155 	3.799163e-01 	7.602984e-01 	1.598004e+01 	2.002336e-04 	2.022111e-04 	2.022869e-04 	1.110525e+07 
12 	138740411.648009 	3.780235e-01 	7.527014e-01 	1.597243e+01 	2.008358e-04 	2.028227e-04 	2.028989e-04 	1.101112e+07 
13 	149659061.997353 	3.761545e-01 	7.451807e-01 	1.596490e+01 	2.014342e-04 	2.034304e-04 	2.035071e-04 	1.091865e+07 
14 	160486872.961758 	3.743091e-01 	7.377353e-01 	1.595745e+01 	2.020288e-04 	2.040343e-04 	2.041113e-04 	1.082781e+07 
15 	171225438.250782 	3.724868e-01 	7.303647e-01 	1.595006e+01 	2.026196e-04 	2.046343e-04 	2.047117e-04 	1.073857e+07 
16 	181876317.216652 	3.706874e-01 	7.230679e-01 	1.594276e+01 	2.032065e-04 	2.052304e-04 	2.053083e-04 	1.065088e+07 
