i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	1.147485 	11.917272 	4.255751 	0.000194 	0.000196 	0.000196 	0 
1 	9252326.300036 	1.135898e+00 	1.189229e+01 	4.230770e+00 	1.956117e-04 	1.978647e-04 	1.979502e-04 	9.252325e+06 
2 	18206227.157550 	1.124411e+00 	1.186745e+01 	4.205932e+00 	1.977106e-04 	2.000022e-04 	2.000895e-04 	8.953901e+06 
3 	26872163.281523 	1.113040e+00 	1.184280e+01 	4.181273e+00 	1.998229e-04 	2.021537e-04 	2.022427e-04 	8.665936e+06 
4 	35260618.561615 	1.101785e+00 	1.181832e+01 	4.156793e+00 	2.019487e-04 	2.043192e-04 	2.044100e-04 	8.388455e+06 
5 	43381660.135322 	1.090645e+00 	1.179402e+01 	4.132488e+00 	2.040880e-04 	2.064986e-04 	2.065912e-04 	8.121042e+06 
6 	51244952.694727 	1.079618e+00 	1.176989e+01 	4.108358e+00 	2.062407e-04 	2.086919e-04 	2.087863e-04 	7.863293e+06 
7 	58859775.865050 	1.068704e+00 	1.174593e+01 	4.084400e+00 	2.084067e-04 	2.108991e-04 	2.109955e-04 	7.614823e+06 
8 	66235040.811727 	1.057900e+00 	1.172214e+01 	4.060612e+00 	2.105863e-04 	2.131203e-04 	2.132186e-04 	7.375265e+06 
9 	73379306.082176 	1.047207e+00 	1.169853e+01 	4.036994e+00 	2.127792e-04 	2.153555e-04 	2.154556e-04 	7.144265e+06 
10 	80300792.719473 	1.036622e+00 	1.167508e+01 	4.013543e+00 	2.149855e-04 	2.176045e-04 	2.177067e-04 	6.921487e+06 
11 	87007398.683163 	1.026145e+00 	1.165179e+01 	3.990257e+00 	2.172053e-04 	2.198675e-04 	2.199717e-04 	6.706606e+06 
12 	93506712.611054 	1.015775e+00 	1.162867e+01 	3.967136e+00 	2.194384e-04 	2.221445e-04 	2.222506e-04 	6.499314e+06 
13 	99806026.953781 	1.005510e+00 	1.160571e+01 	3.944177e+00 	2.216849e-04 	2.244353e-04 	2.245436e-04 	6.299314e+06 
14 	105912350.512479 	9.953497e-01 	1.158292e+01 	3.921378e+00 	2.239448e-04 	2.267401e-04 	2.268505e-04 	6.106324e+06 
15 	111832420.408338 	9.852926e-01 	1.156028e+01 	3.898739e+00 	2.262181e-04 	2.290589e-04 	2.291713e-04 	5.920070e+06 
16 	117572713.511305 	9.753379e-01 	1.153780e+01 	3.876257e+00 	2.285048e-04 	2.313915e-04 	2.315061e-04 	5.740293e+06 
17 	123139457.353853 	9.654845e-01 	1.151547e+01 	3.853931e+00 	2.308049e-04 	2.337381e-04 	2.338549e-04 	5.566744e+06 
18 	128538640.554451 	9.557312e-01 	1.149330e+01 	3.831759e+00 	2.331183e-04 	2.360985e-04 	2.362175e-04 	5.399183e+06 
