i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	5.559218 	0.576573 	3.864210 	0.001133 	0.001304 	0.001337 	0 
1 	235339.539150 	5.557506e+00 	5.707985e-01 	3.859981e+00 	1.137308e-03 	1.310164e-03 	1.343096e-03 	2.353385e+05 
2 	467245.318321 	5.555783e+00 	5.650777e-01 	3.855844e+00 	1.141879e-03 	1.316243e-03 	1.349585e-03 	2.319058e+05 
3 	695814.568282 	5.554053e+00 	5.594149e-01 	3.851799e+00 	1.146418e-03 	1.322283e-03 	1.356036e-03 	2.285692e+05 
4 	921142.754776 	5.552314e+00 	5.538094e-01 	3.847847e+00 	1.150925e-03 	1.328286e-03 	1.362448e-03 	2.253282e+05 
5 	1143322.365273 	5.550569e+00 	5.482606e-01 	3.843985e+00 	1.155398e-03 	1.334248e-03 	1.368821e-03 	2.221796e+05 
6 	1362443.007143 	5.548817e+00 	5.427680e-01 	3.840215e+00 	1.159839e-03 	1.340170e-03 	1.375153e-03 	2.191206e+05 
7 	1578591.503508 	5.547058e+00 	5.373310e-01 	3.836536e+00 	1.164245e-03 	1.346050e-03 	1.381442e-03 	2.161485e+05 
8 	1791851.985481 	5.545294e+00 	5.319490e-01 	3.832947e+00 	1.168617e-03 	1.351887e-03 	1.387688e-03 	2.132605e+05 
9 	2002305.980940 	5.543524e+00 	5.266214e-01 	3.829449e+00 	1.172953e-03 	1.357681e-03 	1.393890e-03 	2.104540e+05 
10 	2210032.499980 	5.541748e+00 	5.213477e-01 	3.826041e+00 	1.177254e-03 	1.363430e-03 	1.400047e-03 	2.077265e+05 
11 	2415108.117197 	5.539968e+00 	5.161274e-01 	3.822722e+00 	1.181518e-03 	1.369134e-03 	1.406156e-03 	2.050756e+05 
12 	2617607.050926 	5.538183e+00 	5.109598e-01 	3.819492e+00 	1.185746e-03 	1.374791e-03 	1.412219e-03 	2.024989e+05 
13 	2817601.239566 	5.536394e+00 	5.058445e-01 	3.816352e+00 	1.189936e-03 	1.380400e-03 	1.418232e-03 	1.999942e+05 
14 	3015160.415128 	5.534600e+00 	5.007809e-01 	3.813299e+00 	1.194088e-03 	1.385961e-03 	1.424196e-03 	1.975592e+05 
15 	3210352.174110 	5.532803e+00 	4.957684e-01 	3.810335e+00 	1.198203e-03 	1.391474e-03 	1.430109e-03 	1.951918e+05 
16 	3403242.045818 	5.531003e+00 	4.908066e-01 	3.807458e+00 	1.202278e-03 	1.396936e-03 	1.435970e-03 	1.928899e+05 
17 	3593893.558251 	5.529200e+00 	4.858949e-01 	3.804669e+00 	1.206314e-03 	1.402347e-03 	1.441778e-03 	1.906515e+05 
18 	3782368.301651 	5.527394e+00 	4.810328e-01 	3.801966e+00 	1.210310e-03 	1.407707e-03 	1.447533e-03 	1.884747e+05 
19 	3968725.989807 	5.525585e+00 	4.762198e-01 	3.799349e+00 	1.214267e-03 	1.413014e-03 	1.453234e-03 	1.863577e+05 
20 	4153024.519229 	5.523774e+00 	4.714554e-01 	3.796818e+00 	1.218182e-03 	1.418268e-03 	1.458879e-03 	1.842985e+05 
21 	4335320.026277 	5.521961e+00 	4.667391e-01 	3.794372e+00 	1.222057e-03 	1.423469e-03 	1.464467e-03 	1.822955e+05 
22 	4515666.942321 	5.520147e+00 	4.620704e-01 	3.792011e+00 	1.225891e-03 	1.428615e-03 	1.469999e-03 	1.803469e+05 
23 	4694118.047038 	5.518331e+00 	4.574488e-01 	3.789733e+00 	1.229683e-03 	1.433705e-03 	1.475473e-03 	1.784511e+05 
24 	4870724.519906 	5.516514e+00 	4.528739e-01 	3.787539e+00 	1.233434e-03 	1.438740e-03 	1.480888e-03 	1.766065e+05 
25 	5045535.989989 	5.514696e+00 	4.483450e-01 	3.785428e+00 	1.237142e-03 	1.443719e-03 	1.486244e-03 	1.748115e+05 
26 	5218600.584072 	5.512877e+00 	4.438619e-01 	3.783399e+00 	1.240808e-03 	1.448640e-03 	1.491540e-03 	1.730646e+05 
27 	5389964.973229 	5.511058e+00 	4.394239e-01 	3.781452e+00 	1.244431e-03 	1.453504e-03 	1.496775e-03 	1.713644e+05 
28 	5559674.417870 	5.509238e+00 	4.350307e-01 	3.779585e+00 	1.248011e-03 	1.458310e-03 	1.501949e-03 	1.697094e+05 
29 	5727772.811360 	5.507418e+00 	4.306818e-01 	3.777799e+00 	1.251548e-03 	1.463058e-03 	1.507062e-03 	1.680984e+05 
