i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	5.487874 	4.074784 	0.437342 	0.001159 	0.001451 	0.001495 	0 
1 	140104.711810 	5.485789e+00 	4.070073e+00 	4.329794e-01 	1.163454e-03 	1.459062e-03 	1.504508e-03 	1.401037e+05 
2 	279745.149521 	5.483665e+00 	4.065393e+00 	4.286652e-01 	1.168248e-03 	1.467576e-03 	1.513720e-03 	1.396404e+05 
3 	419008.408347 	5.481502e+00 	4.060743e+00 	4.243954e-01 	1.173055e-03 	1.476147e-03 	1.523000e-03 	1.392633e+05 
4 	557984.702888 	5.479300e+00 	4.056120e+00 	4.201694e-01 	1.177876e-03 	1.484779e-03 	1.532351e-03 	1.389763e+05 
5 	696764.379264 	5.477057e+00 	4.051523e+00 	4.159868e-01 	1.182713e-03 	1.493474e-03 	1.541775e-03 	1.387797e+05 
6 	835429.452655 	5.474770e+00 	4.046951e+00 	4.118468e-01 	1.187568e-03 	1.502236e-03 	1.551276e-03 	1.386651e+05 
7 	974049.662336 	5.472437e+00 	4.042402e+00 	4.077490e-01 	1.192442e-03 	1.511067e-03 	1.560859e-03 	1.386202e+05 
8 	1112691.791284 	5.470056e+00 	4.037874e+00 	4.036932e-01 	1.197337e-03 	1.519972e-03 	1.570527e-03 	1.386421e+05 
9 	1251437.401550 	5.467625e+00 	4.033366e+00 	3.996791e-01 	1.202255e-03 	1.528952e-03 	1.580282e-03 	1.387456e+05 
10 	1390388.483288 	5.465140e+00 	4.028877e+00 	3.957063e-01 	1.207197e-03 	1.538012e-03 	1.590130e-03 	1.389511e+05 
11 	1529643.762707 	5.462600e+00 	4.024405e+00 	3.917740e-01 	1.212167e-03 	1.547158e-03 	1.600076e-03 	1.392553e+05 
12 	1669257.581863 	5.460001e+00 	4.019945e+00 	3.878808e-01 	1.217168e-03 	1.556396e-03 	1.610128e-03 	1.396138e+05 
13 	1809224.396427 	5.457339e+00 	4.015497e+00 	3.840259e-01 	1.222203e-03 	1.565731e-03 	1.620291e-03 	1.399668e+05 
14 	1949524.552247 	5.454610e+00 	4.011060e+00 	3.802097e-01 	1.227273e-03 	1.575167e-03 	1.630569e-03 	1.403002e+05 
15 	2090207.501821 	5.451814e+00 	4.006633e+00 	3.764333e-01 	1.232379e-03 	1.584705e-03 	1.640965e-03 	1.406829e+05 
16 	2231426.723961 	5.448945e+00 	4.002215e+00 	3.726968e-01 	1.237523e-03 	1.594351e-03 	1.651483e-03 	1.412192e+05 
17 	2373355.239505 	5.446001e+00 	3.997800e+00 	3.689981e-01 	1.242712e-03 	1.604115e-03 	1.662136e-03 	1.419285e+05 
18 	2516015.094157 	5.442974e+00 	3.993383e+00 	3.653336e-01 	1.247953e-03 	1.614012e-03 	1.672940e-03 	1.426599e+05 
19 	2659167.951308 	5.439858e+00 	3.988962e+00 	3.617005e-01 	1.253251e-03 	1.624054e-03 	1.683907e-03 	1.431529e+05 
20 	2802421.554224 	5.436652e+00 	3.984536e+00 	3.580999e-01 	1.258607e-03 	1.634241e-03 	1.695040e-03 	1.432536e+05 
21 	2945536.027519 	5.433358e+00 	3.980112e+00 	3.545363e-01 	1.264016e-03 	1.644567e-03 	1.706329e-03 	1.431145e+05 
22 	3088677.589021 	5.429977e+00 	3.975689e+00 	3.510139e-01 	1.269476e-03 	1.655027e-03 	1.717772e-03 	1.431416e+05 
23 	3232346.479810 	5.426501e+00 	3.971263e+00 	3.475321e-01 	1.274992e-03 	1.665633e-03 	1.729380e-03 	1.436689e+05 
24 	3376945.840852 	5.422918e+00 	3.966820e+00 	3.440836e-01 	1.280582e-03 	1.676418e-03 	1.741191e-03 	1.445994e+05 
25 	3522216.952637 	5.419214e+00 	3.962350e+00 	3.406570e-01 	1.286264e-03 	1.687420e-03 	1.753245e-03 	1.452711e+05 
26 	3666984.461690 	5.415390e+00 	3.957850e+00 	3.372459e-01 	1.292044e-03 	1.698653e-03 	1.765559e-03 	1.447675e+05 
27 	3809683.795202 	5.411466e+00 	3.953338e+00 	3.338559e-01 	1.297903e-03 	1.710087e-03 	1.778100e-03 	1.426993e+05 
28 	3949450.181152 	5.407470e+00 	3.948834e+00 	3.305020e-01 	1.303811e-03 	1.721669e-03 	1.790812e-03 	1.397664e+05 
29 	4086731.107052 	5.403412e+00 	3.944347e+00 	3.271978e-01 	1.309751e-03 	1.733366e-03 	1.803658e-03 	1.372809e+05 
30 	4223021.121140 	5.399275e+00 	3.939869e+00 	3.239487e-01 	1.315733e-03 	1.745193e-03 	1.816655e-03 	1.362900e+05 
31 	4360137.384941 	5.395011e+00 	3.935372e+00 	3.207447e-01 	1.321798e-03 	1.757225e-03 	1.829885e-03 	1.371163e+05 
32 	4498874.575168 	5.390577e+00 	3.930817e+00 	3.175592e-01 	1.328002e-03 	1.769577e-03 	1.843472e-03 	1.387372e+05 
33 	4637690.157242 	5.385989e+00 	3.926199e+00 	3.143755e-01 	1.334354e-03 	1.782276e-03 	1.857451e-03 	1.388156e+05 
34 	4774093.000313 	5.381361e+00 	3.921535e+00 	3.111893e-01 	1.340800e-03 	1.795254e-03 	1.871748e-03 	1.364028e+05 
35 	4903807.376352 	5.377156e+00 	3.916715e+00 	3.079940e-01 	1.347210e-03 	1.808412e-03 	1.886277e-03 	1.297144e+05 
36 	5047039.691749 	5.373177e+00 	3.912585e+00 	3.066625e-01 	1.352072e-03 	1.818014e-03 	1.896846e-03 	1.432323e+05 
37 	5779428.426592 	5.350045e+00 	3.887473e+00 	2.952624e-01 	1.383814e-03 	1.883333e-03 	1.969063e-03 	7.323887e+05 
38 	7287194.861574 	5.291874e+00 	3.851959e+00 	2.858797e-01 	1.438240e-03 	1.988922e-03 	2.085180e-03 	1.507766e+06 
39 	7402041.148625 	5.285628e+00 	3.847220e+00 	2.835265e-01 	1.445767e-03 	2.004903e-03 	2.102929e-03 	1.148463e+05 
40 	7579779.993084 	5.276551e+00 	3.841229e+00 	2.814154e-01 	1.455349e-03 	2.024637e-03 	2.124785e-03 	1.777388e+05 
41 	7932904.810460 	5.259623e+00 	3.831836e+00 	2.802460e-01 	1.470392e-03 	2.053972e-03 	2.157103e-03 	3.531248e+05 
42 	9041112.041389 	5.204057e+00 	3.806227e+00 	2.836250e-01 	1.512539e-03 	2.130605e-03 	2.240911e-03 	1.108207e+06 
43 	9494474.404692 	5.177532e+00 	3.795185e+00 	2.854274e-01 	1.532274e-03 	2.166110e-03 	2.279699e-03 	4.533624e+05 
44 	9936715.651525 	5.149886e+00 	3.784725e+00 	2.884476e-01 	1.551611e-03 	2.199463e-03 	2.315956e-03 	4.422412e+05 
45 	10688485.985124 	5.094072e+00 	3.761586e+00 	2.902306e-01 	1.596541e-03 	2.283645e-03 	2.408410e-03 	7.517703e+05 
46 	11321909.020250 	5.039839e+00 	3.740860e+00 	2.935293e-01 	1.639283e-03 	2.362451e-03 	2.494841e-03 	6.334230e+05 
47 	11825987.297605 	4.989274e+00 	3.721570e+00 	2.959294e-01 	1.681101e-03 	2.441561e-03 	2.581904e-03 	5.040783e+05 
48 	12273722.122725 	4.943678e+00 	3.706919e+00 	3.036953e-01 	1.712856e-03 	2.493318e-03 	2.637831e-03 	4.477348e+05 
49 	12313639.315907 	4.941552e+00 	3.707561e+00 	3.065345e-01 	1.711090e-03 	2.485423e-03 	2.628558e-03 	3.991719e+04 
50 	12402443.642025 	4.935732e+00 	3.710813e+00 	3.189091e-01 	1.701114e-03 	2.448375e-03 	2.585480e-03 	8.880433e+04 
51 	12413496.935666 	4.935303e+00 	3.711791e+00 	3.208147e-01 	1.698934e-03 	2.441365e-03 	2.577399e-03 	1.105329e+04 
52 	12448819.678548 	4.933835e+00 	3.711847e+00 	3.227364e-01 	1.698101e-03 	2.437358e-03 	2.572687e-03 	3.532274e+04 
53 	12530820.153406 	4.929256e+00 	3.712666e+00 	3.267264e-01 	1.696690e-03 	2.428774e-03 	2.562488e-03 	8.200047e+04 
54 	12591774.456313 	4.925923e+00 	3.713688e+00 	3.299717e-01 	1.695037e-03 	2.420793e-03 	2.553089e-03 	6.095430e+04 
55 	12654543.983915 	4.922576e+00 	3.714690e+00 	3.331924e-01 	1.693438e-03 	2.413057e-03 	2.543979e-03 	6.276953e+04 
56 	12721249.799672 	4.919078e+00 	3.715652e+00 	3.364349e-01 	1.691952e-03 	2.405600e-03 	2.535185e-03 	6.670582e+04 
57 	12792202.375673 	4.915442e+00 	3.716606e+00 	3.397374e-01 	1.690509e-03 	2.398235e-03 	2.526496e-03 	7.095258e+04 
58 	12866324.123774 	4.911776e+00 	3.717592e+00 	3.430968e-01 	1.689019e-03 	2.390800e-03 	2.517734e-03 	7.412175e+04 
59 	12942825.537967 	4.908145e+00 	3.718615e+00 	3.464875e-01 	1.687464e-03 	2.383301e-03 	2.508912e-03 	7.650141e+04 
60 	13022083.338835 	4.904515e+00 	3.719642e+00 	3.498873e-01 	1.685906e-03 	2.375885e-03 	2.500193e-03 	7.925780e+04 
61 	13105455.963974 	4.900788e+00 	3.720634e+00 	3.532925e-01 	1.684438e-03 	2.368721e-03 	2.491764e-03 	8.337263e+04 
62 	13194515.816078 	4.896866e+00 	3.721563e+00 	3.567157e-01 	1.683125e-03 	2.361907e-03 	2.483728e-03 	8.905985e+04 
63 	13290344.939726 	4.892704e+00 	3.722421e+00 	3.601712e-01 	1.681988e-03 	2.355456e-03 	2.476096e-03 	9.582912e+04 
64 	13393424.534112 	4.888299e+00 	3.723208e+00 	3.636640e-01 	1.681023e-03 	2.349352e-03 	2.468850e-03 	1.030796e+05 
65 	13504112.155632 	4.883651e+00 	3.723917e+00 	3.671872e-01 	1.680242e-03 	2.343620e-03 	2.462018e-03 	1.106876e+05 
66 	13623345.901934 	4.878716e+00 	3.724520e+00 	3.707291e-01 	1.679700e-03 	2.338368e-03 	2.455717e-03 	1.192337e+05 
67 	13753001.511256 	4.873399e+00 	3.724975e+00 	3.742848e-01 	1.679487e-03 	2.333756e-03 	2.450123e-03 	1.296556e+05 
68 	13895581.676473 	4.867581e+00 	3.725237e+00 	3.778595e-01 	1.679701e-03 	2.329941e-03 	2.445405e-03 	1.425802e+05 
69 	14053573.512321 	4.861159e+00 	3.725270e+00 	3.814622e-01 	1.680423e-03 	2.327045e-03 	2.441692e-03 	1.579918e+05 
70 	14229182.294988 	4.854051e+00 	3.725039e+00 	3.850953e-01 	1.681725e-03 	2.325184e-03 	2.439109e-03 	1.756088e+05 
71 	14424909.788039 	4.846153e+00 	3.724493e+00 	3.887525e-01 	1.683712e-03 	2.324537e-03 	2.437850e-03 	1.957275e+05 
72 	14644504.750017 	4.837294e+00 	3.723557e+00 	3.924280e-01 	1.686547e-03 	2.325384e-03 	2.438218e-03 	2.195950e+05 
73 	14893157.024577 	4.827237e+00 	3.722134e+00 	3.961253e-01 	1.690446e-03 	2.328080e-03 	2.440597e-03 	2.486523e+05 
74 	15176541.794594 	4.815726e+00 	3.720125e+00 	3.998562e-01 	1.695633e-03 	2.332988e-03 	2.445378e-03 	2.833848e+05 
75 	15499603.974498 	4.802528e+00 	3.717440e+00 	4.036312e-01 	1.702320e-03 	2.340448e-03 	2.452926e-03 	3.230622e+05 
76 	15866278.194244 	4.787436e+00 	3.713994e+00 	4.074552e-01 	1.710713e-03 	2.350794e-03 	2.463602e-03 	3.666742e+05 
77 	16279761.675741 	4.770247e+00 	3.709710e+00 	4.113353e-01 	1.721021e-03 	2.364365e-03 	2.477769e-03 	4.134835e+05 
78 	16741248.031425 	4.750818e+00 	3.704543e+00 	4.152870e-01 	1.733395e-03 	2.381393e-03 	2.495677e-03 	4.614864e+05 
79 	17247171.655381 	4.729199e+00 	3.698528e+00 	4.193237e-01 	1.747822e-03 	2.401827e-03 	2.517268e-03 	5.059236e+05 
80 	17789070.136138 	4.705650e+00 	3.691775e+00 	4.234432e-01 	1.764117e-03 	2.425349e-03 	2.542194e-03 	5.418985e+05 
81 	18357511.292800 	4.680476e+00 	3.684411e+00 	4.276352e-01 	1.782063e-03 	2.451587e-03 	2.570055e-03 	5.684412e+05 
82 	18944597.723978 	4.653927e+00 	3.676540e+00 	4.318949e-01 	1.801477e-03 	2.480230e-03 	2.600512e-03 	5.870864e+05 
83 	19543267.678389 	4.626241e+00 	3.668262e+00 	4.362177e-01 	1.822186e-03 	2.510980e-03 	2.633245e-03 	5.986700e+05 
84 	20147818.043028 	4.597608e+00 	3.659653e+00 	4.405951e-01 	1.844057e-03 	2.543619e-03 	2.668016e-03 	6.045504e+05 
85 	20754977.744112 	4.568116e+00 	3.650750e+00 	4.450237e-01 	1.867050e-03 	2.578078e-03 	2.704752e-03 	6.071597e+05 
86 	21362594.052572 	4.537810e+00 	3.641573e+00 	4.495041e-01 	1.891160e-03 	2.614351e-03 	2.743445e-03 	6.076163e+05 
87 	21968605.342524 	4.506735e+00 	3.632143e+00 	4.540346e-01 	1.916385e-03 	2.652433e-03 	2.784094e-03 	6.060113e+05 
88 	22571574.637231 	4.474911e+00 	3.622468e+00 	4.586146e-01 	1.942749e-03 	2.692369e-03 	2.826745e-03 	6.029693e+05 
89 	23170430.000281 	4.442341e+00 	3.612554e+00 	4.632451e-01 	1.970293e-03 	2.734226e-03 	2.871474e-03 	5.988554e+05 
90 	23764016.590028 	4.409037e+00 	3.602406e+00 	4.679260e-01 	1.999050e-03 	2.778066e-03 	2.918347e-03 	5.935866e+05 
91 	24351372.621820 	4.375006e+00 	3.592029e+00 	4.726575e-01 	2.029065e-03 	2.823967e-03 	2.967451e-03 	5.873560e+05 
92 	24931658.252585 	4.340248e+00 	3.581424e+00 	4.774404e-01 	2.060388e-03 	2.872017e-03 	3.018882e-03 	5.802856e+05 
93 	25504038.239700 	4.304769e+00 	3.570596e+00 	4.822748e-01 	2.093071e-03 	2.922307e-03 	3.072741e-03 	5.723800e+05 
94 	26067787.766295 	4.268571e+00 	3.559545e+00 	4.871613e-01 	2.127169e-03 	2.974938e-03 	3.129137e-03 	5.637495e+05 
95 	26622235.893754 	4.231657e+00 	3.548274e+00 	4.921004e-01 	2.162743e-03 	3.030017e-03 	3.188191e-03 	5.544481e+05 
96 	27166762.605566 	4.194029e+00 	3.536784e+00 	4.970926e-01 	2.199857e-03 	3.087660e-03 	3.250029e-03 	5.445267e+05 
97 	27700815.320449 	4.155691e+00 	3.525076e+00 	5.021383e-01 	2.238578e-03 	3.147990e-03 	3.314788e-03 	5.340527e+05 
98 	28223886.051195 	4.116647e+00 	3.513151e+00 	5.072382e-01 	2.278977e-03 	3.211139e-03 	3.382612e-03 	5.230707e+05 
99 	28735520.733255 	4.076901e+00 	3.501010e+00 	5.123927e-01 	2.321129e-03 	3.277245e-03 	3.453655e-03 	5.116347e+05 
100 	29235311.311607 	4.036461e+00 	3.488655e+00 	5.176025e-01 	2.365113e-03 	3.346456e-03 	3.528081e-03 	4.997906e+05 
101 	29722894.040115 	3.995334e+00 	3.476085e+00 	5.228682e-01 	2.411010e-03 	3.418925e-03 	3.606059e-03 	4.875827e+05 
102 	30186703.555542 	3.954536e+00 	3.463595e+00 	5.280439e-01 	2.457780e-03 	3.493077e-03 	3.685909e-03 	4.638095e+05 
103 	30627105.406477 	3.914165e+00 	3.451249e+00 	5.331720e-01 	2.505201e-03 	3.568441e-03 	3.767102e-03 	4.404019e+05 
104 	31045347.132953 	3.874212e+00 	3.439001e+00 	5.382004e-01 	2.553413e-03 	3.645399e-03 	3.850077e-03 	4.182417e+05 
105 	31442806.540777 	3.834678e+00 	3.426885e+00 	5.431844e-01 	2.602294e-03 	3.723625e-03 	3.934463e-03 	3.974594e+05 
106 	31820607.451118 	3.795555e+00 	3.414859e+00 	5.480785e-01 	2.651977e-03 	3.803485e-03 	4.020680e-03 	3.778009e+05 
107 	32179986.353562 	3.756843e+00 	3.402955e+00 	5.529351e-01 	2.702340e-03 	3.884653e-03 	4.108354e-03 	3.593789e+05 
108 	32521941.672919 	3.718534e+00 	3.391132e+00 	5.577121e-01 	2.753514e-03 	3.967494e-03 	4.197905e-03 	3.419553e+05 
109 	32847579.205372 	3.680629e+00 	3.379419e+00 	5.624589e-01 	2.805380e-03 	4.051682e-03 	4.288964e-03 	3.256375e+05 
110 	33157784.006166 	3.643119e+00 	3.367779e+00 	5.671364e-01 	2.858068e-03 	4.137587e-03 	4.381952e-03 	3.102048e+05 
111 	33453545.221217 	3.606005e+00 	3.356236e+00 	5.717915e-01 	2.911459e-03 	4.224884e-03 	4.476500e-03 	2.957612e+05 
112 	33735647.075524 	3.569280e+00 	3.344755e+00 	5.763875e-01 	2.965684e-03 	4.313943e-03 	4.573035e-03 	2.821019e+05 
113 	34004975.922497 	3.532944e+00 	3.333359e+00 	5.809697e-01 	3.020625e-03 	4.404442e-03 	4.671187e-03 	2.693288e+05 
114 	34262227.065972 	3.496988e+00 	3.322012e+00 	5.855037e-01 	3.076414e-03 	4.496756e-03 	4.771390e-03 	2.572511e+05 
115 	34508197.317679 	3.461415e+00 	3.310736e+00 	5.900331e-01 	3.132931e-03 	4.590558e-03 	4.873269e-03 	2.459703e+05 
116 	34743504.140769 	3.426216e+00 	3.299495e+00 	5.945258e-01 	3.190310e-03 	4.686234e-03 	4.977271e-03 	2.353068e+05 
117 	34968867.424527 	3.391394e+00 	3.288309e+00 	5.990246e-01 	3.248431e-03 	4.783452e-03 	5.083014e-03 	2.253633e+05 
118 	35184837.044532 	3.356938e+00 	3.277142e+00 	6.034991e-01 	3.307431e-03 	4.882609e-03 	5.190959e-03 	2.159696e+05 
119 	35392068.111229 	3.322852e+00 	3.266011e+00 	6.079922e-01 	3.367188e-03 	4.983363e-03 	5.300714e-03 	2.072311e+05 
120 	35591052.451358 	3.289128e+00 	3.254882e+00 	6.124748e-01 	3.427842e-03 	5.086132e-03 	5.412764e-03 	1.989843e+05 
121 	35782392.385728 	3.255768e+00 	3.243768e+00 	6.169909e-01 	3.489268e-03 	5.190556e-03 	5.526695e-03 	1.913399e+05 
122 	35966530.719584 	3.222764e+00 	3.232633e+00 	6.215124e-01 	3.551614e-03 	5.297082e-03 	5.643027e-03 	1.841383e+05 
123 	36144029.348379 	3.190120e+00 	3.221488e+00 	6.260853e-01 	3.614747e-03 	5.405326e-03 	5.761319e-03 	1.774986e+05 
124 	36315290.873522 	3.157827e+00 	3.210296e+00 	6.306825e-01 	3.678827e-03 	5.515775e-03 	5.882137e-03 	1.712615e+05 
125 	36480850.360867 	3.125890e+00 	3.199065e+00 	6.353536e-01 	3.743711e-03 	5.628006e-03 	6.004996e-03 	1.655595e+05 
126 	36641079.255398 	3.094299e+00 	3.187752e+00 	6.400718e-01 	3.809575e-03 	5.742566e-03 	6.130533e-03 	1.602289e+05 
