i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	4.031860 	1.622373 	4.345767 	0.001073 	0.001162 	0.001173 	0 
1 	873938.515190 	4.040937e+00 	1.605985e+00 	4.329423e+00 	1.081832e-03 	1.172073e-03 	1.183085e-03 	8.739375e+05 
2 	1716317.673764 	4.049807e+00 	1.589708e+00 	4.313192e+00 	1.090463e-03 	1.182486e-03 	1.193798e-03 	8.423792e+05 
3 	2528006.894688 	4.058445e+00 	1.573594e+00 	4.297126e+00 	1.099156e-03 	1.192991e-03 	1.204610e-03 	8.116892e+05 
4 	3309973.116060 	4.066848e+00 	1.557642e+00 	4.281224e+00 	1.107910e-03 	1.203589e-03 	1.215523e-03 	7.819662e+05 
5 	4063176.149634 	4.075014e+00 	1.541850e+00 	4.265484e+00 	1.116729e-03 	1.214283e-03 	1.226539e-03 	7.532030e+05 
6 	4788564.492232 	4.082944e+00 	1.526217e+00 	4.249906e+00 	1.125613e-03 	1.225075e-03 	1.237660e-03 	7.253883e+05 
7 	5487073.280250 	4.090636e+00 	1.510742e+00 	4.234487e+00 	1.134564e-03 	1.235965e-03 	1.248889e-03 	6.985088e+05 
8 	6159622.495529 	4.098091e+00 	1.495423e+00 	4.219227e+00 	1.143583e-03 	1.246957e-03 	1.260227e-03 	6.725492e+05 
9 	6807115.385207 	4.105310e+00 	1.480259e+00 	4.204125e+00 	1.152671e-03 	1.258051e-03 	1.271676e-03 	6.474929e+05 
10 	7430437.090134 	4.112293e+00 	1.465248e+00 	4.189178e+00 	1.161829e-03 	1.269249e-03 	1.283238e-03 	6.233217e+05 
11 	8030453.474373 	4.119044e+00 	1.450389e+00 	4.174386e+00 	1.171057e-03 	1.280552e-03 	1.294913e-03 	6.000164e+05 
12 	8608010.146225 	4.125563e+00 	1.435680e+00 	4.159748e+00 	1.180357e-03 	1.291961e-03 	1.306703e-03 	5.775567e+05 
13 	9163931.659667 	4.131854e+00 	1.421121e+00 	4.145262e+00 	1.189728e-03 	1.303477e-03 	1.318609e-03 	5.559215e+05 
14 	9699020.884094 	4.137919e+00 	1.406709e+00 	4.130927e+00 	1.199171e-03 	1.315100e-03 	1.330632e-03 	5.350892e+05 
15 	10214058.529603 	4.143761e+00 	1.392443e+00 	4.116741e+00 	1.208687e-03 	1.326832e-03 	1.342774e-03 	5.150376e+05 
16 	10709802.814814 	4.149384e+00 	1.378322e+00 	4.102704e+00 	1.218275e-03 	1.338673e-03 	1.355033e-03 	4.957443e+05 
17 	11186989.264237 	4.154791e+00 	1.364345e+00 	4.088814e+00 	1.227935e-03 	1.350623e-03 	1.367412e-03 	4.771864e+05 
18 	11646330.622416 	4.159986e+00 	1.350510e+00 	4.075071e+00 	1.237667e-03 	1.362682e-03 	1.379911e-03 	4.593414e+05 
19 	12088516.872535 	4.164972e+00 	1.336815e+00 	4.061472e+00 	1.247472e-03 	1.374852e-03 	1.392529e-03 	4.421863e+05 
20 	12514215.347687 	4.169753e+00 	1.323260e+00 	4.048016e+00 	1.257348e-03 	1.387131e-03 	1.405268e-03 	4.256985e+05 
21 	12924070.923654 	4.174334e+00 	1.309843e+00 	4.034703e+00 	1.267296e-03 	1.399521e-03 	1.418128e-03 	4.098556e+05 
22 	13318706.282767 	4.178719e+00 	1.296562e+00 	4.021531e+00 	1.277316e-03 	1.412020e-03 	1.431109e-03 	3.946354e+05 
23 	13698722.239110 	4.182911e+00 	1.283417e+00 	4.008499e+00 	1.287406e-03 	1.424629e-03 	1.444211e-03 	3.800160e+05 
24 	14064698.116136 	4.186916e+00 	1.270406e+00 	3.995607e+00 	1.297567e-03 	1.437349e-03 	1.457434e-03 	3.659759e+05 
25 	14417192.168452 	4.190736e+00 	1.257527e+00 	3.982852e+00 	1.307797e-03 	1.450178e-03 	1.470777e-03 	3.524941e+05 
26 	14756742.040310 	4.194376e+00 	1.244780e+00 	3.970233e+00 	1.318096e-03 	1.463116e-03 	1.484242e-03 	3.395499e+05 
27 	15083865.254017 	4.197842e+00 	1.232163e+00 	3.957751e+00 	1.328465e-03 	1.476163e-03 	1.497827e-03 	3.271232e+05 
28 	15399059.722157 	4.201135e+00 	1.219674e+00 	3.945403e+00 	1.338900e-03 	1.489318e-03 	1.511533e-03 	3.151945e+05 
29 	15702804.278171 	4.204262e+00 	1.207313e+00 	3.933188e+00 	1.349404e-03 	1.502582e-03 	1.525360e-03 	3.037446e+05 
30 	15995559.220409 	4.207226e+00 	1.195079e+00 	3.921106e+00 	1.359973e-03 	1.515953e-03 	1.539306e-03 	2.927549e+05 
31 	16277766.865354 	4.210030e+00 	1.182969e+00 	3.909155e+00 	1.370608e-03 	1.529432e-03 	1.553372e-03 	2.822076e+05 
32 	16549852.106196 	4.212680e+00 	1.170983e+00 	3.897335e+00 	1.381308e-03 	1.543016e-03 	1.567557e-03 	2.720852e+05 
33 	16812222.973446 	4.215180e+00 	1.159120e+00 	3.885644e+00 	1.392071e-03 	1.556707e-03 	1.581861e-03 	2.623709e+05 
34 	17065271.194667 	4.217532e+00 	1.147378e+00 	3.874082e+00 	1.402897e-03 	1.570502e-03 	1.596283e-03 	2.530482e+05 
35 	17309372.750835 	4.219741e+00 	1.135755e+00 	3.862647e+00 	1.413786e-03 	1.584402e-03 	1.610823e-03 	2.441016e+05 
36 	17544888.427153 	4.221811e+00 	1.124252e+00 	3.851338e+00 	1.424735e-03 	1.598405e-03 	1.625480e-03 	2.355157e+05 
37 	17772164.356499 	4.223746e+00 	1.112866e+00 	3.840155e+00 	1.435744e-03 	1.612511e-03 	1.640253e-03 	2.272759e+05 
38 	17991532.553956 	4.225549e+00 	1.101597e+00 	3.829097e+00 	1.446812e-03 	1.626719e-03 	1.655142e-03 	2.193682e+05 
39 	18203311.441123 	4.227225e+00 	1.090443e+00 	3.818163e+00 	1.457938e-03 	1.641028e-03 	1.670145e-03 	2.117789e+05 
40 	18407806.359172 	4.228775e+00 	1.079403e+00 	3.807351e+00 	1.469120e-03 	1.655437e-03 	1.685264e-03 	2.044949e+05 
41 	18605310.069756 	4.230205e+00 	1.068476e+00 	3.796662e+00 	1.480359e-03 	1.669944e-03 	1.700495e-03 	1.975037e+05 
42 	18796103.243118 	4.231517e+00 	1.057661e+00 	3.786094e+00 	1.491651e-03 	1.684550e-03 	1.715839e-03 	1.907932e+05 
43 	18980454.932878 	4.232715e+00 	1.046957e+00 	3.775646e+00 	1.502997e-03 	1.699252e-03 	1.731294e-03 	1.843517e+05 
44 	19158623.037083 	4.233801e+00 	1.036362e+00 	3.765318e+00 	1.514396e-03 	1.714049e-03 	1.746860e-03 	1.781681e+05 
45 	19330854.745367 	4.234780e+00 	1.025876e+00 	3.755109e+00 	1.525845e-03 	1.728941e-03 	1.762536e-03 	1.722317e+05 
46 	19497386.971885 	4.235654e+00 	1.015497e+00 	3.745019e+00 	1.537343e-03 	1.743927e-03 	1.778320e-03 	1.665322e+05 
47 	19658446.774134 	4.236427e+00 	1.005224e+00 	3.735045e+00 	1.548890e-03 	1.759004e-03 	1.794212e-03 	1.610598e+05 
48 	19814251.757596 	4.237101e+00 	9.950561e-01 	3.725189e+00 	1.560484e-03 	1.774172e-03 	1.810209e-03 	1.558050e+05 
49 	19965010.466300 	4.237679e+00 	9.849926e-01 	3.715448e+00 	1.572124e-03 	1.789429e-03 	1.826312e-03 	1.507587e+05 
50 	20110922.759451 	4.238164e+00 	9.750320e-01 	3.705823e+00 	1.583808e-03 	1.804774e-03 	1.842519e-03 	1.459123e+05 
51 	20252180.174313 	4.238558e+00 	9.651735e-01 	3.696313e+00 	1.595535e-03 	1.820205e-03 	1.858827e-03 	1.412574e+05 
52 	20388966.275580 	4.238865e+00 	9.554158e-01 	3.686916e+00 	1.607304e-03 	1.835721e-03 	1.875237e-03 	1.367861e+05 
53 	20521456.991501 	4.239087e+00 	9.457581e-01 	3.677634e+00 	1.619112e-03 	1.851320e-03 	1.891747e-03 	1.324907e+05 
54 	20649820.937049 	4.239227e+00 	9.361993e-01 	3.668464e+00 	1.630960e-03 	1.867001e-03 	1.908354e-03 	1.283639e+05 
