i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	1.826997 	12.475939 	3.017572 	0.000194 	0.000196 	0.000196 	0 
1 	14391121.743938 	1.810166e+00 	1.244532e+01 	2.986947e+00 	1.964284e-04 	1.989223e-04 	1.990208e-04 	1.439112e+07 
2 	28176168.156608 	1.793501e+00 	1.241496e+01 	2.956586e+00 	1.991050e-04 	2.016536e-04 	2.017547e-04 	1.378505e+07 
3 	41382551.052018 	1.777027e+00 	1.238492e+01 	2.926537e+00 	2.018014e-04 	2.044056e-04 	2.045093e-04 	1.320638e+07 
4 	54037263.294251 	1.760745e+00 	1.235518e+01 	2.896796e+00 	2.045176e-04 	2.071782e-04 	2.072846e-04 	1.265471e+07 
5 	66165943.862630 	1.744650e+00 	1.232575e+01 	2.867361e+00 	2.072532e-04 	2.099712e-04 	2.100802e-04 	1.212868e+07 
6 	77792941.709554 	1.728743e+00 	1.229662e+01 	2.838228e+00 	2.100082e-04 	2.127844e-04 	2.128962e-04 	1.162700e+07 
7 	88941384.782112 	1.713020e+00 	1.226779e+01 	2.809394e+00 	2.127824e-04 	2.156176e-04 	2.157323e-04 	1.114844e+07 
8 	99633245.233760 	1.697479e+00 	1.223926e+01 	2.780856e+00 	2.155756e-04 	2.184708e-04 	2.185883e-04 	1.069186e+07 
9 	109889400.970119 	1.682119e+00 	1.221102e+01 	2.752610e+00 	2.183876e-04 	2.213437e-04 	2.214641e-04 	1.025616e+07 
10 	119729693.743484 	1.666937e+00 	1.218307e+01 	2.724655e+00 	2.212183e-04 	2.242361e-04 	2.243595e-04 	9.840293e+06 
11 	129172983.997972 	1.651932e+00 	1.215541e+01 	2.696986e+00 	2.240674e-04 	2.271478e-04 	2.272743e-04 	9.443290e+06 
12 	138237202.655200 	1.637102e+00 	1.212803e+01 	2.669601e+00 	2.269348e-04 	2.300788e-04 	2.302083e-04 	9.064219e+06 
13 	146939400.018739 	1.622445e+00 	1.210093e+01 	2.642497e+00 	2.298203e-04 	2.330287e-04 	2.331613e-04 	8.702197e+06 
14 	155295791.964937 	1.607958e+00 	1.207411e+01 	2.615672e+00 	2.327237e-04 	2.359974e-04 	2.361332e-04 	8.356392e+06 
15 	163321803.577447 	1.593641e+00 	1.204756e+01 	2.589121e+00 	2.356447e-04 	2.389846e-04 	2.391237e-04 	8.026012e+06 
16 	171032110.373446 	1.579490e+00 	1.202129e+01 	2.562842e+00 	2.385832e-04 	2.419902e-04 	2.421326e-04 	7.710307e+06 
17 	178440677.260535 	1.565505e+00 	1.199528e+01 	2.536833e+00 	2.415390e-04 	2.450140e-04 	2.451597e-04 	7.408567e+06 
18 	185560795.355111 	1.551684e+00 	1.196955e+01 	2.511090e+00 	2.445118e-04 	2.480557e-04 	2.482048e-04 	7.120118e+06 
