i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	1.373547 	4.425198 	4.201254 	0.001025 	0.001066 	0.001069 	0 
1 	236285.670351 	1.359514e+00 	4.400547e+00 	4.176613e+00 	1.044870e-03 	1.087226e-03 	1.090417e-03 	2.362847e+05 
2 	459174.782845 	1.345589e+00 	4.376073e+00 	4.152150e+00 	1.065206e-03 	1.108907e-03 	1.112220e-03 	2.228891e+05 
3 	669430.417656 	1.331808e+00 	4.351838e+00 	4.127924e+00 	1.085865e-03 	1.130949e-03 	1.134388e-03 	2.102556e+05 
4 	867801.110546 	1.318169e+00 	4.327840e+00 	4.103936e+00 	1.106850e-03 	1.153355e-03 	1.156925e-03 	1.983707e+05 
5 	1054989.799990 	1.304670e+00 	4.304076e+00 	4.080182e+00 	1.128163e-03 	1.176130e-03 	1.179834e-03 	1.871887e+05 
6 	1231656.242199 	1.291311e+00 	4.280543e+00 	4.056659e+00 	1.149808e-03 	1.199277e-03 	1.203121e-03 	1.766664e+05 
7 	1398419.745127 	1.278090e+00 	4.257241e+00 	4.033366e+00 	1.171789e-03 	1.222801e-03 	1.226789e-03 	1.667635e+05 
8 	1555861.730958 	1.265005e+00 	4.234165e+00 	4.010300e+00 	1.194108e-03 	1.246706e-03 	1.250843e-03 	1.574420e+05 
9 	1704528.131661 	1.252055e+00 	4.211313e+00 	3.987458e+00 	1.216770e-03 	1.270997e-03 	1.275288e-03 	1.486664e+05 
10 	1844931.628658 	1.239239e+00 	4.188683e+00 	3.964838e+00 	1.239776e-03 	1.295678e-03 	1.300127e-03 	1.404035e+05 
11 	1977553.747020 	1.226555e+00 	4.166273e+00 	3.942438e+00 	1.263132e-03 	1.320753e-03 	1.325367e-03 	1.326221e+05 
12 	2102846.813862 	1.214002e+00 	4.144080e+00 	3.920254e+00 	1.286839e-03 	1.346226e-03 	1.351010e-03 	1.252931e+05 
13 	2221235.789993 	1.201579e+00 	4.122102e+00 	3.898285e+00 	1.310902e-03 	1.372103e-03 	1.377062e-03 	1.183890e+05 
14 	2333119.983218 	1.189284e+00 	4.100336e+00 	3.876529e+00 	1.335324e-03 	1.398386e-03 	1.403527e-03 	1.118842e+05 
15 	2438874.651150 	1.177115e+00 	4.078780e+00 	3.854982e+00 	1.360108e-03 	1.425082e-03 	1.430410e-03 	1.057547e+05 
16 	2538852.500842 	1.165072e+00 	4.057432e+00 	3.833644e+00 	1.385256e-03 	1.452194e-03 	1.457715e-03 	9.997785e+04 
17 	2633385.092055 	1.153153e+00 	4.036290e+00 	3.812511e+00 	1.410774e-03 	1.479726e-03 	1.485447e-03 	9.453259e+04 
18 	2722784.150521 	1.141358e+00 	4.015351e+00 	3.791581e+00 	1.436663e-03 	1.507683e-03 	1.513610e-03 	8.939906e+04 
19 	2807342.797134 	1.129683e+00 	3.994613e+00 	3.770852e+00 	1.462927e-03 	1.536070e-03 	1.542209e-03 	8.455865e+04 
20 	2887336.698586 	1.118130e+00 	3.974074e+00 	3.750322e+00 	1.489570e-03 	1.564890e-03 	1.571248e-03 	7.999390e+04 
21 	2963025.144611 	1.106695e+00 	3.953732e+00 	3.729989e+00 	1.516594e-03 	1.594148e-03 	1.600733e-03 	7.568845e+04 
