i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	2.896571 	10.547963 	3.875974 	0.000194 	0.000197 	0.000197 	0 
1 	25371893.590065 	2.873768e+00 	1.050845e+01 	3.836457e+00 	1.977740e-04 	2.006637e-04 	2.007875e-04 	2.537189e+07 
2 	49437760.652634 	2.851156e+00 	1.046927e+01 	3.797271e+00 	2.013140e-04 	2.042890e-04 	2.044172e-04 	2.406587e+07 
3 	72266829.578802 	2.828777e+00 	1.043049e+01 	3.758488e+00 	2.049014e-04 	2.079637e-04 	2.080964e-04 	2.282907e+07 
4 	93926744.288866 	2.806628e+00 	1.039211e+01 	3.720105e+00 	2.085363e-04 	2.116881e-04 	2.118254e-04 	2.165991e+07 
5 	114481285.836831 	2.784708e+00 	1.035413e+01 	3.682117e+00 	2.122189e-04 	2.154625e-04 	2.156046e-04 	2.055454e+07 
6 	133990577.876646 	2.763013e+00 	1.031653e+01 	3.644520e+00 	2.159495e-04 	2.192870e-04 	2.194340e-04 	1.950929e+07 
7 	152511304.891003 	2.741541e+00 	1.027933e+01 	3.607311e+00 	2.197283e-04 	2.231621e-04 	2.233141e-04 	1.852073e+07 
8 	170096917.202709 	2.720291e+00 	1.024251e+01 	3.570486e+00 	2.235555e-04 	2.270879e-04 	2.272452e-04 	1.758561e+07 
9 	186797823.337552 	2.699260e+00 	1.020607e+01 	3.534040e+00 	2.274313e-04 	2.310647e-04 	2.312273e-04 	1.670091e+07 
10 	202661570.539822 	2.678446e+00 	1.017000e+01 	3.497969e+00 	2.313560e-04 	2.350927e-04 	2.352609e-04 	1.586375e+07 
11 	217733014.191914 	2.657847e+00 	1.013431e+01 	3.462270e+00 	2.353297e-04 	2.391722e-04 	2.393460e-04 	1.507144e+07 
12 	232054476.841012 	2.637460e+00 	1.009898e+01 	3.426938e+00 	2.393527e-04 	2.433034e-04 	2.434831e-04 	1.432146e+07 
13 	245665897.489689 	2.617283e+00 	1.006402e+01 	3.391971e+00 	2.434250e-04 	2.474866e-04 	2.476722e-04 	1.361142e+07 
14 	258604971.765034 	2.597315e+00 	1.002942e+01 	3.357363e+00 	2.475469e-04 	2.517218e-04 	2.519137e-04 	1.293907e+07 
15 	270907283.540959 	2.577553e+00 	9.995171e+00 	3.323112e+00 	2.517185e-04 	2.560094e-04 	2.562076e-04 	1.230231e+07 
16 	282606428.551020 	2.557995e+00 	9.961278e+00 	3.289214e+00 	2.559400e-04 	2.603495e-04 	2.605542e-04 	1.169915e+07 
17 	293734130.494667 	2.538639e+00 	9.927734e+00 	3.255664e+00 	2.602115e-04 	2.647424e-04 	2.649538e-04 	1.112770e+07 
18 	304320350.107087 	2.519483e+00 	9.894536e+00 	3.222460e+00 	2.645331e-04 	2.691881e-04 	2.694064e-04 	1.058622e+07 
19 	314393387.632950 	2.500525e+00 	9.861680e+00 	3.189598e+00 	2.689050e-04 	2.736868e-04 	2.739122e-04 	1.007304e+07 
20 	323979979.115626 	2.481764e+00 	9.829162e+00 	3.157074e+00 	2.733273e-04 	2.782388e-04 	2.784714e-04 	9.586591e+06 
21 	333105386.887321 	2.463196e+00 	9.796979e+00 	3.124885e+00 	2.778001e-04 	2.828441e-04 	2.830842e-04 	9.125408e+06 
22 	341793484.620885 	2.444820e+00 	9.765127e+00 	3.093027e+00 	2.823234e-04 	2.875029e-04 	2.877507e-04 	8.688098e+06 
23 	350066837.280804 	2.426635e+00 	9.733603e+00 	3.061497e+00 	2.868975e-04 	2.922153e-04 	2.924710e-04 	8.273353e+06 
24 	357946776.289508 	2.408637e+00 	9.702404e+00 	3.030291e+00 	2.915222e-04 	2.969814e-04 	2.972452e-04 	7.879939e+06 
25 	365453470.204871 	2.390826e+00 	9.671526e+00 	2.999406e+00 	2.961978e-04 	3.018013e-04 	3.020734e-04 	7.506694e+06 
26 	372605991.186046 	2.373200e+00 	9.640966e+00 	2.968839e+00 	3.009241e-04 	3.066752e-04 	3.069558e-04 	7.152521e+06 
27 	379422377.507106 	2.355756e+00 	9.610720e+00 	2.938587e+00 	3.057014e-04 	3.116031e-04 	3.118924e-04 	6.816386e+06 
28 	385919692.361519 	2.338493e+00 	9.580785e+00 	2.908645e+00 	3.105296e-04 	3.165850e-04 	3.168833e-04 	6.497315e+06 
29 	392114079.185130 	2.321408e+00 	9.551159e+00 	2.879012e+00 	3.154088e-04 	3.216211e-04 	3.219286e-04 	6.194387e+06 
30 	398020813.710890 	2.304501e+00 	9.521837e+00 	2.849683e+00 	3.203389e-04 	3.267114e-04 	3.270284e-04 	5.906735e+06 
31 	403654352.955190 	2.287769e+00 	9.492818e+00 	2.820656e+00 	3.253200e-04 	3.318560e-04 	3.321826e-04 	5.633539e+06 
32 	409028381.322996 	2.271211e+00 	9.464096e+00 	2.791928e+00 	3.303520e-04 	3.370548e-04 	3.373913e-04 	5.374028e+06 
33 	414155854.007278 	2.254824e+00 	9.435670e+00 	2.763494e+00 	3.354349e-04 	3.423078e-04 	3.426545e-04 	5.127473e+06 
34 	419049037.847141 	2.238608e+00 	9.407537e+00 	2.735353e+00 	3.405687e-04 	3.476152e-04 	3.479723e-04 	4.893184e+06 
35 	423719549.798863 	2.222560e+00 	9.379693e+00 	2.707502e+00 	3.457533e-04 	3.529769e-04 	3.533447e-04 	4.670512e+06 
