i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	2.033623 	0.346410 	14.940475 	0.000194 	0.000196 	0.000196 	0 
1 	13830928.726512 	2.031270e+00 	3.429552e-01 	1.493700e+01 	1.942661e-04 	1.965515e-04 	1.966483e-04 	1.383093e+07 
2 	27593372.099305 	2.028936e+00 	3.395343e-01 	1.493356e+01 	1.945770e-04 	1.968679e-04 	1.969650e-04 	1.376244e+07 
3 	41288263.318872 	2.026622e+00 	3.361477e-01 	1.493015e+01 	1.948855e-04 	1.971820e-04 	1.972794e-04 	1.369489e+07 
4 	54916535.930361 	2.024328e+00 	3.327949e-01 	1.492678e+01 	1.951917e-04 	1.974936e-04 	1.975914e-04 	1.362827e+07 
5 	68479107.693891 	2.022054e+00 	3.294756e-01 	1.492344e+01 	1.954955e-04 	1.978030e-04 	1.979010e-04 	1.356257e+07 
6 	81976880.877565 	2.019799e+00 	3.261895e-01 	1.492013e+01 	1.957971e-04 	1.981100e-04 	1.982083e-04 	1.349777e+07 
7 	95410742.568741 	2.017564e+00 	3.229363e-01 	1.491686e+01 	1.960964e-04 	1.984147e-04 	1.985132e-04 	1.343386e+07 
8 	108781564.978086 	2.015348e+00 	3.197155e-01 	1.491362e+01 	1.963934e-04 	1.987171e-04 	1.988159e-04 	1.337082e+07 
9 	122090205.736496 	2.013150e+00 	3.165270e-01 	1.491041e+01 	1.966882e-04 	1.990171e-04 	1.991162e-04 	1.330864e+07 
10 	135337508.185248 	2.010971e+00 	3.133703e-01 	1.490723e+01 	1.969807e-04 	1.993149e-04 	1.994143e-04 	1.324730e+07 
11 	148524301.659349 	2.008811e+00 	3.102451e-01 	1.490409e+01 	1.972710e-04 	1.996105e-04 	1.997101e-04 	1.318679e+07 
12 	161651401.764351 	2.006669e+00 	3.071512e-01 	1.490098e+01 	1.975590e-04 	1.999037e-04 	2.000036e-04 	1.312710e+07 
13 	174719610.646865 	2.004545e+00 	3.040882e-01 	1.489789e+01 	1.978449e-04 	2.001948e-04 	2.002949e-04 	1.306821e+07 
14 	187729717.258851 	2.002439e+00 	3.010558e-01 	1.489484e+01 	1.981285e-04 	2.004836e-04 	2.005840e-04 	1.301011e+07 
15 	200682497.615859 	2.000351e+00 	2.980537e-01 	1.489182e+01 	1.984100e-04 	2.007701e-04 	2.008708e-04 	1.295278e+07 
16 	213578715.049391 	1.998280e+00 	2.950816e-01 	1.488882e+01 	1.986894e-04 	2.010545e-04 	2.011555e-04 	1.289622e+07 
17 	226419120.453583 	1.996227e+00 	2.921392e-01 	1.488586e+01 	1.989665e-04 	2.013367e-04 	2.014379e-04 	1.284041e+07 
