i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	2.896173 	3.644913 	3.458915 	0.001049 	0.001113 	0.001119 	0 
1 	1282066.959934 	2.899566e+00 	3.609892e+00 	3.423915e+00 	1.071030e-03 	1.137768e-03 	1.144083e-03 	1.282066e+06 
2 	2514654.598715 	2.904092e+00 	3.575144e+00 	3.389187e+00 	1.093531e-03 	1.163183e-03 	1.169850e-03 	1.232588e+06 
3 	3700733.249903 	2.909682e+00 	3.540761e+00 	3.354824e+00 	1.116070e-03 	1.188739e-03 	1.195774e-03 	1.186079e+06 
4 	4842997.166738 	2.916353e+00 	3.506740e+00 	3.320822e+00 	1.138616e-03 	1.214407e-03 	1.221829e-03 	1.142264e+06 
5 	5943866.068327 	2.924122e+00 	3.473074e+00 	3.287175e+00 	1.161141e-03 	1.240160e-03 	1.247987e-03 	1.100869e+06 
6 	7005489.960725 	2.932999e+00 	3.439758e+00 	3.253877e+00 	1.183616e-03 	1.265971e-03 	1.274224e-03 	1.061624e+06 
7 	8029753.274143 	2.942990e+00 	3.406785e+00 	3.220922e+00 	1.206014e-03 	1.291816e-03 	1.300514e-03 	1.024263e+06 
8 	9018278.966622 	2.954091e+00 	3.374150e+00 	3.188303e+00 	1.228312e-03 	1.317674e-03 	1.326838e-03 	9.885257e+05 
9 	9972433.425732 	2.966291e+00 	3.341844e+00 	3.156014e+00 	1.250489e-03 	1.343526e-03 	1.353179e-03 	9.541545e+05 
10 	10893333.146808 	2.979566e+00 	3.309862e+00 	3.124047e+00 	1.272528e-03 	1.369359e-03 	1.379524e-03 	9.208997e+05 
11 	11781854.272160 	2.993884e+00 	3.278196e+00 	3.092395e+00 	1.294421e-03 	1.395168e-03 	1.405868e-03 	8.885211e+05 
12 	12638646.102613 	3.009195e+00 	3.246839e+00 	3.061052e+00 	1.316162e-03 	1.420952e-03 	1.432213e-03 	8.567918e+05 
13 	13464149.598026 	3.025440e+00 	3.215783e+00 	3.030010e+00 	1.337757e-03 	1.446721e-03 	1.458569e-03 	8.255035e+05 
14 	14258621.629306 	3.042542e+00 	3.185022e+00 	2.999263e+00 	1.359217e-03 	1.472493e-03 	1.484957e-03 	7.944720e+05 
15 	15022165.309953 	3.060412e+00 	3.154549e+00 	2.968802e+00 	1.380564e-03 	1.498298e-03 	1.511407e-03 	7.635437e+05 
16 	15754766.131183 	3.078948e+00 	3.124357e+00 	2.938623e+00 	1.401828e-03 	1.524173e-03 	1.537959e-03 	7.326008e+05 
17 	16456332.904649 	3.098034e+00 	3.094441e+00 	2.908719e+00 	1.423048e-03 	1.550168e-03 	1.564665e-03 	7.015668e+05 
18 	17126741.779000 	3.117546e+00 	3.064794e+00 	2.879086e+00 	1.444271e-03 	1.576341e-03 	1.591586e-03 	6.704089e+05 
19 	17765880.971033 	3.137353e+00 	3.035413e+00 	2.849718e+00 	1.465552e-03 	1.602760e-03 	1.618791e-03 	6.391392e+05 
20 	18373693.473274 	3.157319e+00 	3.006294e+00 	2.820613e+00 	1.486951e-03 	1.629500e-03 	1.646359e-03 	6.078125e+05 
21 	18950214.968411 	3.177307e+00 	2.977433e+00 	2.791766e+00 	1.508534e-03 	1.656640e-03 	1.674372e-03 	5.765215e+05 
22 	19495604.531917 	3.197186e+00 	2.948827e+00 	2.763177e+00 	1.530368e-03 	1.684266e-03 	1.702920e-03 	5.453896e+05 
23 	20010166.389415 	3.216828e+00 	2.920475e+00 	2.734843e+00 	1.552523e-03 	1.712465e-03 	1.732094e-03 	5.145619e+05 
24 	20494361.893719 	3.236115e+00 	2.892375e+00 	2.706764e+00 	1.575069e-03 	1.741328e-03 	1.761987e-03 	4.841955e+05 
25 	20948811.836852 	3.254937e+00 	2.864527e+00 	2.678938e+00 	1.598074e-03 	1.770942e-03 	1.792694e-03 	4.544499e+05 
26 	21374290.055357 	3.273200e+00 	2.836929e+00 	2.651366e+00 	1.621603e-03 	1.801396e-03 	1.824306e-03 	4.254782e+05 
27 	21771709.906668 	3.290821e+00 	2.809581e+00 	2.624047e+00 	1.645721e-03 	1.832776e-03 	1.856915e-03 	3.974199e+05 
28 	22142105.534168 	3.307729e+00 	2.782482e+00 	2.596982e+00 	1.670487e-03 	1.865167e-03 	1.890612e-03 	3.703956e+05 
29 	22486609.906192 	3.323867e+00 	2.755633e+00 	2.570171e+00 	1.695957e-03 	1.898651e-03 	1.925485e-03 	3.445044e+05 
30 	22806431.461870 	3.339192e+00 	2.729033e+00 	2.543613e+00 	1.722185e-03 	1.933309e-03 	1.961620e-03 	3.198216e+05 
31 	23102830.899463 	3.353668e+00 	2.702680e+00 	2.517309e+00 	1.749221e-03 	1.969218e-03 	1.999105e-03 	2.963994e+05 
32 	23377099.276899 	3.367273e+00 	2.676575e+00 	2.491260e+00 	1.777111e-03 	2.006457e-03 	2.038023e-03 	2.742684e+05 
33 	23630538.222393 	3.379991e+00 	2.650717e+00 	2.465463e+00 	1.805900e-03 	2.045104e-03 	2.078460e-03 	2.534389e+05 
34 	23864442.718537 	3.391817e+00 	2.625103e+00 	2.439920e+00 	1.835631e-03 	2.085234e-03 	2.120502e-03 	2.339045e+05 
35 	24080086.649013 	3.402749e+00 	2.599734e+00 	2.414629e+00 	1.866343e-03 	2.126926e-03 	2.164238e-03 	2.156439e+05 
36 	24278711.091638 	3.412791e+00 	2.574607e+00 	2.389591e+00 	1.898078e-03 	2.170260e-03 	2.209757e-03 	1.986244e+05 
37 	24461515.199135 	3.421954e+00 	2.549721e+00 	2.364804e+00 	1.930873e-03 	2.215317e-03 	2.257152e-03 	1.828041e+05 
38 	24629649.422922 	3.430249e+00 	2.525073e+00 	2.340267e+00 	1.964769e-03 	2.262183e-03 	2.306523e-03 	1.681342e+05 
39 	24784210.791576 	3.437692e+00 	2.500662e+00 	2.315980e+00 	1.999803e-03 	2.310948e-03 	2.357971e-03 	1.545614e+05 
40 	24926239.943742 	3.444299e+00 	2.476485e+00 	2.291942e+00 	2.036017e-03 	2.361705e-03 	2.411607e-03 	1.420292e+05 
41 	25056719.624747 	3.450088e+00 	2.452540e+00 	2.268152e+00 	2.073451e-03 	2.414555e-03 	2.467546e-03 	1.304797e+05 
42 	25176574.378941 	3.455079e+00 	2.428824e+00 	2.244608e+00 	2.112148e-03 	2.469604e-03 	2.525916e-03 	1.198548e+05 
43 	25286671.199897 	3.459290e+00 	2.405335e+00 	2.221311e+00 	2.152153e-03 	2.526967e-03 	2.586850e-03 	1.100968e+05 
44 	25387820.933075 	3.462740e+00 	2.382068e+00 	2.198258e+00 	2.193513e-03 	2.586769e-03 	2.650495e-03 	1.011497e+05 
45 	25480780.260152 	3.465448e+00 	2.359020e+00 	2.175451e+00 	2.236278e-03 	2.649144e-03 	2.717011e-03 	9.295933e+04 
46 	25566254.124565 	3.467431e+00 	2.336188e+00 	2.152887e+00 	2.280502e-03 	2.714238e-03 	2.786572e-03 	8.547386e+04 
47 	25644898.489236 	3.468705e+00 	2.313568e+00 	2.130567e+00 	2.326242e-03 	2.782211e-03 	2.859369e-03 	7.864436e+04 
48 	25717323.345162 	3.469284e+00 	2.291155e+00 	2.108490e+00 	2.373562e-03 	2.853239e-03 	2.935613e-03 	7.242486e+04 
49 	25784095.916656 	3.469182e+00 	2.268943e+00 	2.086657e+00 	2.422528e-03 	2.927517e-03 	3.015537e-03 	6.677257e+04 
50 	25845744.035951 	3.468410e+00 	2.246928e+00 	2.065068e+00 	2.473215e-03 	3.005258e-03 	3.099399e-03 	6.164812e+04 
51 	25902759.688139 	3.466974e+00 	2.225102e+00 	2.043724e+00 	2.525704e-03 	3.086703e-03 	3.187489e-03 	5.701565e+04 
52 	25955602.762065 	3.464880e+00 	2.203459e+00 	2.022627e+00 	2.580088e-03 	3.172118e-03 	3.280131e-03 	5.284307e+04 
53 	26004705.084285 	3.462129e+00 	2.181988e+00 	2.001779e+00 	2.636467e-03 	3.261806e-03 	3.377691e-03 	4.910232e+04 
54 	26050474.874888 	3.458717e+00 	2.160679e+00 	1.981185e+00 	2.694956e-03 	3.356110e-03 	3.480586e-03 	4.576979e+04 
55 	26093301.855423 	3.454634e+00 	2.139520e+00 	1.960848e+00 	2.755687e-03 	3.455421e-03 	3.589293e-03 	4.282698e+04 
56 	26133563.387748 	3.449864e+00 	2.118492e+00 	1.940776e+00 	2.818814e-03 	3.560191e-03 	3.704364e-03 	4.026153e+04 
57 	26171632.276100 	3.444379e+00 	2.097574e+00 	1.920978e+00 	2.884518e-03 	3.670952e-03 	3.826445e-03 	3.806889e+04 
58 	26207887.320498 	3.438138e+00 	2.076737e+00 	1.901466e+00 	2.953017e-03 	3.788330e-03 	3.956303e-03 	3.625504e+04 
59 	26242728.575356 	3.431082e+00 	2.055942e+00 	1.882259e+00 	3.024584e-03 	3.913089e-03 	4.094864e-03 	3.484125e+04 
60 	26276601.016573 	3.423122e+00 	2.035131e+00 	1.863383e+00 	3.099569e-03 	4.046174e-03 	4.243278e-03 	3.387244e+04 
61 	26309362.903722 	3.414317e+00 	2.014643e+00 	1.845244e+00 	3.176819e-03 	4.185827e-03 	4.399675e-03 	3.276189e+04 
62 	26341431.295989 	3.404613e+00 	1.994509e+00 	1.827995e+00 	3.256128e-03 	4.331881e-03 	4.563941e-03 	3.206839e+04 
63 	26373296.009918 	3.393935e+00 	1.974746e+00 	1.811826e+00 	3.337238e-03 	4.483965e-03 	4.735717e-03 	3.186471e+04 
64 	26405521.462766 	3.382176e+00 	1.955374e+00 	1.796991e+00 	3.419734e-03 	4.641253e-03 	4.914099e-03 	3.222545e+04 
65 	26438775.718859 	3.369196e+00 	1.936402e+00 	1.783833e+00 	3.503004e-03 	4.802248e-03 	5.097369e-03 	3.325426e+04 
66 	26473854.503539 	3.354809e+00 	1.917826e+00 	1.772798e+00 	3.586190e-03 	4.964553e-03 	5.282694e-03 	3.507878e+04 
67 	26511672.518120 	3.338783e+00 	1.899609e+00 	1.764436e+00 	3.668206e-03 	5.124744e-03 	5.465950e-03 	3.781801e+04 
68 	26553157.344046 	3.320860e+00 	1.881660e+00 	1.759335e+00 	3.747884e-03 	5.278656e-03 	5.642036e-03 	4.148483e+04 
69 	26598949.077303 	3.300832e+00 	1.863822e+00 	1.757935e+00 	3.824345e-03 	5.422472e-03 	5.806175e-03 	4.579173e+04 
70 	26648908.342001 	3.278704e+00 	1.845916e+00 	1.760240e+00 	3.897460e-03 	5.554464e-03 	5.956070e-03 	4.995926e+04 
71 	26701808.232254 	3.254827e+00 	1.827834e+00 	1.765656e+00 	3.967943e-03 	5.675969e-03 	6.093180e-03 	5.289989e+04 
72 	26755745.536595 	3.229826e+00 	1.809601e+00 	1.773213e+00 	4.036837e-03 	5.790223e-03 	6.221376e-03 	5.393730e+04 
73 	26808992.235305 	3.204327e+00 	1.791322e+00 	1.782001e+00 	4.104982e-03 	5.900381e-03 	6.344515e-03 	5.324670e+04 
74 	26860456.150929 	3.178775e+00 	1.773099e+00 	1.791393e+00 	4.172895e-03 	6.008631e-03 	6.465297e-03 	5.146392e+04 
75 	26909620.853600 	3.153423e+00 	1.754998e+00 	1.801031e+00 	4.240858e-03 	6.116233e-03 	6.585290e-03 	4.916470e+04 
76 	26956320.222368 	3.128395e+00 	1.737052e+00 	1.810731e+00 	4.309010e-03 	6.223849e-03 	6.705321e-03 	4.669937e+04 
77 	27000563.537727 	3.103749e+00 	1.719278e+00 	1.820403e+00 	4.377418e-03 	6.331808e-03 	6.825803e-03 	4.424332e+04 
78 	27042437.721652 	3.079507e+00 	1.701683e+00 	1.830005e+00 	4.446111e-03 	6.440266e-03 	6.946932e-03 	4.187418e+04 
79 	27082059.851246 	3.055678e+00 	1.684269e+00 	1.839515e+00 	4.515095e-03 	6.549289e-03 	7.068797e-03 	3.962213e+04 
80 	27119555.429411 	3.032259e+00 	1.667035e+00 	1.848925e+00 	4.584370e-03 	6.658902e-03 	7.191434e-03 	3.749558e+04 
81 	27155048.900999 	3.009246e+00 	1.649981e+00 	1.858232e+00 	4.653929e-03 	6.769107e-03 	7.314847e-03 	3.549347e+04 
82 	27188659.690586 	2.986633e+00 	1.633105e+00 	1.867433e+00 	4.723763e-03 	6.879897e-03 	7.439032e-03 	3.361079e+04 
