i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	4.741158 	4.293288 	0.965555 	0.001108 	0.001268 	0.001288 	0 
1 	274376.400231 	4.742238e+00 	4.283514e+00 	9.558047e-01 	1.115019e-03 	1.277651e-03 	1.298392e-03 	2.743754e+05 
2 	539748.919918 	4.743209e+00 	4.273820e+00 	9.461359e-01 	1.122212e-03 	1.287741e-03 	1.308944e-03 	2.653725e+05 
3 	796450.173161 	4.744081e+00 	4.264223e+00 	9.365657e-01 	1.129434e-03 	1.297905e-03 	1.319579e-03 	2.567013e+05 
4 	1044816.721165 	4.744856e+00 	4.254722e+00 	9.270933e-01 	1.136684e-03 	1.308144e-03 	1.330299e-03 	2.483665e+05 
5 	1285172.084789 	4.745536e+00 	4.245317e+00 	9.177178e-01 	1.143963e-03 	1.318459e-03 	1.341104e-03 	2.403554e+05 
6 	1517827.075823 	4.746124e+00 	4.236007e+00 	9.084382e-01 	1.151269e-03 	1.328849e-03 	1.351993e-03 	2.326550e+05 
7 	1743080.308860 	4.746622e+00 	4.226790e+00 	8.992534e-01 	1.158602e-03 	1.339314e-03 	1.362968e-03 	2.252532e+05 
8 	1961218.697122 	4.747033e+00 	4.217665e+00 	8.901627e-01 	1.165962e-03 	1.349855e-03 	1.374028e-03 	2.181384e+05 
9 	2172517.930547 	4.747358e+00 	4.208632e+00 	8.811649e-01 	1.173349e-03 	1.360473e-03 	1.385175e-03 	2.112992e+05 
10 	2377242.936610 	4.747601e+00 	4.199689e+00 	8.722592e-01 	1.180762e-03 	1.371167e-03 	1.396408e-03 	2.047250e+05 
11 	2575648.324364 	4.747763e+00 	4.190836e+00 	8.634446e-01 	1.188201e-03 	1.381937e-03 	1.407729e-03 	1.984054e+05 
12 	2767978.812201 	4.747847e+00 	4.182072e+00 	8.547203e-01 	1.195665e-03 	1.392785e-03 	1.419138e-03 	1.923305e+05 
13 	2954469.639861 	4.747854e+00 	4.173395e+00 	8.460852e-01 	1.203154e-03 	1.403710e-03 	1.430634e-03 	1.864908e+05 
14 	3135346.965199 	4.747786e+00 	4.164804e+00 	8.375386e-01 	1.210668e-03 	1.414713e-03 	1.442220e-03 	1.808773e+05 
15 	3310828.246247 	4.747645e+00 	4.156299e+00 	8.290795e-01 	1.218206e-03 	1.425795e-03 	1.453894e-03 	1.754813e+05 
16 	3481122.609093 	4.747434e+00 	4.147879e+00 	8.207070e-01 	1.225769e-03 	1.436955e-03 	1.465659e-03 	1.702944e+05 
17 	3646431.202120 	4.747153e+00 	4.139543e+00 	8.124203e-01 	1.233355e-03 	1.448194e-03 	1.477515e-03 	1.653086e+05 
18 	3806947.537112 	4.746805e+00 	4.131290e+00 	8.042185e-01 	1.240965e-03 	1.459512e-03 	1.489461e-03 	1.605163e+05 
19 	3962857.817784 	4.746391e+00 	4.123119e+00 	7.961007e-01 	1.248598e-03 	1.470911e-03 	1.501500e-03 	1.559103e+05 
20 	4114341.256241 	4.745913e+00 	4.115029e+00 	7.880662e-01 	1.256254e-03 	1.482390e-03 	1.513632e-03 	1.514834e+05 
21 	4261570.377900 	4.745372e+00 	4.107019e+00 	7.801140e-01 	1.263932e-03 	1.493950e-03 	1.525856e-03 	1.472291e+05 
22 	4404711.315392 	4.744770e+00 	4.099088e+00 	7.722434e-01 	1.271633e-03 	1.505592e-03 	1.538176e-03 	1.431409e+05 
23 	4543924.091969 	4.744109e+00 	4.091236e+00 	7.644535e-01 	1.279357e-03 	1.517317e-03 	1.550590e-03 	1.392128e+05 
24 	4679362.894921 	4.743389e+00 	4.083461e+00 	7.567435e-01 	1.287102e-03 	1.529124e-03 	1.563100e-03 	1.354388e+05 
25 	4811176.339533 	4.742612e+00 	4.075763e+00 	7.491126e-01 	1.294869e-03 	1.541015e-03 	1.575707e-03 	1.318134e+05 
26 	4939507.724084 	4.741779e+00 	4.068140e+00 	7.415601e-01 	1.302658e-03 	1.552991e-03 	1.588412e-03 	1.283314e+05 
27 	5064495.276412 	4.740892e+00 	4.060592e+00 	7.340851e-01 	1.310468e-03 	1.565051e-03 	1.601216e-03 	1.249876e+05 
28 	5186272.392555 	4.739951e+00 	4.053118e+00 	7.266870e-01 	1.318299e-03 	1.577198e-03 	1.614120e-03 	1.217771e+05 
29 	5304967.868003 	4.738958e+00 	4.045718e+00 	7.193648e-01 	1.326152e-03 	1.589431e-03 	1.627125e-03 	1.186955e+05 
30 	5420706.122073 	4.737914e+00 	4.038389e+00 	7.121179e-01 	1.334026e-03 	1.601752e-03 	1.640232e-03 	1.157383e+05 
31 	5533607.415955 	4.736819e+00 	4.031132e+00 	7.049455e-01 	1.341920e-03 	1.614162e-03 	1.653442e-03 	1.129013e+05 
32 	5643788.064974 	4.735675e+00 	4.023945e+00 	6.978469e-01 	1.349836e-03 	1.626661e-03 	1.666757e-03 	1.101806e+05 
33 	5751360.645641 	4.734483e+00 	4.016828e+00 	6.908213e-01 	1.357773e-03 	1.639251e-03 	1.680178e-03 	1.075726e+05 
34 	5856434.198062 	4.733243e+00 	4.009780e+00 	6.838680e-01 	1.365730e-03 	1.651933e-03 	1.693706e-03 	1.050736e+05 
35 	5959114.424327 	4.731956e+00 	4.002799e+00 	6.769864e-01 	1.373708e-03 	1.664708e-03 	1.707343e-03 	1.026802e+05 
36 	6059503.883523 	4.730622e+00 	3.995886e+00 	6.701757e-01 	1.381707e-03 	1.677577e-03 	1.721090e-03 	1.003895e+05 
37 	6157702.184030 	4.729244e+00 	3.989038e+00 	6.634352e-01 	1.389727e-03 	1.690541e-03 	1.734949e-03 	9.819830e+04 
38 	6253806.173843 	4.727820e+00 	3.982256e+00 	6.567642e-01 	1.397768e-03 	1.703602e-03 	1.748921e-03 	9.610399e+04 
39 	6347910.129685 	4.726352e+00 	3.975538e+00 	6.501621e-01 	1.405831e-03 	1.716761e-03 	1.763009e-03 	9.410396e+04 
40 	6440105.945763 	4.724839e+00 	3.968884e+00 	6.436282e-01 	1.413914e-03 	1.730020e-03 	1.777214e-03 	9.219582e+04 
41 	6530483.323158 	4.723283e+00 	3.962292e+00 	6.371619e-01 	1.422020e-03 	1.743381e-03 	1.791538e-03 	9.037738e+04 
42 	6619129.960474 	4.721684e+00 	3.955762e+00 	6.307624e-01 	1.430147e-03 	1.756844e-03 	1.805984e-03 	8.864664e+04 
43 	6706131.747687 	4.720042e+00 	3.949293e+00 	6.244291e-01 	1.438297e-03 	1.770413e-03 	1.820552e-03 	8.700179e+04 
44 	6791572.963634 	4.718356e+00 	3.942883e+00 	6.181615e-01 	1.446469e-03 	1.784088e-03 	1.835247e-03 	8.544122e+04 
45 	6875536.479012 	4.716628e+00 	3.936533e+00 	6.119589e-01 	1.454664e-03 	1.797872e-03 	1.850069e-03 	8.396352e+04 
46 	6958103.966394 	4.714857e+00 	3.930240e+00 	6.058206e-01 	1.462882e-03 	1.811767e-03 	1.865022e-03 	8.256749e+04 
47 	7039356.119168 	4.713044e+00 	3.924005e+00 	5.997462e-01 	1.471124e-03 	1.825775e-03 	1.880109e-03 	8.125215e+04 
48 	7119372.881531 	4.711187e+00 	3.917825e+00 	5.937349e-01 	1.479392e-03 	1.839900e-03 	1.895332e-03 	8.001676e+04 
49 	7198233.692051 	4.709286e+00 	3.911701e+00 	5.877863e-01 	1.487684e-03 	1.854142e-03 	1.910695e-03 	7.886081e+04 
50 	7276017.743731 	4.707342e+00 	3.905631e+00 	5.818996e-01 	1.496003e-03 	1.868506e-03 	1.926200e-03 	7.778405e+04 
51 	7352804.264020 	4.705353e+00 	3.899613e+00 	5.760745e-01 	1.504348e-03 	1.882994e-03 	1.941851e-03 	7.678652e+04 
52 	7428672.818877 	4.703320e+00 	3.893648e+00 	5.703103e-01 	1.512722e-03 	1.897609e-03 	1.957653e-03 	7.586855e+04 
53 	7503703.645749 	4.701240e+00 	3.887733e+00 	5.646066e-01 	1.521125e-03 	1.912356e-03 	1.973609e-03 	7.503083e+04 
54 	7577978.021347 	4.699114e+00 	3.881868e+00 	5.589627e-01 	1.529558e-03 	1.927237e-03 	1.989723e-03 	7.427438e+04 
55 	7651578.671290 	4.696940e+00 	3.876051e+00 	5.533782e-01 	1.538024e-03 	1.942257e-03 	2.006000e-03 	7.360065e+04 
56 	7724590.230251 	4.694717e+00 	3.870282e+00 	5.478525e-01 	1.546523e-03 	1.957419e-03 	2.022445e-03 	7.301156e+04 
57 	7797099.763129 	4.692443e+00 	3.864558e+00 	5.423853e-01 	1.555057e-03 	1.972730e-03 	2.039063e-03 	7.250953e+04 
58 	7869197.360337 	4.690117e+00 	3.858878e+00 	5.369761e-01 	1.563628e-03 	1.988193e-03 	2.055861e-03 	7.209760e+04 
59 	7940976.823383 	4.687736e+00 	3.853242e+00 	5.316243e-01 	1.572239e-03 	2.003816e-03 	2.072845e-03 	7.177946e+04 
60 	8012536.460936 	4.685298e+00 	3.847646e+00 	5.263297e-01 	1.580892e-03 	2.019602e-03 	2.090022e-03 	7.155964e+04 
61 	8083980.021050 	4.682801e+00 	3.842090e+00 	5.210918e-01 	1.589589e-03 	2.035561e-03 	2.107399e-03 	7.144356e+04 
62 	8155417.792478 	4.680240e+00 	3.836572e+00 	5.159102e-01 	1.598335e-03 	2.051698e-03 	2.124985e-03 	7.143777e+04 
63 	8226967.916680 	4.677614e+00 	3.831090e+00 	5.107846e-01 	1.607133e-03 	2.068023e-03 	2.142790e-03 	7.155012e+04 
64 	8298757.964405 	4.674917e+00 	3.825641e+00 	5.057147e-01 	1.615987e-03 	2.084544e-03 	2.160823e-03 	7.179005e+04 
65 	8370926.849548 	4.672144e+00 	3.820223e+00 	5.007002e-01 	1.624902e-03 	2.101271e-03 	2.179096e-03 	7.216889e+04 
66 	8443627.176735 	4.669291e+00 	3.814834e+00 	4.957410e-01 	1.633883e-03 	2.118218e-03 	2.197623e-03 	7.270033e+04 
67 	8517028.145957 	4.666351e+00 	3.809470e+00 	4.908368e-01 	1.642937e-03 	2.135395e-03 	2.216417e-03 	7.340097e+04 
68 	8591319.186557 	4.663316e+00 	3.804129e+00 	4.859875e-01 	1.652071e-03 	2.152819e-03 	2.235496e-03 	7.429104e+04 
69 	8666714.569771 	4.660178e+00 	3.798805e+00 	4.811931e-01 	1.661294e-03 	2.170507e-03 	2.254879e-03 	7.539538e+04 
70 	8743459.346007 	4.656925e+00 	3.793496e+00 	4.764537e-01 	1.670615e-03 	2.188478e-03 	2.274586e-03 	7.674478e+04 
71 	8821837.064477 	4.653547e+00 	3.788195e+00 	4.717694e-01 	1.680048e-03 	2.206756e-03 	2.294645e-03 	7.837772e+04 
72 	8902179.961723 	4.650027e+00 	3.782897e+00 	4.671407e-01 	1.689606e-03 	2.225368e-03 	2.315085e-03 	8.034290e+04 
73 	8984882.741769 	4.646347e+00 	3.777595e+00 	4.625680e-01 	1.699306e-03 	2.244346e-03 	2.335943e-03 	8.270278e+04 
74 	9070421.632811 	4.642486e+00 	3.772280e+00 	4.580521e-01 	1.709171e-03 	2.263730e-03 	2.357260e-03 	8.553889e+04 
75 	9159381.122384 	4.638416e+00 	3.766941e+00 	4.535941e-01 	1.719226e-03 	2.283568e-03 	2.379091e-03 	8.895949e+04 
76 	9252492.326822 	4.634101e+00 	3.761565e+00 	4.491957e-01 	1.729506e-03 	2.303921e-03 	2.401501e-03 	9.311120e+04 
77 	9350690.376703 	4.629494e+00 	3.756136e+00 	4.448590e-01 	1.740054e-03 	2.324866e-03 	2.424575e-03 	9.819805e+04 
78 	9455204.043089 	4.624537e+00 	3.750630e+00 	4.405874e-01 	1.750926e-03 	2.346504e-03 	2.448423e-03 	1.045137e+05 
79 	9567700.680410 	4.619146e+00 	3.745018e+00 	4.363855e-01 	1.762202e-03 	2.368969e-03 	2.473192e-03 	1.124966e+05 
80 	9690531.583224 	4.613202e+00 	3.739257e+00 	4.322606e-01 	1.773992e-03 	2.392454e-03 	2.499090e-03 	1.228309e+05 
81 	9827179.756416 	4.606530e+00 	3.733284e+00 	4.282238e-01 	1.786460e-03 	2.417237e-03 	2.526420e-03 	1.366482e+05 
82 	9983162.062246 	4.598849e+00 	3.727000e+00 	4.242944e-01 	1.799866e-03 	2.443758e-03 	2.555659e-03 	1.559823e+05 
83 	10168080.908044 	4.589672e+00 	3.720234e+00 	4.205088e-01 	1.814659e-03 	2.472768e-03 	2.587619e-03 	1.849188e+05 
84 	10401180.621490 	4.578012e+00 	3.712645e+00 	4.169459e-01 	1.831738e-03 	2.505752e-03 	2.623906e-03 	2.330997e+05 
85 	10731556.891603 	4.561340e+00 	3.703382e+00 	4.138365e-01 	1.853369e-03 	2.546398e-03 	2.668499e-03 	3.303763e+05 
