i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	0.290613 	11.683875 	5.346020 	0.000193 	0.000195 	0.000195 	0 
1 	5160878.830801 	2.877003e-01 	1.166886e+01 	5.331008e+00 	1.943451e-04 	1.963441e-04 	1.964162e-04 	5.160878e+06 
2 	10237432.069294 	2.848141e-01 	1.165389e+01 	5.316037e+00 	1.954585e-04 	1.974761e-04 	1.975490e-04 	5.076553e+06 
3 	15231193.913869 	2.819569e-01 	1.163897e+01 	5.301120e+00 	1.965756e-04 	1.986121e-04 	1.986858e-04 	4.993762e+06 
4 	20143744.184794 	2.791285e-01 	1.162411e+01 	5.286258e+00 	1.976965e-04 	1.997520e-04 	1.998265e-04 	4.912550e+06 
5 	24976628.230774 	2.763285e-01 	1.160930e+01 	5.271450e+00 	1.988212e-04 	2.008958e-04 	2.009711e-04 	4.832884e+06 
6 	29731357.345992 	2.735566e-01 	1.159455e+01 	5.256696e+00 	1.999498e-04 	2.020435e-04 	2.021197e-04 	4.754729e+06 
7 	34409409.618473 	2.708127e-01 	1.157985e+01 	5.241995e+00 	2.010821e-04 	2.031952e-04 	2.032722e-04 	4.678052e+06 
8 	39012230.757502 	2.680963e-01 	1.156520e+01 	5.227347e+00 	2.022182e-04 	2.043508e-04 	2.044286e-04 	4.602821e+06 
9 	43541234.898070 	2.654072e-01 	1.155061e+01 	5.212751e+00 	2.033582e-04 	2.055104e-04 	2.055891e-04 	4.529004e+06 
10 	47997805.383192 	2.627451e-01 	1.153606e+01 	5.198208e+00 	2.045020e-04 	2.066740e-04 	2.067536e-04 	4.456570e+06 
11 	52383295.524613 	2.601098e-01 	1.152157e+01 	5.183716e+00 	2.056497e-04 	2.078416e-04 	2.079220e-04 	4.385490e+06 
12 	56699029.342659 	2.575010e-01 	1.150713e+01 	5.169275e+00 	2.068012e-04 	2.090132e-04 	2.090945e-04 	4.315734e+06 
13 	60946302.285886 	2.549184e-01 	1.149274e+01 	5.154886e+00 	2.079566e-04 	2.101888e-04 	2.102710e-04 	4.247273e+06 
14 	65126381.930954 	2.523618e-01 	1.147840e+01 	5.140546e+00 	2.091160e-04 	2.113685e-04 	2.114516e-04 	4.180080e+06 
15 	69240508.663510 	2.498308e-01 	1.146411e+01 	5.126257e+00 	2.102792e-04 	2.125522e-04 	2.126362e-04 	4.114127e+06 
16 	73289896.340589 	2.473253e-01 	1.144987e+01 	5.112018e+00 	2.114464e-04 	2.137400e-04 	2.138249e-04 	4.049388e+06 
17 	77275732.934997 	2.448450e-01 	1.143568e+01 	5.097828e+00 	2.126175e-04 	2.149319e-04 	2.150177e-04 	3.985837e+06 
18 	81199181.162306 	2.423896e-01 	1.142154e+01 	5.083687e+00 	2.137925e-04 	2.161279e-04 	2.162146e-04 	3.923448e+06 
19 	85061379.091049 	2.399589e-01 	1.140745e+01 	5.069594e+00 	2.149716e-04 	2.173279e-04 	2.174156e-04 	3.862198e+06 
20 	88863440.736340 	2.375525e-01 	1.139341e+01 	5.055550e+00 	2.161546e-04 	2.185322e-04 	2.186208e-04 	3.802062e+06 
21 	92606456.637646 	2.351704e-01 	1.137941e+01 	5.041554e+00 	2.173416e-04 	2.197405e-04 	2.198301e-04 	3.743016e+06 
