i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	0.342639 	0.632960 	16.344909 	0.000193 	0.000195 	0.000195 	0 
1 	12017704.292014 	3.411840e-01 	6.266435e-01 	1.633858e+01 	1.938087e-04 	1.956721e-04 	1.957425e-04 	1.201770e+07 
2 	23953141.552521 	3.397457e-01 	6.203871e-01 	1.633231e+01 	1.942794e-04 	1.961499e-04 	1.962207e-04 	1.193544e+07 
3 	35807603.206734 	3.383248e-01 	6.141933e-01 	1.632611e+01 	1.947468e-04 	1.966244e-04 	1.966955e-04 	1.185446e+07 
4 	47582394.372906 	3.369212e-01 	6.080616e-01 	1.631996e+01 	1.952109e-04 	1.970956e-04 	1.971670e-04 	1.177479e+07 
5 	59278794.553630 	3.355346e-01 	6.019913e-01 	1.631388e+01 	1.956717e-04 	1.975634e-04 	1.976351e-04 	1.169640e+07 
6 	70898058.124647 	3.341648e-01 	5.959818e-01 	1.630786e+01 	1.961293e-04 	1.980279e-04 	1.980999e-04 	1.161926e+07 
7 	82441414.925170 	3.328115e-01 	5.900324e-01 	1.630190e+01 	1.965835e-04 	1.984891e-04 	1.985614e-04 	1.154336e+07 
8 	93910070.832506 	3.314746e-01 	5.841427e-01 	1.629600e+01 	1.970345e-04 	1.989470e-04 	1.990196e-04 	1.146866e+07 
9 	105305208.321099 	3.301538e-01 	5.783119e-01 	1.629016e+01 	1.974823e-04 	1.994016e-04 	1.994746e-04 	1.139514e+07 
10 	116627987.006485 	3.288488e-01 	5.725394e-01 	1.628437e+01 	1.979268e-04 	1.998529e-04 	1.999262e-04 	1.132278e+07 
11 	127879544.174586 	3.275595e-01 	5.668248e-01 	1.627864e+01 	1.983681e-04 	2.003010e-04 	2.003746e-04 	1.125156e+07 
12 	139060995.296826 	3.262856e-01 	5.611673e-01 	1.627298e+01 	1.988062e-04 	2.007458e-04 	2.008197e-04 	1.118145e+07 
13 	150173434.531518 	3.250270e-01 	5.555665e-01 	1.626736e+01 	1.992411e-04 	2.011874e-04 	2.012616e-04 	1.111244e+07 
14 	161217935.211842 	3.237833e-01 	5.500218e-01 	1.626181e+01 	1.996729e-04 	2.016258e-04 	2.017003e-04 	1.104450e+07 
