i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	1.273122 	6.678165 	9.369221 	0.000194 	0.000196 	0.000196 	0 
1 	8991895.274079 	1.260252e+00 	6.651727e+00 	9.342788e+00 	1.958838e-04 	1.980929e-04 	1.981795e-04 	8.991894e+06 
2 	17668229.235828 	1.247488e+00 	6.625442e+00 	9.316507e+00 	1.981316e-04 	2.003807e-04 	2.004691e-04 	8.676334e+06 
3 	26040815.396085 	1.234854e+00 	6.599354e+00 	9.290424e+00 	2.003954e-04 	2.026849e-04 	2.027753e-04 	8.372586e+06 
4 	34121534.024737 	1.222350e+00 	6.573462e+00 	9.264538e+00 	2.026751e-04 	2.050058e-04 	2.050980e-04 	8.080719e+06 
5 	41921763.935023 	1.209972e+00 	6.547765e+00 	9.238845e+00 	2.049709e-04 	2.073431e-04 	2.074373e-04 	7.800230e+06 
6 	49452399.527127 	1.197721e+00 	6.522261e+00 	9.213346e+00 	2.072826e-04 	2.096970e-04 	2.097932e-04 	7.530636e+06 
7 	56723872.896084 	1.185595e+00 	6.496946e+00 	9.188036e+00 	2.096103e-04 	2.120674e-04 	2.121656e-04 	7.271473e+06 
8 	63746174.926122 	1.173593e+00 	6.471821e+00 	9.162915e+00 	2.119541e-04 	2.144544e-04 	2.145547e-04 	7.022302e+06 
9 	70528875.362276 	1.161713e+00 	6.446882e+00 	9.137981e+00 	2.143137e-04 	2.168579e-04 	2.169603e-04 	6.782700e+06 
10 	77081141.910883 	1.149954e+00 	6.422127e+00 	9.113231e+00 	2.166894e-04 	2.192780e-04 	2.193826e-04 	6.552267e+06 
11 	83411758.418510 	1.138315e+00 	6.397556e+00 	9.088664e+00 	2.190811e-04 	2.217147e-04 	2.218214e-04 	6.330617e+06 
12 	89529142.176230 	1.126795e+00 	6.373165e+00 	9.064278e+00 	2.214888e-04 	2.241680e-04 	2.242769e-04 	6.117384e+06 
13 	95441360.393651 	1.115392e+00 	6.348953e+00 	9.040071e+00 	2.239125e-04 	2.266378e-04 	2.267490e-04 	5.912218e+06 
14 	101156145.884697 	1.104105e+00 	6.324919e+00 	9.016041e+00 	2.263521e-04 	2.291243e-04 	2.292377e-04 	5.714785e+06 
15 	106680912.004997 	1.092933e+00 	6.301060e+00 	8.992187e+00 	2.288078e-04 	2.316273e-04 	2.317431e-04 	5.524766e+06 
16 	112022766.878532 	1.081876e+00 	6.277374e+00 	8.968506e+00 	2.312795e-04 	2.341469e-04 	2.342651e-04 	5.341855e+06 
17 	117188526.949301 	1.070930e+00 	6.253861e+00 	8.944997e+00 	2.337671e-04 	2.366832e-04 	2.368037e-04 	5.165760e+06 
18 	122184729.891761 	1.060097e+00 	6.230518e+00 	8.921659e+00 	2.362707e-04 	2.392360e-04 	2.393590e-04 	4.996203e+06 
19 	127017646.912164 	1.049374e+00 	6.207343e+00 	8.898489e+00 	2.387904e-04 	2.418054e-04 	2.419309e-04 	4.832917e+06 
20 	131693294.471101 	1.038760e+00 	6.184335e+00 	8.875485e+00 	2.413260e-04 	2.443915e-04 	2.445194e-04 	4.675648e+06 
21 	136217445.456059 	1.028254e+00 	6.161492e+00 	8.852647e+00 	2.438776e-04 	2.469941e-04 	2.471246e-04 	4.524151e+06 
22 	140595639.831267 	1.017855e+00 	6.138812e+00 	8.829972e+00 	2.464451e-04 	2.496134e-04 	2.497465e-04 	4.378194e+06 
23 	144833194.790673 	1.007562e+00 	6.116294e+00 	8.807458e+00 	2.490287e-04 	2.522493e-04 	2.523850e-04 	4.237555e+06 
24 	148935214.438578 	9.973738e-01 	6.093937e+00 	8.785105e+00 	2.516282e-04 	2.549017e-04 	2.550401e-04 	4.102020e+06 
25 	152906599.021161 	9.872893e-01 	6.071737e+00 	8.762910e+00 	2.542436e-04 	2.575708e-04 	2.577119e-04 	3.971385e+06 
26 	156752053.730948 	9.773076e-01 	6.049695e+00 	8.740873e+00 	2.568750e-04 	2.602565e-04 	2.604003e-04 	3.845455e+06 
27 	160476097.105121 	9.674274e-01 	6.027808e+00 	8.718990e+00 	2.595224e-04 	2.629588e-04 	2.631054e-04 	3.724043e+06 
28 	164083069.037512 	9.576478e-01 	6.006075e+00 	8.697261e+00 	2.621857e-04 	2.656777e-04 	2.658271e-04 	3.606972e+06 
29 	167577138.423057 	9.479677e-01 	5.984494e+00 	8.675685e+00 	2.648650e-04 	2.684131e-04 	2.685655e-04 	3.494069e+06 
30 	170962310.452622 	9.383861e-01 	5.963064e+00 	8.654259e+00 	2.675601e-04 	2.711652e-04 	2.713205e-04 	3.385172e+06 
31 	174242433.575074 	9.289021e-01 	5.941783e+00 	8.632983e+00 	2.702712e-04 	2.739339e-04 	2.740921e-04 	3.280123e+06 
32 	177421206.142718 	9.195145e-01 	5.920649e+00 	8.611854e+00 	2.729982e-04 	2.767191e-04 	2.768804e-04 	3.178773e+06 
33 	180502182.755341 	9.102224e-01 	5.899662e+00 	8.590871e+00 	2.757412e-04 	2.795210e-04 	2.796853e-04 	3.080977e+06 
34 	183488780.317352 	9.010248e-01 	5.878820e+00 	8.570033e+00 	2.785000e-04 	2.823394e-04 	2.825068e-04 	2.986598e+06 
35 	186384283.821760 	8.919208e-01 	5.858121e+00 	8.549339e+00 	2.812747e-04 	2.851744e-04 	2.853449e-04 	2.895504e+06 
36 	189191851.874075 	8.829094e-01 	5.837564e+00 	8.528786e+00 	2.840652e-04 	2.880260e-04 	2.881997e-04 	2.807568e+06 
37 	191914521.968507 	8.739897e-01 	5.817148e+00 	8.508374e+00 	2.868717e-04 	2.908941e-04 	2.910711e-04 	2.722670e+06 
38 	194555215.528247 	8.651606e-01 	5.796870e+00 	8.488101e+00 	2.896940e-04 	2.937788e-04 	2.939591e-04 	2.640694e+06 
39 	197116742.721045 	8.564213e-01 	5.776731e+00 	8.467966e+00 	2.925321e-04 	2.966801e-04 	2.968636e-04 	2.561527e+06 
40 	199601807.060689 	8.477708e-01 	5.756727e+00 	8.447967e+00 	2.953861e-04 	2.995979e-04 	2.997848e-04 	2.485064e+06 
41 	202013009.804485 	8.392083e-01 	5.736859e+00 	8.428103e+00 	2.982560e-04 	3.025322e-04 	3.027226e-04 	2.411203e+06 
42 	204352854.156362 	8.307328e-01 	5.717125e+00 	8.408373e+00 	3.011416e-04 	3.054831e-04 	3.056770e-04 	2.339844e+06 
43 	206623749.284700 	8.223435e-01 	5.697523e+00 	8.388776e+00 	3.040431e-04 	3.084505e-04 	3.086479e-04 	2.270895e+06 
44 	208828014.163569 	8.140394e-01 	5.678052e+00 	8.369309e+00 	3.069603e-04 	3.114345e-04 	3.116354e-04 	2.204265e+06 
45 	210967881.245612 	8.058197e-01 	5.658710e+00 	8.349972e+00 	3.098933e-04 	3.144349e-04 	3.146395e-04 	2.139867e+06 
46 	213045499.974422 	7.976835e-01 	5.639498e+00 	8.330764e+00 	3.128421e-04 	3.174519e-04 	3.176602e-04 	2.077619e+06 
47 	215062940.143857 	7.896300e-01 	5.620412e+00 	8.311682e+00 	3.158067e-04 	3.204854e-04 	3.206974e-04 	2.017440e+06 
48 	217022195.111386 	7.816582e-01 	5.601453e+00 	8.292727e+00 	3.187870e-04 	3.235354e-04 	3.237512e-04 	1.959255e+06 
49 	218925184.872211 	7.737675e-01 	5.582618e+00 	8.273897e+00 	3.217831e-04 	3.266019e-04 	3.268215e-04 	1.902990e+06 
50 	220773759.000569 	7.659569e-01 	5.563907e+00 	8.255190e+00 	3.247949e-04 	3.296848e-04 	3.299083e-04 	1.848574e+06 
51 	222569699.464335 	7.582256e-01 	5.545318e+00 	8.236605e+00 	3.278224e-04 	3.327843e-04 	3.330117e-04 	1.795940e+06 
52 	224314723.318706 	7.505729e-01 	5.526850e+00 	8.218142e+00 	3.308657e-04 	3.359002e-04 	3.361316e-04 	1.745024e+06 
53 	226010485.284518 	7.429978e-01 	5.508503e+00 	8.199798e+00 	3.339246e-04 	3.390326e-04 	3.392681e-04 	1.695762e+06 
54 	227658580.216435 	7.354997e-01 	5.490274e+00 	8.181574e+00 	3.369992e-04 	3.421814e-04 	3.424210e-04 	1.648095e+06 
