i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	2.551384 	3.263245 	4.185371 	0.001042 	0.001098 	0.001103 	0 
1 	897924.279005 	2.543758e+00 	3.230033e+00 	4.152195e+00 	1.066272e-03 	1.124695e-03 	1.129984e-03 	8.979233e+05 
2 	1751375.374027 	2.536664e+00 	3.197083e+00 	4.119281e+00 	1.091021e-03 	1.151948e-03 	1.157521e-03 	8.534511e+05 
3 	2563131.090111 	2.530087e+00 	3.164480e+00 	4.086715e+00 	1.116132e-03 	1.179659e-03 	1.185530e-03 	8.117557e+05 
4 	3335844.323529 	2.524038e+00 	3.132223e+00 	4.054495e+00 	1.141595e-03 	1.207819e-03 	1.214004e-03 	7.727132e+05 
5 	4071993.587761 	2.518529e+00 	3.100308e+00 	4.022616e+00 	1.167399e-03 	1.236422e-03 	1.242935e-03 	7.361493e+05 
6 	4773893.878331 	2.513573e+00 	3.068731e+00 	3.991077e+00 	1.193533e-03 	1.265457e-03 	1.272315e-03 	7.019003e+05 
7 	5443707.514110 	2.509184e+00 	3.037489e+00 	3.959872e+00 	1.219984e-03 	1.294915e-03 	1.302134e-03 	6.698136e+05 
8 	6083454.132332 	2.505376e+00 	3.006578e+00 	3.929000e+00 	1.246737e-03 	1.324784e-03 	1.332381e-03 	6.397466e+05 
9 	6695019.873682 	2.502163e+00 	2.975996e+00 	3.898455e+00 	1.273775e-03 	1.355049e-03 	1.363043e-03 	6.115657e+05 
10 	7280165.801179 	2.499560e+00 	2.945738e+00 	3.868235e+00 	1.301082e-03 	1.385696e-03 	1.394105e-03 	5.851459e+05 
11 	7840535.592049 	2.497584e+00 	2.915801e+00 	3.838336e+00 	1.328638e-03 	1.416707e-03 	1.425552e-03 	5.603698e+05 
12 	8377662.537491 	2.496250e+00 	2.886181e+00 	3.808755e+00 	1.356423e-03 	1.448065e-03 	1.457365e-03 	5.371269e+05 
13 	8892975.881625 	2.495574e+00 	2.856876e+00 	3.779488e+00 	1.384413e-03 	1.479749e-03 	1.489525e-03 	5.153133e+05 
