i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	5.082926 	0.647798 	4.269276 	0.001108 	0.001240 	0.001262 	0 
1 	320334.033648 	5.082388e+00 	6.413005e-01 	4.263136e+00 	1.113035e-03 	1.246455e-03 	1.268260e-03 	3.203330e+05 
2 	634648.981307 	5.081821e+00 	6.348593e-01 	4.257062e+00 	1.117988e-03 	1.252707e-03 	1.274811e-03 	3.143149e+05 
3 	943102.576177 	5.081227e+00 	6.284834e-01 	4.251061e+00 	1.122928e-03 	1.258950e-03 	1.281353e-03 	3.084536e+05 
4 	1245854.942189 	5.080608e+00 	6.221719e-01 	4.245133e+00 	1.127856e-03 	1.265182e-03 	1.287887e-03 	3.027524e+05 
5 	1543061.285069 	5.079964e+00 	6.159244e-01 	4.239277e+00 	1.132771e-03 	1.271403e-03 	1.294412e-03 	2.972063e+05 
6 	1834871.999874 	5.079296e+00 	6.097401e-01 	4.233493e+00 	1.137673e-03 	1.277612e-03 	1.300927e-03 	2.918107e+05 
7 	2121432.834720 	5.078605e+00 	6.036184e-01 	4.227779e+00 	1.142561e-03 	1.283809e-03 	1.307431e-03 	2.865608e+05 
8 	2402885.049048 	5.077891e+00 	5.975587e-01 	4.222136e+00 	1.147434e-03 	1.289994e-03 	1.313925e-03 	2.814522e+05 
9 	2679365.566165 	5.077155e+00 	5.915603e-01 	4.216562e+00 	1.152293e-03 	1.296166e-03 	1.320407e-03 	2.764805e+05 
10 	2951007.120287 	5.076399e+00 	5.856227e-01 	4.211058e+00 	1.157137e-03 	1.302323e-03 	1.326877e-03 	2.716416e+05 
11 	3217938.398275 	5.075621e+00 	5.797450e-01 	4.205623e+00 	1.161966e-03 	1.308467e-03 	1.333334e-03 	2.669313e+05 
12 	3480284.176265 	5.074824e+00 	5.739269e-01 	4.200256e+00 	1.166779e-03 	1.314596e-03 	1.339777e-03 	2.623458e+05 
13 	3738165.451375 	5.074007e+00 	5.681676e-01 	4.194957e+00 	1.171577e-03 	1.320709e-03 	1.346207e-03 	2.578813e+05 
14 	3991699.568667 	5.073172e+00 	5.624666e-01 	4.189726e+00 	1.176358e-03 	1.326807e-03 	1.352623e-03 	2.535341e+05 
15 	4241000.343558 	5.072319e+00 	5.568232e-01 	4.184561e+00 	1.181122e-03 	1.332889e-03 	1.359023e-03 	2.493008e+05 
16 	4486178.179819 	5.071448e+00 	5.512369e-01 	4.179462e+00 	1.185869e-03 	1.338953e-03 	1.365408e-03 	2.451778e+05 
17 	4727340.183352 	5.070561e+00 	5.457071e-01 	4.174430e+00 	1.190599e-03 	1.345001e-03 	1.371777e-03 	2.411620e+05 
18 	4964590.271884 	5.069657e+00 	5.402332e-01 	4.169463e+00 	1.195311e-03 	1.351030e-03 	1.378129e-03 	2.372501e+05 
19 	5198029.280742 	5.068737e+00 	5.348146e-01 	4.164560e+00 	1.200005e-03 	1.357041e-03 	1.384464e-03 	2.334390e+05 
20 	5427755.064835 	5.067802e+00 	5.294508e-01 	4.159722e+00 	1.204681e-03 	1.363033e-03 	1.390781e-03 	2.297258e+05 
21 	5653862.597014 	5.066852e+00 	5.241413e-01 	4.154948e+00 	1.209338e-03 	1.369006e-03 	1.397080e-03 	2.261075e+05 
22 	5876444.062912 	5.065888e+00 	5.188853e-01 	4.150238e+00 	1.213976e-03 	1.374959e-03 	1.403360e-03 	2.225815e+05 
23 	6095588.952414 	5.064910e+00 	5.136825e-01 	4.145591e+00 	1.218595e-03 	1.380891e-03 	1.409621e-03 	2.191449e+05 
24 	6311384.147883 	5.063919e+00 	5.085323e-01 	4.141006e+00 	1.223194e-03 	1.386803e-03 	1.415861e-03 	2.157952e+05 
25 	6523914.009248 	5.062915e+00 	5.034341e-01 	4.136483e+00 	1.227774e-03 	1.392694e-03 	1.422081e-03 	2.125299e+05 
26 	6733260.456084 	5.061899e+00 	4.983874e-01 	4.132022e+00 	1.232333e-03 	1.398562e-03 	1.428280e-03 	2.093464e+05 
27 	6939503.046793 	5.060870e+00 	4.933916e-01 	4.127623e+00 	1.236871e-03 	1.404408e-03 	1.434458e-03 	2.062426e+05 
