i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	0.990629 	6.993875 	9.336004 	0.000194 	0.000196 	0.000196 	0 
1 	7447190.833070 	9.806389e-01 	6.970846e+00 	9.312979e+00 	1.954440e-04 	1.975738e-04 	1.976556e-04 	7.447190e+06 
2 	14671928.987539 	9.707336e-01 	6.947935e+00 	9.290072e+00 	1.973531e-04 	1.995157e-04 	1.995990e-04 	7.224738e+06 
3 	21681433.211347 	9.609288e-01 	6.925178e+00 	9.267319e+00 	1.992729e-04 	2.014687e-04 	2.015536e-04 	7.009504e+06 
4 	28483006.055892 	9.512236e-01 	6.902575e+00 	9.244719e+00 	2.012033e-04 	2.034327e-04 	2.035191e-04 	6.801573e+06 
5 	35083678.746216 	9.416171e-01 	6.880123e+00 	9.222271e+00 	2.031444e-04 	2.054077e-04 	2.054956e-04 	6.600673e+06 
6 	41490218.986659 	9.321083e-01 	6.857821e+00 	9.199972e+00 	2.050960e-04 	2.073936e-04 	2.074832e-04 	6.406540e+06 
7 	47709141.671835 	9.226961e-01 	6.835667e+00 	9.177823e+00 	2.070582e-04 	2.093906e-04 	2.094817e-04 	6.218923e+06 
8 	53746719.159334 	9.133795e-01 	6.813661e+00 	9.155820e+00 	2.090311e-04 	2.113985e-04 	2.114913e-04 	6.037577e+06 
9 	59608991.094635 	9.041575e-01 	6.791800e+00 	9.133963e+00 	2.110145e-04 	2.134173e-04 	2.135118e-04 	5.862272e+06 
10 	65301773.808827 	8.950293e-01 	6.770084e+00 	9.112250e+00 	2.130085e-04 	2.154472e-04 	2.155433e-04 	5.692783e+06 
11 	70830669.308725 	8.859937e-01 	6.748510e+00 	9.090680e+00 	2.150131e-04 	2.174880e-04 	2.175859e-04 	5.528895e+06 
12 	76201073.878331 	8.770500e-01 	6.727078e+00 	9.069252e+00 	2.170282e-04 	2.195398e-04 	2.196394e-04 	5.370405e+06 
13 	81418186.309364 	8.681970e-01 	6.705786e+00 	9.047963e+00 	2.190540e-04 	2.216025e-04 	2.217038e-04 	5.217112e+06 
14 	86487015.778018 	8.594340e-01 	6.684632e+00 	9.026814e+00 	2.210902e-04 	2.236762e-04 	2.237793e-04 	5.068829e+06 
15 	91412389.383993 	8.507600e-01 	6.663616e+00 	9.005801e+00 	2.231370e-04 	2.257608e-04 	2.258657e-04 	4.925374e+06 
16 	96198959.367256 	8.421740e-01 	6.642736e+00 	8.984924e+00 	2.251944e-04 	2.278564e-04 	2.279631e-04 	4.786570e+06 
17 	100851210.017245 	8.336752e-01 	6.621990e+00 	8.964183e+00 	2.272623e-04 	2.299628e-04 	2.300714e-04 	4.652251e+06 
18 	105373464.288378 	8.252627e-01 	6.601378e+00 	8.943574e+00 	2.293407e-04 	2.320803e-04 	2.321907e-04 	4.522254e+06 
19 	109769890.135220 	8.169356e-01 	6.580898e+00 	8.923097e+00 	2.314296e-04 	2.342086e-04 	2.343210e-04 	4.396426e+06 
20 	114044506.579937 	8.086929e-01 	6.560549e+00 	8.902752e+00 	2.335290e-04 	2.363479e-04 	2.364622e-04 	4.274616e+06 
21 	118201189.524086 	8.005340e-01 	6.540329e+00 	8.882535e+00 	2.356390e-04 	2.384981e-04 	2.386143e-04 	4.156683e+06 
22 	122243677.316232 	7.924578e-01 	6.520237e+00 	8.862447e+00 	2.377594e-04 	2.406591e-04 	2.407774e-04 	4.042488e+06 
23 	126175576.086287 	7.844636e-01 	6.500272e+00 	8.842486e+00 	2.398903e-04 	2.428311e-04 	2.429514e-04 	3.931899e+06 
24 	130000364.857031 	7.765505e-01 	6.480434e+00 	8.822651e+00 	2.420317e-04 	2.450140e-04 	2.451363e-04 	3.824789e+06 
25 	133721400.442728 	7.687176e-01 	6.460719e+00 	8.802940e+00 	2.441836e-04 	2.472078e-04 	2.473321e-04 	3.721036e+06 
26 	137341922.144252 	7.609643e-01 	6.441128e+00 	8.783353e+00 	2.463460e-04 	2.494125e-04 	2.495389e-04 	3.620522e+06 
27 	140865056.249786 	7.532895e-01 	6.421660e+00 	8.763888e+00 	2.485188e-04 	2.516281e-04 	2.517565e-04 	3.523134e+06 
28 	144293820.349644 	7.456926e-01 	6.402312e+00 	8.744544e+00 	2.507020e-04 	2.538545e-04 	2.539851e-04 	3.428764e+06 
29 	147631127.473441 	7.381728e-01 	6.383084e+00 	8.725319e+00 	2.528957e-04 	2.560918e-04 	2.562246e-04 	3.337307e+06 
30 	150879790.057393 	7.307292e-01 	6.363975e+00 	8.706214e+00 	2.550999e-04 	2.583400e-04 	2.584750e-04 	3.248663e+06 
31 	154042523.749193 	7.233611e-01 	6.344984e+00 	8.687226e+00 	2.573144e-04 	2.605991e-04 	2.607363e-04 	3.162734e+06 
32 	157121951.057545 	7.160677e-01 	6.326108e+00 	8.668354e+00 	2.595394e-04 	2.628690e-04 	2.630084e-04 	3.079427e+06 
33 	160120604.853181 	7.088482e-01 	6.307349e+00 	8.649598e+00 	2.617748e-04 	2.651498e-04 	2.652915e-04 	2.998654e+06 
34 	163040931.727746 	7.017019e-01 	6.288703e+00 	8.630956e+00 	2.640207e-04 	2.674414e-04 	2.675854e-04 	2.920327e+06 
35 	165885295.216773 	6.946280e-01 	6.270171e+00 	8.612427e+00 	2.662769e-04 	2.697439e-04 	2.698902e-04 	2.844363e+06 
36 	168655978.892575 	6.876259e-01 	6.251750e+00 	8.594010e+00 	2.685435e-04 	2.720572e-04 	2.722059e-04 	2.770684e+06 
37 	171355189.332705 	6.806947e-01 	6.233441e+00 	8.575704e+00 	2.708206e-04 	2.743814e-04 	2.745325e-04 	2.699210e+06 
38 	173985058.969307 	6.738337e-01 	6.215242e+00 	8.557508e+00 	2.731080e-04 	2.767164e-04 	2.768699e-04 	2.629870e+06 
39 	176547648.824468 	6.670423e-01 	6.197151e+00 	8.539421e+00 	2.754058e-04 	2.790623e-04 	2.792183e-04 	2.562590e+06 
40 	179044951.136464 	6.603197e-01 	6.179168e+00 	8.521442e+00 	2.777140e-04 	2.814190e-04 	2.815774e-04 	2.497302e+06 
41 	181478891.881545 	6.536652e-01 	6.161293e+00 	8.503570e+00 	2.800325e-04 	2.837865e-04 	2.839475e-04 	2.433941e+06 
42 	183851333.195687 	6.470781e-01 	6.143523e+00 	8.485803e+00 	2.823615e-04 	2.861649e-04 	2.863284e-04 	2.372441e+06 
43 	186164075.700592 	6.405577e-01 	6.125858e+00 	8.468142e+00 	2.847007e-04 	2.885541e-04 	2.887201e-04 	2.312743e+06 
44 	188418860.737950 	6.341033e-01 	6.108296e+00 	8.450584e+00 	2.870504e-04 	2.909541e-04 	2.911227e-04 	2.254785e+06 
45 	190617372.515849 	6.277144e-01 	6.090838e+00 	8.433129e+00 	2.894104e-04 	2.933649e-04 	2.935362e-04 	2.198512e+06 
46 	192761240.171045 	6.213901e-01 	6.073482e+00 	8.415776e+00 	2.917807e-04 	2.957866e-04 	2.959605e-04 	2.143868e+06 
47 	194852039.750600 	6.151299e-01 	6.056226e+00 	8.398524e+00 	2.941614e-04 	2.982190e-04 	2.983956e-04 	2.090800e+06 
48 	196891296.116273 	6.089330e-01 	6.039071e+00 	8.381372e+00 	2.965524e-04 	3.006623e-04 	3.008416e-04 	2.039256e+06 
49 	198880484.774896 	6.027989e-01 	6.022014e+00 	8.364319e+00 	2.989538e-04 	3.031164e-04 	3.032985e-04 	1.989189e+06 
50 	200821033.637808 	5.967269e-01 	6.005056e+00 	8.347364e+00 	3.013654e-04 	3.055813e-04 	3.057662e-04 	1.940549e+06 
51 	202714324.712291 	5.907164e-01 	5.988195e+00 	8.330506e+00 	3.037874e-04 	3.080570e-04 	3.082447e-04 	1.893291e+06 
52 	204561695.727832 	5.847667e-01 	5.971430e+00 	8.313745e+00 	3.062198e-04 	3.105436e-04 	3.107341e-04 	1.847371e+06 
