i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	0.358860 	6.796110 	10.165538 	0.000193 	0.000195 	0.000195 	0 
1 	5098791.758799 	3.552617e-01 	6.780359e+00 	1.014979e+01 	1.945120e-04 	1.964673e-04 	1.965396e-04 	5.098791e+06 
2 	10106897.416627 	3.516952e-01 	6.764655e+00 	1.013409e+01 	1.956999e-04 	1.976744e-04 	1.977474e-04 	5.008106e+06 
3 	15026109.499572 	3.481645e-01 	6.749014e+00 	1.011845e+01 	1.968918e-04 	1.988856e-04 	1.989595e-04 	4.919212e+06 
4 	19858278.606053 	3.446694e-01 	6.733437e+00 	1.010287e+01 	1.980878e-04 	2.001010e-04 	2.001758e-04 	4.832169e+06 
5 	24605211.555665 	3.412095e-01 	6.717923e+00 	1.008736e+01 	1.992879e-04 	2.013207e-04 	2.013963e-04 	4.746933e+06 
6 	29268671.905309 	3.377844e-01 	6.702472e+00 	1.007191e+01 	2.004921e-04 	2.025446e-04 	2.026211e-04 	4.663460e+06 
7 	33850381.112517 	3.343937e-01 	6.687082e+00 	1.005653e+01 	2.017003e-04 	2.037727e-04 	2.038501e-04 	4.581709e+06 
8 	38352019.668550 	3.310372e-01 	6.671754e+00 	1.004120e+01 	2.029127e-04 	2.050051e-04 	2.050834e-04 	4.501639e+06 
9 	42775228.197716 	3.277145e-01 	6.656487e+00 	1.002594e+01 	2.041293e-04 	2.062417e-04 	2.063210e-04 	4.423209e+06 
10 	47121608.524173 	3.244252e-01 	6.641281e+00 	1.001073e+01 	2.053499e-04 	2.074827e-04 	2.075628e-04 	4.346380e+06 
11 	51392724.707108 	3.211690e-01 	6.626134e+00 	9.995587e+00 	2.065747e-04 	2.087279e-04 	2.088090e-04 	4.271116e+06 
12 	55590104.045396 	3.179456e-01 	6.611047e+00 	9.980502e+00 	2.078037e-04 	2.099774e-04 	2.100594e-04 	4.197379e+06 
13 	59715238.052712 	3.147546e-01 	6.596019e+00 	9.965476e+00 	2.090368e-04 	2.112313e-04 	2.113142e-04 	4.125134e+06 
14 	63769583.404011 	3.115957e-01 	6.581049e+00 	9.950509e+00 	2.102741e-04 	2.124895e-04 	2.125734e-04 	4.054345e+06 
15 	67754562.854308 	3.084686e-01 	6.566138e+00 	9.935599e+00 	2.115156e-04 	2.137520e-04 	2.138368e-04 	3.984979e+06 
16 	71671566.130736 	3.053730e-01 	6.551284e+00 	9.920748e+00 	2.127613e-04 	2.150189e-04 	2.151047e-04 	3.917003e+06 
17 	75521950.798456 	3.023085e-01 	6.536487e+00 	9.905953e+00 	2.140112e-04 	2.162901e-04 	2.163769e-04 	3.850385e+06 
18 	79307043.101609 	2.992748e-01 	6.521747e+00 	9.891216e+00 	2.152653e-04 	2.175657e-04 	2.176535e-04 	3.785092e+06 
19 	83028138.779821 	2.962717e-01 	6.507064e+00 	9.876534e+00 	2.165237e-04 	2.188457e-04 	2.189345e-04 	3.721096e+06 
20 	86686503.861227 	2.932988e-01 	6.492436e+00 	9.861908e+00 	2.177864e-04 	2.201301e-04 	2.202199e-04 	3.658365e+06 
21 	90283375.432554 	2.903557e-01 	6.477863e+00 	9.847338e+00 	2.190533e-04 	2.214190e-04 	2.215098e-04 	3.596872e+06 
22 	93819962.387150 	2.874423e-01 	6.463346e+00 	9.832823e+00 	2.203245e-04 	2.227123e-04 	2.228041e-04 	3.536587e+06 
23 	97297446.151599 	2.845582e-01 	6.448883e+00 	9.818362e+00 	2.215999e-04 	2.240100e-04 	2.241028e-04 	3.477484e+06 
24 	100716981.391579 	2.817031e-01 	6.434474e+00 	9.803955e+00 	2.228797e-04 	2.253122e-04 	2.254060e-04 	3.419535e+06 
25 	104079696.697620 	2.788767e-01 	6.420118e+00 	9.789602e+00 	2.241638e-04 	2.266188e-04 	2.267137e-04 	3.362715e+06 
26 	107386695.251316 	2.760787e-01 	6.405816e+00 	9.775302e+00 	2.254523e-04 	2.279300e-04 	2.280259e-04 	3.306999e+06 
27 	110639055.472778 	2.733089e-01 	6.391567e+00 	9.761055e+00 	2.267450e-04 	2.292456e-04 	2.293427e-04 	3.252360e+06 
28 	113837831.649671 	2.705669e-01 	6.377370e+00 	9.746861e+00 	2.280422e-04 	2.305658e-04 	2.306639e-04 	3.198776e+06 
29 	116984054.548626 	2.678525e-01 	6.363225e+00 	9.732718e+00 	2.293437e-04 	2.318905e-04 	2.319897e-04 	3.146223e+06 
30 	120078732.009433 	2.651653e-01 	6.349132e+00 	9.718627e+00 	2.306496e-04 	2.332198e-04 	2.333200e-04 	3.094677e+06 
31 	123122849.522522 	2.625052e-01 	6.335090e+00 	9.704587e+00 	2.319599e-04 	2.345536e-04 	2.346550e-04 	3.044118e+06 
32 	126117370.790419 	2.598719e-01 	6.321099e+00 	9.690598e+00 	2.332746e-04 	2.358920e-04 	2.359945e-04 	2.994521e+06 
33 	129063238.273423 	2.572650e-01 	6.307158e+00 	9.676660e+00 	2.345937e-04 	2.372350e-04 	2.373386e-04 	2.945867e+06 
34 	131961373.720193 	2.546843e-01 	6.293268e+00 	9.662771e+00 	2.359173e-04 	2.385826e-04 	2.386874e-04 	2.898135e+06 
35 	134812678.683605 	2.521296e-01 	6.279427e+00 	9.648933e+00 	2.372454e-04 	2.399348e-04 	2.400407e-04 	2.851305e+06 
36 	137618035.022286 	2.496006e-01 	6.265635e+00 	9.635143e+00 	2.385779e-04 	2.412917e-04 	2.413988e-04 	2.805356e+06 
37 	140378305.388418 	2.470969e-01 	6.251892e+00 	9.621402e+00 	2.399149e-04 	2.426532e-04 	2.427615e-04 	2.760270e+06 
38 	143094333.702018 	2.446185e-01 	6.238198e+00 	9.607710e+00 	2.412564e-04 	2.440195e-04 	2.441289e-04 	2.716028e+06 
39 	145766945.612252 	2.421649e-01 	6.224551e+00 	9.594066e+00 	2.426025e-04 	2.453904e-04 	2.455009e-04 	2.672612e+06 
40 	148396948.946142 	2.397361e-01 	6.210953e+00 	9.580470e+00 	2.439530e-04 	2.467660e-04 	2.468777e-04 	2.630003e+06 
41 	150985134.144956 	2.373316e-01 	6.197402e+00 	9.566921e+00 	2.453081e-04 	2.481463e-04 	2.482593e-04 	2.588185e+06 
42 	153532274.688817 	2.349513e-01 	6.183898e+00 	9.553420e+00 	2.466678e-04 	2.495314e-04 	2.496456e-04 	2.547141e+06 
43 	156039127.509677 	2.325949e-01 	6.170441e+00 	9.539965e+00 	2.480321e-04 	2.509212e-04 	2.510366e-04 	2.506853e+06 
44 	158506433.393194 	2.302622e-01 	6.157031e+00 	9.526556e+00 	2.494010e-04 	2.523158e-04 	2.524325e-04 	2.467306e+06 
45 	160934917.369717 	2.279529e-01 	6.143666e+00 	9.513194e+00 	2.507744e-04 	2.537152e-04 	2.538331e-04 	2.428484e+06 
46 	163325289.094721 	2.256669e-01 	6.130347e+00 	9.499877e+00 	2.521526e-04 	2.551194e-04 	2.552386e-04 	2.390372e+06 
47 	165678243.219057 	2.234038e-01 	6.117073e+00 	9.486605e+00 	2.535353e-04 	2.565285e-04 	2.566489e-04 	2.352954e+06 
48 	167994459.749279 	2.211635e-01 	6.103844e+00 	9.473379e+00 	2.549227e-04 	2.579423e-04 	2.580641e-04 	2.316217e+06 
