i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	2.812156 	5.205025 	1.982819 	0.001048 	0.001114 	0.001120 	0 
1 	773972.873757 	2.813278e+00 	5.185098e+00 	1.962857e+00 	1.060665e-03 	1.128615e-03 	1.134706e-03 	7.739719e+05 
2 	1528089.685608 	2.814753e+00 	5.165352e+00 	1.943076e+00 	1.073577e-03 	1.143257e-03 	1.149540e-03 	7.541168e+05 
3 	2263172.083658 	2.816554e+00 	5.145809e+00 	1.923498e+00 	1.086461e-03 	1.157900e-03 	1.164380e-03 	7.350824e+05 
4 	2979992.725874 	2.818681e+00 	5.126469e+00 	1.904121e+00 	1.099309e-03 	1.172537e-03 	1.179218e-03 	7.168206e+05 
5 	3679280.663100 	2.821135e+00 	5.107328e+00 	1.884943e+00 	1.112117e-03 	1.187162e-03 	1.194050e-03 	6.992879e+05 
6 	4361722.969885 	2.823917e+00 	5.088385e+00 	1.865961e+00 	1.124877e-03 	1.201770e-03 	1.208869e-03 	6.824423e+05 
7 	5027966.243325 	2.827027e+00 	5.069637e+00 	1.847174e+00 	1.137584e-03 	1.216355e-03 	1.223669e-03 	6.662433e+05 
8 	5678618.004419 	2.830464e+00 	5.051082e+00 	1.828579e+00 	1.150233e-03 	1.230910e-03 	1.238445e-03 	6.506518e+05 
9 	6314248.013637 	2.834229e+00 	5.032717e+00 	1.810174e+00 	1.162817e-03 	1.245430e-03 	1.253191e-03 	6.356300e+05 
10 	6935389.512781 	2.838319e+00 	5.014541e+00 	1.791957e+00 	1.175332e-03 	1.259910e-03 	1.267901e-03 	6.211415e+05 
11 	7542540.405778 	2.842734e+00 	4.996552e+00 	1.773925e+00 	1.187771e-03 	1.274344e-03 	1.282570e-03 	6.071509e+05 
12 	8136164.391638 	2.847470e+00 	4.978746e+00 	1.756077e+00 	1.200131e-03 	1.288726e-03 	1.297193e-03 	5.936240e+05 
13 	8716692.063420 	2.852526e+00 	4.961123e+00 	1.738410e+00 	1.212405e-03 	1.303053e-03 	1.311766e-03 	5.805277e+05 
14 	9284521.987517 	2.857897e+00 	4.943679e+00 	1.720923e+00 	1.224591e-03 	1.317320e-03 	1.326283e-03 	5.678299e+05 
15 	9840021.777962 	2.863579e+00 	4.926413e+00 	1.703612e+00 	1.236683e-03 	1.331522e-03 	1.340741e-03 	5.554998e+05 
16 	10383529.180656 	2.869568e+00 	4.909323e+00 	1.686477e+00 	1.248678e-03 	1.345656e-03 	1.355136e-03 	5.435074e+05 
17 	10915353.182358 	2.875856e+00 	4.892407e+00 	1.669514e+00 	1.260573e-03 	1.359718e-03 	1.369464e-03 	5.318240e+05 
18 	11435775.158909 	2.882438e+00 	4.875661e+00 	1.652722e+00 	1.272365e-03 	1.373706e-03 	1.383724e-03 	5.204220e+05 
19 	11945050.076404 	2.889305e+00 	4.859085e+00 	1.636099e+00 	1.284052e-03 	1.387618e-03 	1.397913e-03 	5.092749e+05 
20 	12443407.757808 	2.896449e+00 	4.842677e+00 	1.619642e+00 	1.295632e-03 	1.401453e-03 	1.412030e-03 	4.983577e+05 
21 	12931054.225856 	2.903861e+00 	4.826434e+00 	1.603351e+00 	1.307104e-03 	1.415208e-03 	1.426073e-03 	4.876465e+05 
22 	13408173.130817 	2.911530e+00 	4.810354e+00 	1.587222e+00 	1.318468e-03 	1.428884e-03 	1.440043e-03 	4.771189e+05 
