i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	3.220479 	1.386733 	5.392788 	0.001053 	0.001117 	0.001124 	0 
1 	903568.956104 	3.223986e+00 	1.372832e+00 	5.378894e+00 	1.061138e-03 	1.126539e-03 	1.133406e-03 	9.035680e+05 
2 	1790984.284217 	3.227630e+00 	1.359049e+00 	5.365119e+00 	1.069297e-03 	1.135740e-03 	1.142752e-03 	8.874153e+05 
3 	2662592.992510 	3.231386e+00 	1.345405e+00 	5.351481e+00 	1.077412e-03 	1.144902e-03 	1.152063e-03 	8.716087e+05 
4 	3518736.438064 	3.235250e+00 	1.331899e+00 	5.337981e+00 	1.085483e-03 	1.154027e-03 	1.161337e-03 	8.561434e+05 
5 	4359739.919065 	3.239219e+00 	1.318528e+00 	5.324616e+00 	1.093508e-03 	1.163113e-03 	1.170575e-03 	8.410035e+05 
6 	5185913.447948 	3.243287e+00 	1.305292e+00 	5.311386e+00 	1.101488e-03 	1.172161e-03 	1.179776e-03 	8.261735e+05 
7 	5997552.619028 	3.247449e+00 	1.292189e+00 	5.298288e+00 	1.109423e-03 	1.181169e-03 	1.188940e-03 	8.116392e+05 
8 	6794939.456662 	3.251702e+00 	1.279218e+00 	5.285322e+00 	1.117313e-03 	1.190139e-03 	1.198067e-03 	7.973868e+05 
9 	7578343.242730 	3.256041e+00 	1.266377e+00 	5.272485e+00 	1.125157e-03 	1.199069e-03 	1.207156e-03 	7.834038e+05 
10 	8348021.323098 	3.260460e+00 	1.253665e+00 	5.259778e+00 	1.132956e-03 	1.207960e-03 	1.216208e-03 	7.696781e+05 
11 	9104219.892563 	3.264955e+00 	1.241080e+00 	5.247197e+00 	1.140710e-03 	1.216812e-03 	1.225222e-03 	7.561986e+05 
12 	9847174.757634 	3.269520e+00 	1.228622e+00 	5.234743e+00 	1.148420e-03 	1.225624e-03 	1.234200e-03 	7.429549e+05 
13 	10577112.076357 	3.274152e+00 	1.216289e+00 	5.222413e+00 	1.156084e-03 	1.234399e-03 	1.243141e-03 	7.299373e+05 
14 	11294249.074319 	3.278844e+00 	1.204079e+00 	5.210207e+00 	1.163705e-03 	1.243135e-03 	1.252046e-03 	7.171370e+05 
15 	11998794.735874 	3.283592e+00 	1.191992e+00 	5.198122e+00 	1.171283e-03 	1.251834e-03 	1.260915e-03 	7.045457e+05 
16 	12690950.469608 	3.288391e+00 	1.180026e+00 	5.186159e+00 	1.178818e-03 	1.260495e-03 	1.269749e-03 	6.921557e+05 
17 	13370910.747037 	3.293236e+00 	1.168180e+00 	5.174316e+00 	1.186310e-03 	1.269120e-03 	1.278548e-03 	6.799603e+05 
18 	14038863.713548 	3.298122e+00 	1.156453e+00 	5.162590e+00 	1.193761e-03 	1.277709e-03 	1.287313e-03 	6.679530e+05 
19 	14694991.770668 	3.303044e+00 	1.144843e+00 	5.150983e+00 	1.201171e-03 	1.286262e-03 	1.296045e-03 	6.561281e+05 
20 	15339472.128774 	3.307997e+00 	1.133349e+00 	5.139491e+00 	1.208542e-03 	1.294782e-03 	1.304745e-03 	6.444804e+05 
21 	15972477.329496 	3.312976e+00 	1.121971e+00 	5.128114e+00 	1.215874e-03 	1.303268e-03 	1.313412e-03 	6.330052e+05 
22 	16594175.737168 	3.317976e+00 	1.110706e+00 	5.116851e+00 	1.223167e-03 	1.311721e-03 	1.322050e-03 	6.216984e+05 
23 	17204731.998823 	3.322993e+00 	1.099554e+00 	5.105701e+00 	1.230423e-03 	1.320142e-03 	1.330657e-03 	6.105563e+05 
24 	17804307.472394 	3.328022e+00 	1.088513e+00 	5.094662e+00 	1.237644e-03 	1.328533e-03 	1.339236e-03 	5.995755e+05 
25 	18393060.622941 	3.333058e+00 	1.077584e+00 	5.083733e+00 	1.244829e-03 	1.336894e-03 	1.347786e-03 	5.887532e+05 
26 	18971147.386911 	3.338098e+00 	1.066763e+00 	5.072914e+00 	1.251980e-03 	1.345226e-03 	1.356311e-03 	5.780868e+05 
27 	19538721.504624 	3.343136e+00 	1.056051e+00 	5.062203e+00 	1.259098e-03 	1.353531e-03 	1.364809e-03 	5.675741e+05 
28 	20095934.821348 	3.348168e+00 	1.045446e+00 	5.051600e+00 	1.266184e-03 	1.361809e-03 	1.373282e-03 	5.572133e+05 
29 	20642937.557521 	3.353191e+00 	1.034947e+00 	5.041102e+00 	1.273239e-03 	1.370061e-03 	1.381732e-03 	5.470027e+05 
30 	21179878.548851 	3.358200e+00 	1.024553e+00 	5.030710e+00 	1.280264e-03 	1.378289e-03 	1.390160e-03 	5.369410e+05 
31 	21706905.457178 	3.363191e+00 	1.014263e+00 	5.020422e+00 	1.287261e-03 	1.386494e-03 	1.398566e-03 	5.270269e+05 
32 	22224164.953162 	3.368162e+00 	1.004076e+00 	5.010236e+00 	1.294230e-03 	1.394676e-03 	1.406952e-03 	5.172595e+05 
33 	22731802.871965 	3.373107e+00 	9.939914e-01 	5.000153e+00 	1.301172e-03 	1.402837e-03 	1.415318e-03 	5.076379e+05 
34 	23229964.343254 	3.378024e+00 	9.840075e-01 	4.990171e+00 	1.308089e-03 	1.410977e-03 	1.423666e-03 	4.981615e+05 
35 	23718793.896926 	3.382909e+00 	9.741235e-01 	4.980290e+00 	1.314981e-03 	1.419099e-03 	1.431997e-03 	4.888296e+05 
36 	24198435.546067 	3.387760e+00 	9.643386e-01 	4.970507e+00 	1.321850e-03 	1.427202e-03 	1.440311e-03 	4.796416e+05 
37 	24669032.848698 	3.392573e+00 	9.546516e-01 	4.960823e+00 	1.328696e-03 	1.435287e-03 	1.448610e-03 	4.705973e+05 
38 	25130728.949938 	3.397346e+00 	9.450617e-01 	4.951235e+00 	1.335521e-03 	1.443357e-03 	1.456895e-03 	4.616961e+05 
39 	25583666.606214 	3.402075e+00 	9.355678e-01 	4.941745e+00 	1.342325e-03 	1.451411e-03 	1.465167e-03 	4.529377e+05 
40 	26027988.193187 	3.406759e+00 	9.261691e-01 	4.932349e+00 	1.349109e-03 	1.459451e-03 	1.473426e-03 	4.443216e+05 
41 	26463835.699018 	3.411395e+00 	9.168646e-01 	4.923048e+00 	1.355875e-03 	1.467477e-03 	1.481674e-03 	4.358475e+05 
42 	26891350.704621 	3.415981e+00 	9.076533e-01 	4.913841e+00 	1.362623e-03 	1.475490e-03 	1.489910e-03 	4.275150e+05 
43 	27310674.352473 	3.420514e+00 	8.985344e-01 	4.904727e+00 	1.369353e-03 	1.483491e-03 	1.498137e-03 	4.193236e+05 
44 	27721947.305531 	3.424993e+00 	8.895070e-01 	4.895704e+00 	1.376067e-03 	1.491482e-03 	1.506355e-03 	4.112730e+05 
45 	28125309.697715 	3.429417e+00 	8.805701e-01 	4.886772e+00 	1.382766e-03 	1.499461e-03 	1.514564e-03 	4.033624e+05 
46 	28520901.077377 	3.433782e+00 	8.717229e-01 	4.877931e+00 	1.389450e-03 	1.507431e-03 	1.522765e-03 	3.955914e+05 
47 	28908860.345081 	3.438089e+00 	8.629645e-01 	4.869178e+00 	1.396119e-03 	1.515392e-03 	1.530960e-03 	3.879593e+05 
48 	29289325.686920 	3.442335e+00 	8.542939e-01 	4.860514e+00 	1.402775e-03 	1.523344e-03 	1.539147e-03 	3.804653e+05 
49 	29662434.504559 	3.446520e+00 	8.457105e-01 	4.851938e+00 	1.409417e-03 	1.531288e-03 	1.547329e-03 	3.731088e+05 
50 	30028323.343026 	3.450642e+00 	8.372132e-01 	4.843448e+00 	1.416048e-03 	1.539225e-03 	1.555505e-03 	3.658888e+05 
51 	30387127.817264 	3.454701e+00 	8.288012e-01 	4.835044e+00 	1.422666e-03 	1.547154e-03 	1.563676e-03 	3.588045e+05 
52 	30738982.538293 	3.458695e+00 	8.204738e-01 	4.826726e+00 	1.429273e-03 	1.555078e-03 	1.571843e-03 	3.518547e+05 
53 	31084021.039792 	3.462623e+00 	8.122300e-01 	4.818491e+00 	1.435869e-03 	1.562995e-03 	1.580006e-03 	3.450385e+05 
54 	31422375.705788 	3.466486e+00 	8.040691e-01 	4.810340e+00 	1.442454e-03 	1.570906e-03 	1.588164e-03 	3.383547e+05 
55 	31754177.700075 	3.470283e+00 	7.959902e-01 	4.802272e+00 	1.449029e-03 	1.578812e-03 	1.596320e-03 	3.318020e+05 
56 	32079556.897891 	3.474013e+00 	7.879925e-01 	4.794285e+00 	1.455595e-03 	1.586712e-03 	1.604472e-03 	3.253792e+05 
57 	32398641.820306 	3.477676e+00 	7.800753e-01 	4.786380e+00 	1.462150e-03 	1.594608e-03 	1.612621e-03 	3.190849e+05 
58 	32711559.571710 	3.481271e+00 	7.722377e-01 	4.778555e+00 	1.468697e-03 	1.602499e-03 	1.620768e-03 	3.129178e+05 
59 	33018435.780698 	3.484799e+00 	7.644789e-01 	4.770809e+00 	1.475234e-03 	1.610386e-03 	1.628912e-03 	3.068762e+05 
60 	33319394.544613 	3.488259e+00 	7.567982e-01 	4.763142e+00 	1.481762e-03 	1.618268e-03 	1.637053e-03 	3.009588e+05 
61 	33614558.377936 	3.491652e+00 	7.491948e-01 	4.755554e+00 	1.488282e-03 	1.626146e-03 	1.645193e-03 	2.951638e+05 
62 	33904048.164647 	3.494977e+00 	7.416679e-01 	4.748042e+00 	1.494794e-03 	1.634020e-03 	1.653330e-03 	2.894898e+05 
63 	34187983.114661 	3.498235e+00 	7.342167e-01 	4.740608e+00 	1.501296e-03 	1.641890e-03 	1.661465e-03 	2.839350e+05 
