i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	1.305383 	14.703609 	1.311516 	0.000194 	0.000196 	0.000196 	0 
1 	6465232.183709 	1.298913e+00 	1.469042e+01 	1.298324e+00 	1.946170e-04 	1.969447e-04 	1.970327e-04 	6.465231e+06 
2 	12782640.631232 	1.292511e+00 	1.467736e+01 	1.285257e+00 	1.957219e-04 	1.980709e-04 	1.981598e-04 	6.317408e+06 
3 	18956235.791538 	1.286183e+00 	1.466442e+01 	1.272322e+00 	1.968237e-04 	1.991939e-04 	1.992837e-04 	6.173595e+06 
4 	24989995.179910 	1.279926e+00 	1.465162e+01 	1.259517e+00 	1.979222e-04 	2.003137e-04 	2.004044e-04 	6.033759e+06 
5 	30887769.069571 	1.273740e+00 	1.463895e+01 	1.246843e+00 	1.990173e-04 	2.014301e-04 	2.015218e-04 	5.897774e+06 
6 	36653284.699634 	1.267624e+00 	1.462641e+01 	1.234297e+00 	2.001091e-04 	2.025432e-04 	2.026359e-04 	5.765516e+06 
7 	42290150.682930 	1.261577e+00 	1.461399e+01 	1.221877e+00 	2.011975e-04 	2.036528e-04 	2.037465e-04 	5.636866e+06 
8 	47801861.241990 	1.255598e+00 	1.460170e+01 	1.209583e+00 	2.022823e-04 	2.047590e-04 	2.048536e-04 	5.511711e+06 
9 	53191800.279098 	1.249688e+00 	1.458954e+01 	1.197414e+00 	2.033637e-04 	2.058616e-04 	2.059572e-04 	5.389939e+06 
10 	58463245.287436 	1.243844e+00 	1.457749e+01 	1.185368e+00 	2.044414e-04 	2.069606e-04 	2.070572e-04 	5.271445e+06 
11 	63619371.110018 	1.238066e+00 	1.456557e+01 	1.173443e+00 	2.055155e-04 	2.080560e-04 	2.081535e-04 	5.156126e+06 
12 	68663253.552812 	1.232353e+00 	1.455377e+01 	1.161639e+00 	2.065859e-04 	2.091477e-04 	2.092461e-04 	5.043882e+06 
13 	73597872.858170 	1.226705e+00 	1.454209e+01 	1.149955e+00 	2.076526e-04 	2.102356e-04 	2.103350e-04 	4.934619e+06 
14 	78426117.044423 	1.221121e+00 	1.453053e+01 	1.138389e+00 	2.087154e-04 	2.113198e-04 	2.114201e-04 	4.828244e+06 
15 	83150785.117189 	1.215599e+00 	1.451908e+01 	1.126939e+00 	2.097744e-04 	2.124001e-04 	2.125014e-04 	4.724668e+06 
16 	87774590.157718 	1.210140e+00 	1.450775e+01 	1.115606e+00 	2.108296e-04 	2.134764e-04 	2.135787e-04 	4.623805e+06 
17 	92300162.293429 	1.204742e+00 	1.449653e+01 	1.104387e+00 	2.118808e-04 	2.145489e-04 	2.146521e-04 	4.525572e+06 
18 	96730051.555439 	1.199406e+00 	1.448543e+01 	1.093281e+00 	2.129280e-04 	2.156173e-04 	2.157216e-04 	4.429889e+06 
19 	101066730.627783 	1.194129e+00 	1.447444e+01 	1.082287e+00 	2.139713e-04 	2.166818e-04 	2.167870e-04 	4.336679e+06 
20 	105312597.492725 	1.188912e+00 	1.446356e+01 	1.071405e+00 	2.150104e-04 	2.177421e-04 	2.178483e-04 	4.245867e+06 
21 	109469977.976465 	1.183753e+00 	1.445279e+01 	1.060633e+00 	2.160455e-04 	2.187983e-04 	2.189055e-04 	4.157380e+06 
22 	113541128.199280 	1.178652e+00 	1.444213e+01 	1.049969e+00 	2.170764e-04 	2.198504e-04 	2.199585e-04 	4.071150e+06 
23 	117528236.933992 	1.173609e+00 	1.443158e+01 	1.039413e+00 	2.181031e-04 	2.208983e-04 	2.210073e-04 	3.987109e+06 
24 	121433427.876464 	1.168622e+00 	1.442113e+01 	1.028964e+00 	2.191257e-04 	2.219419e-04 	2.220519e-04 	3.905191e+06 
