i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	0.836434 	12.868218 	3.615856 	0.000193 	0.000196 	0.000196 	0 
1 	7952911.511244 	8.280115e-01 	1.284696e+01 	3.594594e+00 	1.951146e-04 	1.972848e-04 	1.973653e-04 	7.952911e+06 
2 	15696876.612605 	8.196632e-01 	1.282580e+01 	3.573439e+00 	1.968448e-04 	1.990459e-04 	1.991277e-04 	7.743965e+06 
3 	23238011.101170 	8.113995e-01 	1.280478e+01 	3.552416e+00 	1.985833e-04 	2.008156e-04 	2.008988e-04 	7.541134e+06 
4 	30582483.914082 	8.032195e-01 	1.278389e+01 	3.531523e+00 	2.003302e-04 	2.025940e-04 	2.026786e-04 	7.344473e+06 
5 	37736255.119941 	7.951225e-01 	1.276313e+01 	3.510761e+00 	2.020855e-04 	2.043812e-04 	2.044672e-04 	7.153771e+06 
6 	44705081.856153 	7.871076e-01 	1.274250e+01 	3.490126e+00 	2.038492e-04 	2.061770e-04 	2.062644e-04 	6.968827e+06 
7 	51494525.903873 	7.791739e-01 	1.272199e+01 	3.469619e+00 	2.056212e-04 	2.079815e-04 	2.080704e-04 	6.789444e+06 
8 	58109960.970277 	7.713206e-01 	1.270161e+01 	3.449238e+00 	2.074015e-04 	2.097947e-04 	2.098850e-04 	6.615435e+06 
9 	64556579.677328 	7.635469e-01 	1.268136e+01 	3.428981e+00 	2.091902e-04 	2.116166e-04 	2.117084e-04 	6.446619e+06 
10 	70839400.269629 	7.558520e-01 	1.266123e+01 	3.408848e+00 	2.109873e-04 	2.134472e-04 	2.135405e-04 	6.282821e+06 
11 	76963273.053430 	7.482351e-01 	1.264122e+01 	3.388838e+00 	2.127927e-04 	2.152864e-04 	2.153812e-04 	6.123873e+06 
12 	82932886.578239 	7.406953e-01 	1.262133e+01 	3.368949e+00 	2.146064e-04 	2.171343e-04 	2.172306e-04 	5.969614e+06 
13 	88752773.572202 	7.332319e-01 	1.260156e+01 	3.349179e+00 	2.164284e-04 	2.189908e-04 	2.190888e-04 	5.819887e+06 
14 	94427316.641598 	7.258441e-01 	1.258192e+01 	3.329529e+00 	2.182588e-04 	2.208561e-04 	2.209556e-04 	5.674543e+06 
15 	99960753.744551 	7.185312e-01 	1.256239e+01 	3.309997e+00 	2.200975e-04 	2.227300e-04 	2.228311e-04 	5.533437e+06 
16 	105357183.448537 	7.112923e-01 	1.254297e+01 	3.290581e+00 	2.219445e-04 	2.246125e-04 	2.247152e-04 	5.396430e+06 
17 	110620569.980828 	7.041268e-01 	1.252367e+01 	3.271281e+00 	2.237998e-04 	2.265037e-04 	2.266081e-04 	5.263387e+06 
18 	115754748.080595 	6.970338e-01 	1.250449e+01 	3.252095e+00 	2.256634e-04 	2.284036e-04 	2.285096e-04 	5.134178e+06 
19 	120763427.660987 	6.900126e-01 	1.248542e+01 	3.233023e+00 	2.275353e-04 	2.303121e-04 	2.304198e-04 	5.008680e+06 
20 	125650198.289265 	6.830625e-01 	1.246646e+01 	3.214063e+00 	2.294155e-04 	2.322293e-04 	2.323386e-04 	4.886771e+06 
21 	130418533.492470 	6.761828e-01 	1.244762e+01 	3.195214e+00 	2.313040e-04 	2.341551e-04 	2.342661e-04 	4.768335e+06 
22 	135071794.895973 	6.693728e-01 	1.242888e+01 	3.176476e+00 	2.332007e-04 	2.360895e-04 	2.362023e-04 	4.653261e+06 
23 	139613236.201886 	6.626316e-01 	1.241025e+01 	3.157847e+00 	2.351058e-04 	2.380326e-04 	2.381472e-04 	4.541441e+06 
24 	144046007.013908 	6.559587e-01 	1.239173e+01 	3.139326e+00 	2.370191e-04 	2.399843e-04 	2.401007e-04 	4.432771e+06 
25 	148373156.515035 	6.493534e-01 	1.237332e+01 	3.120912e+00 	2.389408e-04 	2.419447e-04 	2.420629e-04 	4.327150e+06 
26 	152597637.004152 	6.428149e-01 	1.235502e+01 	3.102605e+00 	2.408706e-04 	2.439137e-04 	2.440337e-04 	4.224480e+06 
