i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	4.677059 	0.751897 	4.571044 	0.001092 	0.001201 	0.001217 	0 
1 	447458.829869 	4.678021e+00 	7.443482e-01 	4.563620e+00 	1.096985e-03 	1.207612e-03 	1.223737e-03 	4.474578e+05 
2 	885447.899267 	4.678926e+00 	7.368630e-01 	4.556262e+00 	1.102125e-03 	1.213902e-03 	1.230261e-03 	4.379891e+05 
3 	1314215.699850 	4.679777e+00 	7.294535e-01 	4.548984e+00 	1.107261e-03 	1.220192e-03 	1.236787e-03 	4.287678e+05 
4 	1734018.235960 	4.680575e+00 	7.221190e-01 	4.541783e+00 	1.112392e-03 	1.226482e-03 	1.243314e-03 	4.198025e+05 
5 	2145103.819046 	4.681320e+00 	7.148588e-01 	4.534660e+00 	1.117518e-03 	1.232771e-03 	1.249842e-03 	4.110856e+05 
6 	2547713.155618 	4.682014e+00 	7.076721e-01 	4.527614e+00 	1.122639e-03 	1.239058e-03 	1.256371e-03 	4.026093e+05 
7 	2942079.585508 	4.682659e+00 	7.005582e-01 	4.520644e+00 	1.127754e-03 	1.245343e-03 	1.262899e-03 	3.943664e+05 
8 	3328429.314761 	4.683255e+00 	6.935163e-01 	4.513749e+00 	1.132863e-03 	1.251626e-03 	1.269427e-03 	3.863497e+05 
9 	3706981.641754 	4.683805e+00 	6.865457e-01 	4.506929e+00 	1.137965e-03 	1.257906e-03 	1.275953e-03 	3.785523e+05 
10 	4077949.176666 	4.684308e+00 	6.796457e-01 	4.500182e+00 	1.143061e-03 	1.264182e-03 	1.282478e-03 	3.709675e+05 
11 	4441538.054409 	4.684767e+00 	6.728155e-01 	4.493509e+00 	1.148150e-03 	1.270455e-03 	1.289001e-03 	3.635889e+05 
12 	4797948.141149 	4.685182e+00 	6.660545e-01 	4.486909e+00 	1.153231e-03 	1.276723e-03 	1.295521e-03 	3.564101e+05 
13 	5147373.234567 	4.685554e+00 	6.593620e-01 	4.480380e+00 	1.158304e-03 	1.282986e-03 	1.302038e-03 	3.494251e+05 
14 	5490001.257970 	4.685885e+00 	6.527371e-01 	4.473923e+00 	1.163369e-03 	1.289244e-03 	1.308551e-03 	3.426280e+05 
15 	5826014.448416 	4.686176e+00 	6.461794e-01 	4.467536e+00 	1.168425e-03 	1.295496e-03 	1.315060e-03 	3.360132e+05 
16 	6155589.538986 	4.686427e+00 	6.396879e-01 	4.461219e+00 	1.173473e-03 	1.301742e-03 	1.321564e-03 	3.295751e+05 
17 	6478897.935341 	4.686640e+00 	6.332622e-01 	4.454972e+00 	1.178511e-03 	1.307982e-03 	1.328064e-03 	3.233084e+05 
18 	6796105.886714 	4.686816e+00 	6.269015e-01 	4.448793e+00 	1.183539e-03 	1.314214e-03 	1.334557e-03 	3.172080e+05 
19 	7107374.651486 	4.686955e+00 	6.206051e-01 	4.442682e+00 	1.188558e-03 	1.320438e-03 	1.341045e-03 	3.112688e+05 
20 	7412860.657474 	4.687058e+00 	6.143725e-01 	4.436639e+00 	1.193566e-03 	1.326654e-03 	1.347525e-03 	3.054860e+05 
21 	7712715.657090 	4.687127e+00 	6.082028e-01 	4.430663e+00 	1.198564e-03 	1.332862e-03 	1.353999e-03 	2.998550e+05 
22 	8007086.877508 	4.687163e+00 	6.020956e-01 	4.424753e+00 	1.203550e-03 	1.339061e-03 	1.360465e-03 	2.943712e+05 
23 	8296117.165974 	4.687166e+00 	5.960502e-01 	4.418908e+00 	1.208525e-03 	1.345250e-03 	1.366924e-03 	2.890303e+05 
24 	8579945.130406 	4.687136e+00 	5.900659e-01 	4.413129e+00 	1.213489e-03 	1.351429e-03 	1.373373e-03 	2.838280e+05 
25 	8858705.275420 	4.687076e+00 	5.841421e-01 	4.407414e+00 	1.218441e-03 	1.357598e-03 	1.379814e-03 	2.787601e+05 
26 	9132528.133908 	4.686986e+00 	5.782782e-01 	4.401763e+00 	1.223380e-03 	1.363757e-03 	1.386245e-03 	2.738229e+05 
27 	9401540.394314 	4.686866e+00 	5.724736e-01 	4.396176e+00 	1.228307e-03 	1.369904e-03 	1.392667e-03 	2.690123e+05 
28 	9665865.023734 	4.686717e+00 	5.667276e-01 	4.390651e+00 	1.233221e-03 	1.376039e-03 	1.399078e-03 	2.643246e+05 
29 	9925621.386959 	4.686541e+00 	5.610398e-01 	4.385189e+00 	1.238122e-03 	1.382162e-03 	1.405478e-03 	2.597564e+05 
30 	10180925.361597 	4.686337e+00 	5.554094e-01 	4.379788e+00 	1.243010e-03 	1.388273e-03 	1.411867e-03 	2.553040e+05 
31 	10431889.449394 	4.686107e+00 	5.498360e-01 	4.374448e+00 	1.247883e-03 	1.394371e-03 	1.418244e-03 	2.509641e+05 
32 	10678622.883873 	4.685852e+00 	5.443188e-01 	4.369169e+00 	1.252743e-03 	1.400456e-03 	1.424609e-03 	2.467334e+05 
33 	10921231.734401 	4.685571e+00 	5.388574e-01 	4.363950e+00 	1.257588e-03 	1.406526e-03 	1.430962e-03 	2.426089e+05 
34 	11159819.006813 	4.685266e+00 	5.334512e-01 	4.358790e+00 	1.262419e-03 	1.412583e-03 	1.437301e-03 	2.385873e+05 
35 	11394484.740688 	4.684937e+00 	5.280996e-01 	4.353689e+00 	1.267235e-03 	1.418625e-03 	1.443627e-03 	2.346657e+05 
36 	11625326.103395 	4.684586e+00 	5.228021e-01 	4.348647e+00 	1.272035e-03 	1.424652e-03 	1.449939e-03 	2.308414e+05 
37 	11852437.481015 	4.684212e+00 	5.175581e-01 	4.343663e+00 	1.276821e-03 	1.430664e-03 	1.456237e-03 	2.271114e+05 
38 	12075910.566231 	4.683816e+00 	5.123670e-01 	4.338736e+00 	1.281590e-03 	1.436660e-03 	1.462520e-03 	2.234731e+05 
39 	12295834.443298 	4.683399e+00 	5.072284e-01 	4.333866e+00 	1.286344e-03 	1.442640e-03 	1.468788e-03 	2.199239e+05 
40 	12512295.670185 	4.682961e+00 	5.021416e-01 	4.329052e+00 	1.291081e-03 	1.448604e-03 	1.475040e-03 	2.164612e+05 
41 	12725378.357975 	4.682504e+00 	4.971063e-01 	4.324294e+00 	1.295802e-03 	1.454550e-03 	1.481276e-03 	2.130827e+05 
42 	12935164.247630 	4.682027e+00 	4.921217e-01 	4.319592e+00 	1.300507e-03 	1.460479e-03 	1.487496e-03 	2.097859e+05 
43 	13141732.784195 	4.681531e+00 	4.871875e-01 	4.314945e+00 	1.305194e-03 	1.466391e-03 	1.493699e-03 	2.065685e+05 
44 	13345161.188535 	4.681017e+00 	4.823030e-01 	4.310352e+00 	1.309864e-03 	1.472285e-03 	1.499885e-03 	2.034284e+05 
45 	13545524.526681 	4.680485e+00 	4.774679e-01 	4.305813e+00 	1.314517e-03 	1.478160e-03 	1.506053e-03 	2.003633e+05 
46 	13742895.776878 	4.679935e+00 	4.726816e-01 	4.301328e+00 	1.319152e-03 	1.484017e-03 	1.512204e-03 	1.973713e+05 
47 	13937345.894396 	4.679369e+00 	4.679435e-01 	4.296896e+00 	1.323769e-03 	1.489855e-03 	1.518335e-03 	1.944501e+05 
48 	14128943.874194 	4.678786e+00 	4.632533e-01 	4.292516e+00 	1.328368e-03 	1.495673e-03 	1.524449e-03 	1.915980e+05 
49 	14317756.811503 	4.678188e+00 	4.586104e-01 	4.288189e+00 	1.332949e-03 	1.501472e-03 	1.530543e-03 	1.888129e+05 
50 	14503849.960397 	4.677574e+00 	4.540143e-01 	4.283913e+00 	1.337511e-03 	1.507250e-03 	1.536617e-03 	1.860931e+05 
51 	14687286.790432 	4.676945e+00 	4.494646e-01 	4.279688e+00 	1.342054e-03 	1.513008e-03 	1.542672e-03 	1.834368e+05 
52 	14868129.041399 	4.676301e+00 	4.449607e-01 	4.275514e+00 	1.346579e-03 	1.518746e-03 	1.548707e-03 	1.808423e+05 
53 	15046436.776274 	4.675644e+00 	4.405023e-01 	4.271391e+00 	1.351084e-03 	1.524462e-03 	1.554721e-03 	1.783077e+05 
54 	15222268.432423 	4.674972e+00 	4.360889e-01 	4.267317e+00 	1.355570e-03 	1.530157e-03 	1.560714e-03 	1.758317e+05 
55 	15395680.871106 	4.674288e+00 	4.317199e-01 	4.263293e+00 	1.360037e-03 	1.535831e-03 	1.566686e-03 	1.734124e+05 
56 	15566729.425365 	4.673590e+00 	4.273950e-01 	4.259318e+00 	1.364483e-03 	1.541482e-03 	1.572636e-03 	1.710486e+05 
57 	15735467.946327 	4.672880e+00 	4.231137e-01 	4.255392e+00 	1.368910e-03 	1.547111e-03 	1.578564e-03 	1.687385e+05 
58 	15901948.847987 	4.672158e+00 	4.188755e-01 	4.251513e+00 	1.373317e-03 	1.552718e-03 	1.584470e-03 	1.664809e+05 
59 	16066223.150529 	4.671423e+00 	4.146801e-01 	4.247683e+00 	1.377703e-03 	1.558302e-03 	1.590354e-03 	1.642743e+05 
60 	16228340.522219 	4.670678e+00 	4.105269e-01 	4.243900e+00 	1.382069e-03 	1.563863e-03 	1.596214e-03 	1.621174e+05 
61 	16388349.319937 	4.669921e+00 	4.064156e-01 	4.240164e+00 	1.386415e-03 	1.569400e-03 	1.602052e-03 	1.600088e+05 
62 	16546296.628380 	4.669154e+00 	4.023457e-01 	4.236474e+00 	1.390739e-03 	1.574914e-03 	1.607866e-03 	1.579473e+05 
63 	16702228.297991 	4.668376e+00 	3.983169e-01 	4.232830e+00 	1.395043e-03 	1.580404e-03 	1.613656e-03 	1.559317e+05 
64 	16856188.981652 	4.667588e+00 	3.943286e-01 	4.229233e+00 	1.399326e-03 	1.585870e-03 	1.619422e-03 	1.539607e+05 
65 	17008222.170188 	4.666790e+00 	3.903804e-01 	4.225680e+00 	1.403587e-03 	1.591311e-03 	1.625164e-03 	1.520332e+05 
