i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	4.864727 	1.060907 	4.074366 	0.001101 	0.001224 	0.001243 	0 
1 	415226.895183 	4.865651e+00 	1.050214e+00 	4.063918e+00 	1.108170e-03 	1.233793e-03 	1.252792e-03 	4.152259e+05 
2 	817915.088394 	4.866478e+00 	1.039604e+00 	4.053565e+00 	1.115784e-03 	1.243387e-03 	1.262801e-03 	4.026882e+05 
3 	1208496.134007 	4.867214e+00 	1.029102e+00 	4.043328e+00 	1.123419e-03 	1.253023e-03 	1.272859e-03 	3.905810e+05 
4 	1587413.969439 	4.867862e+00 	1.018708e+00 	4.033209e+00 	1.131075e-03 	1.262700e-03 	1.282965e-03 	3.789178e+05 
5 	1955095.614768 	4.868425e+00 	1.008419e+00 	4.023205e+00 	1.138750e-03 	1.272418e-03 	1.293119e-03 	3.676816e+05 
6 	2311951.442070 	4.868904e+00 	9.982357e-01 	4.013316e+00 	1.146444e-03 	1.282174e-03 	1.303319e-03 	3.568558e+05 
7 	2658375.830943 	4.869304e+00 	9.881562e-01 	4.003542e+00 	1.154156e-03 	1.291969e-03 	1.313564e-03 	3.464244e+05 
8 	2994747.805241 	4.869625e+00 	9.781796e-01 	3.993882e+00 	1.161885e-03 	1.301801e-03 	1.323854e-03 	3.363720e+05 
9 	3321431.646196 	4.869870e+00 	9.683048e-01 	3.984334e+00 	1.169630e-03 	1.311669e-03 	1.334188e-03 	3.266838e+05 
10 	3638777.482498 	4.870041e+00 	9.585308e-01 	3.974899e+00 	1.177390e-03 	1.321573e-03 	1.344564e-03 	3.173458e+05 
11 	3947121.857952 	4.870142e+00 	9.488566e-01 	3.965574e+00 	1.185165e-03 	1.331510e-03 	1.354981e-03 	3.083444e+05 
12 	4246788.277358 	4.870172e+00 	9.392811e-01 	3.956361e+00 	1.192953e-03 	1.341481e-03 	1.365439e-03 	2.996664e+05 
13 	4538087.731276 	4.870136e+00 	9.298033e-01 	3.947258e+00 	1.200754e-03 	1.351484e-03 	1.375936e-03 	2.912995e+05 
14 	4821319.200316 	4.870034e+00 	9.204222e-01 	3.938264e+00 	1.208566e-03 	1.361518e-03 	1.386472e-03 	2.832315e+05 
15 	5096770.139625 	4.869869e+00 	9.111369e-01 	3.929380e+00 	1.216390e-03 	1.371581e-03 	1.397044e-03 	2.754509e+05 
16 	5364716.944210 	4.869643e+00 	9.019463e-01 	3.920603e+00 	1.224222e-03 	1.381673e-03 	1.407653e-03 	2.679468e+05 
17 	5625425.395745 	4.869357e+00 	8.928495e-01 	3.911934e+00 	1.232064e-03 	1.391793e-03 	1.418297e-03 	2.607085e+05 
18 	5879151.091509 	4.869013e+00 	8.838455e-01 	3.903372e+00 	1.239914e-03 	1.401939e-03 	1.428974e-03 	2.537257e+05 
19 	6126139.856071 	4.868614e+00 	8.749333e-01 	3.894917e+00 	1.247771e-03 	1.412110e-03 	1.439684e-03 	2.469888e+05 
20 	6366628.136353 	4.868160e+00 	8.661121e-01 	3.886568e+00 	1.255633e-03 	1.422305e-03 	1.450425e-03 	2.404883e+05 
21 	6600843.380664 	4.867653e+00 	8.573809e-01 	3.878324e+00 	1.263501e-03 	1.432522e-03 	1.461196e-03 	2.342152e+05 
22 	6829004.402301 	4.867096e+00 	8.487387e-01 	3.870185e+00 	1.271373e-03 	1.442761e-03 	1.471996e-03 	2.281610e+05 
23 	7051321.728294 	4.866489e+00 	8.401847e-01 	3.862150e+00 	1.279247e-03 	1.453020e-03 	1.482823e-03 	2.223173e+05 
24 	7267997.933865 	4.865835e+00 	8.317179e-01 	3.854220e+00 	1.287124e-03 	1.463297e-03 	1.493676e-03 	2.166762e+05 
25 	7479227.963130 	4.865134e+00 	8.233375e-01 	3.846393e+00 	1.295001e-03 	1.473592e-03 	1.504553e-03 	2.112300e+05 
26 	7685199.436595 	4.864388e+00 	8.150425e-01 	3.838669e+00 	1.302879e-03 	1.483902e-03 	1.515454e-03 	2.059715e+05 
27 	7886092.945950 	4.863599e+00 	8.068321e-01 	3.831048e+00 	1.310755e-03 	1.494227e-03 	1.526376e-03 	2.008935e+05 
28 	8082082.336659 	4.862768e+00 	7.987055e-01 	3.823529e+00 	1.318629e-03 	1.504565e-03 	1.537319e-03 	1.959894e+05 
29 	8273334.978837 	4.861896e+00 	7.906617e-01 	3.816112e+00 	1.326500e-03 	1.514914e-03 	1.548280e-03 	1.912526e+05 
30 	8460012.026879 	4.860984e+00 	7.826999e-01 	3.808796e+00 	1.334367e-03 	1.525274e-03 	1.559259e-03 	1.866770e+05 
31 	8642268.668290 	4.860035e+00 	7.748192e-01 	3.801582e+00 	1.342228e-03 	1.535642e-03 	1.570252e-03 	1.822566e+05 
32 	8820254.362145 	4.859048e+00 	7.670189e-01 	3.794469e+00 	1.350083e-03 	1.546017e-03 	1.581260e-03 	1.779857e+05 
33 	8994113.067625 	4.858026e+00 	7.592981e-01 	3.787455e+00 	1.357930e-03 	1.556397e-03 	1.592281e-03 	1.738587e+05 
34 	9163983.462993 	4.856969e+00 	7.516559e-01 	3.780543e+00 	1.365768e-03 	1.566782e-03 	1.603311e-03 	1.698704e+05 
35 	9329999.155447 	4.855879e+00 	7.440917e-01 	3.773730e+00 	1.373596e-03 	1.577168e-03 	1.614351e-03 	1.660157e+05 
36 	9492288.882186 	4.854756e+00 	7.366045e-01 	3.767016e+00 	1.381414e-03 	1.587555e-03 	1.625398e-03 	1.622897e+05 
37 	9650976.703073 	4.853602e+00 	7.291936e-01 	3.760402e+00 	1.389219e-03 	1.597941e-03 	1.636450e-03 	1.586878e+05 
38 	9806182.185240 	4.852418e+00 	7.218582e-01 	3.753887e+00 	1.397011e-03 	1.608325e-03 	1.647506e-03 	1.552055e+05 
39 	9958020.579961 	4.851205e+00 	7.145975e-01 	3.747471e+00 	1.404788e-03 	1.618703e-03 	1.658564e-03 	1.518384e+05 
40 	10106602.992122 	4.849963e+00 	7.074107e-01 	3.741154e+00 	1.412550e-03 	1.629076e-03 	1.669621e-03 	1.485824e+05 
41 	10252036.542596 	4.848694e+00 	7.002971e-01 	3.734935e+00 	1.420295e-03 	1.639440e-03 	1.680677e-03 	1.454336e+05 
42 	10394424.523815 	4.847399e+00 	6.932560e-01 	3.728814e+00 	1.428021e-03 	1.649794e-03 	1.691728e-03 	1.423880e+05 
43 	10533866.548829 	4.846078e+00 	6.862866e-01 	3.722792e+00 	1.435729e-03 	1.660137e-03 	1.702774e-03 	1.394420e+05 
44 	10670458.694125 	4.844733e+00 	6.793881e-01 	3.716867e+00 	1.443416e-03 	1.670466e-03 	1.713811e-03 	1.365921e+05 
45 	10804293.636456 	4.843364e+00 	6.725598e-01 	3.711040e+00 	1.451081e-03 	1.680780e-03 	1.724839e-03 	1.338349e+05 
46 	10935460.783959 	4.841972e+00 	6.658010e-01 	3.705310e+00 	1.458723e-03 	1.691076e-03 	1.735855e-03 	1.311671e+05 
47 	11064046.401770 	4.840558e+00 	6.591110e-01 	3.699678e+00 	1.466341e-03 	1.701354e-03 	1.746856e-03 	1.285856e+05 
48 	11190133.732345 	4.839123e+00 	6.524891e-01 	3.694143e+00 	1.473934e-03 	1.711610e-03 	1.757841e-03 	1.260873e+05 
49 	11313803.110943 	4.837667e+00 	6.459345e-01 	3.688705e+00 	1.481500e-03 	1.721842e-03 	1.768808e-03 	1.236694e+05 
50 	11435132.075992 	4.836192e+00 	6.394466e-01 	3.683364e+00 	1.489038e-03 	1.732050e-03 	1.779754e-03 	1.213290e+05 
51 	11554195.475038 	4.834698e+00 	6.330247e-01 	3.678120e+00 	1.496547e-03 	1.742231e-03 	1.790678e-03 	1.190634e+05 
52 	11671065.566227 	4.833185e+00 	6.266681e-01 	3.672973e+00 	1.504025e-03 	1.752382e-03 	1.801576e-03 	1.168701e+05 
53 	11785812.115556 	4.831654e+00 	6.203761e-01 	3.667922e+00 	1.511471e-03 	1.762502e-03 	1.812447e-03 	1.147465e+05 
54 	11898502.490070 	4.830107e+00 	6.141481e-01 	3.662968e+00 	1.518885e-03 	1.772589e-03 	1.823289e-03 	1.126904e+05 
55 	12009201.747186 	4.828543e+00 	6.079834e-01 	3.658110e+00 	1.526264e-03 	1.782641e-03 	1.834099e-03 	1.106993e+05 
56 	12117972.720304 	4.826964e+00 	6.018813e-01 	3.653349e+00 	1.533608e-03 	1.792655e-03 	1.844874e-03 	1.087710e+05 
57 	12224876.100864 	4.825370e+00 	5.958413e-01 	3.648684e+00 	1.540915e-03 	1.802630e-03 	1.855613e-03 	1.069034e+05 
58 	12329970.517010 	4.823761e+00 	5.898626e-01 	3.644114e+00 	1.548183e-03 	1.812564e-03 	1.866313e-03 	1.050944e+05 
59 	12433312.608989 	4.822138e+00 	5.839446e-01 	3.639641e+00 	1.555413e-03 	1.822453e-03 	1.876972e-03 	1.033421e+05 
60 	12534957.101454 	4.820502e+00 	5.780868e-01 	3.635264e+00 	1.562602e-03 	1.832297e-03 	1.887587e-03 	1.016445e+05 
61 	12634956.872778 	4.818853e+00 	5.722884e-01 	3.630982e+00 	1.569748e-03 	1.842093e-03 	1.898156e-03 	9.999977e+04 
62 	12733363.021526 	4.817192e+00 	5.665489e-01 	3.626796e+00 	1.576852e-03 	1.851839e-03 	1.908677e-03 	9.840615e+04 
63 	12830224.930204 	4.815519e+00 	5.608676e-01 	3.622705e+00 	1.583911e-03 	1.861533e-03 	1.919147e-03 	9.686191e+04 
64 	12925590.326406 	4.813835e+00 	5.552441e-01 	3.618710e+00 	1.590925e-03 	1.871172e-03 	1.929564e-03 	9.536540e+04 
65 	13019505.341469 	4.812141e+00 	5.496775e-01 	3.614810e+00 	1.597892e-03 	1.880756e-03 	1.939926e-03 	9.391502e+04 
66 	13112014.566757 	4.810436e+00 	5.441675e-01 	3.611005e+00 	1.604810e-03 	1.890280e-03 	1.950229e-03 	9.250923e+04 
67 	13203161.107669 	4.808722e+00 	5.387133e-01 	3.607295e+00 	1.611680e-03 	1.899745e-03 	1.960472e-03 	9.114654e+04 
68 	13292986.635475 	4.806998e+00 	5.333144e-01 	3.603679e+00 	1.618499e-03 	1.909147e-03 	1.970653e-03 	8.982553e+04 
69 	13381531.437086 	4.805266e+00 	5.279703e-01 	3.600158e+00 	1.625266e-03 	1.918484e-03 	1.980768e-03 	8.854480e+04 
70 	13468834.462838 	4.803526e+00 	5.226804e-01 	3.596731e+00 	1.631980e-03 	1.927754e-03 	1.990816e-03 	8.730303e+04 
71 	13554933.372398 	4.801777e+00 	5.174440e-01 	3.593398e+00 	1.638641e-03 	1.936956e-03 	2.000794e-03 	8.609891e+04 
72 	13639864.578855 	4.800021e+00 	5.122607e-01 	3.590159e+00 	1.645246e-03 	1.946088e-03 	2.010700e-03 	8.493121e+04 
73 	13723663.291105 	4.798258e+00 	5.071300e-01 	3.587013e+00 	1.651796e-03 	1.955146e-03 	2.020531e-03 	8.379871e+04 
74 	13806363.554589 	4.796489e+00 	5.020511e-01 	3.583960e+00 	1.658288e-03 	1.964131e-03 	2.030286e-03 	8.270026e+04 
75 	13887998.290476 	4.794713e+00 	4.970238e-01 	3.581001e+00 	1.664721e-03 	1.973039e-03 	2.039963e-03 	8.163474e+04 
