i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	2.024075 	0.974484 	14.321949 	0.000194 	0.000196 	0.000196 	0 
1 	14689432.975592 	2.018185e+00 	9.647298e-01 	1.431218e+01 	1.948146e-04 	1.971191e-04 	1.972164e-04 	1.468943e+07 
2 	29183087.669023 	2.012349e+00 	9.550667e-01 	1.430250e+01 	1.956707e-04 	1.979908e-04 	1.980890e-04 	1.449365e+07 
3 	43485071.212159 	2.006571e+00 	9.455009e-01 	1.429292e+01 	1.965232e-04 	1.988589e-04 	1.989579e-04 	1.430198e+07 
4 	57599518.450384 	2.000850e+00 	9.360315e-01 	1.428344e+01 	1.973720e-04 	1.997234e-04 	1.998231e-04 	1.411445e+07 
5 	71530456.798689 	1.995185e+00 	9.266574e-01 	1.427405e+01 	1.982171e-04 	2.005840e-04 	2.006846e-04 	1.393094e+07 
6 	85281808.931756 	1.989577e+00 	9.173777e-01 	1.426476e+01 	1.990585e-04 	2.014410e-04 	2.015424e-04 	1.375135e+07 
7 	98857395.933960 	1.984024e+00 	9.081914e-01 	1.425556e+01 	1.998962e-04 	2.022942e-04 	2.023963e-04 	1.357559e+07 
8 	112260940.345310 	1.978526e+00 	8.990977e-01 	1.424645e+01 	2.007301e-04 	2.031436e-04 	2.032465e-04 	1.340354e+07 
9 	125496069.105174 	1.973082e+00 	8.900954e-01 	1.423743e+01 	2.015603e-04 	2.039891e-04 	2.040929e-04 	1.323513e+07 
10 	138566316.397341 	1.967692e+00 	8.811838e-01 	1.422851e+01 	2.023867e-04 	2.048309e-04 	2.049354e-04 	1.307025e+07 
11 	151475126.400165 	1.962354e+00 	8.723619e-01 	1.421967e+01 	2.032092e-04 	2.056688e-04 	2.057741e-04 	1.290881e+07 
12 	164225855.945234 	1.957070e+00 	8.636288e-01 	1.421092e+01 	2.040279e-04 	2.065028e-04 	2.066089e-04 	1.275073e+07 
13 	176821777.087893 	1.951837e+00 	8.549835e-01 	1.420226e+01 	2.048428e-04 	2.073329e-04 	2.074399e-04 	1.259592e+07 
14 	189266079.592838 	1.946656e+00 	8.464252e-01 	1.419369e+01 	2.056538e-04 	2.081591e-04 	2.082669e-04 	1.244430e+07 
15 	201561873.337874 	1.941526e+00 	8.379531e-01 	1.418520e+01 	2.064609e-04 	2.089814e-04 	2.090899e-04 	1.229579e+07 
16 	213712190.638750 	1.936446e+00 	8.295661e-01 	1.417680e+01 	2.072641e-04 	2.097998e-04 	2.099091e-04 	1.215032e+07 
17 	225719988.497992 	1.931415e+00 	8.212636e-01 	1.416848e+01 	2.080634e-04 	2.106141e-04 	2.107242e-04 	1.200780e+07 
18 	237588150.780423 	1.926435e+00 	8.130445e-01 	1.416025e+01 	2.088587e-04 	2.114245e-04 	2.115354e-04 	1.186816e+07 
19 	249319490.317955 	1.921502e+00 	8.049081e-01 	1.415210e+01 	2.096501e-04 	2.122309e-04 	2.123426e-04 	1.173134e+07 
20 	260916750.946282 	1.916619e+00 	7.968535e-01 	1.414403e+01 	2.104376e-04 	2.130333e-04 	2.131458e-04 	1.159726e+07 
21 	272382609.475807 	1.911783e+00 	7.888799e-01 	1.413604e+01 	2.112210e-04 	2.138317e-04 	2.139449e-04 	1.146586e+07 
22 	283719677.599152 	1.906994e+00 	7.809865e-01 	1.412813e+01 	2.120005e-04 	2.146261e-04 	2.147401e-04 	1.133707e+07 
23 	294930503.737627 	1.902252e+00 	7.731725e-01 	1.412030e+01 	2.127760e-04 	2.154164e-04 	2.155312e-04 	1.121083e+07 
24 	306017574.828523 	1.897556e+00 	7.654370e-01 	1.411255e+01 	2.135475e-04 	2.162026e-04 	2.163182e-04 	1.108707e+07 
25 	316983318.055680 	1.892906e+00 	7.577792e-01 	1.410487e+01 	2.143150e-04 	2.169848e-04 	2.171011e-04 	1.096574e+07 
26 	327830102.525013 	1.888301e+00 	7.501985e-01 	1.409728e+01 	2.150784e-04 	2.177629e-04 	2.178800e-04 	1.084678e+07 
27 	338560240.887027 	1.883741e+00 	7.426939e-01 	1.408976e+01 	2.158378e-04 	2.185369e-04 	2.186548e-04 	1.073014e+07 
28 	349175990.908277 	1.879226e+00 	7.352647e-01 	1.408231e+01 	2.165932e-04 	2.193069e-04 	2.194255e-04 	1.061575e+07 
29 	359679556.993364 	1.874754e+00 	7.279102e-01 	1.407494e+01 	2.173445e-04 	2.200727e-04 	2.201921e-04 	1.050357e+07 
