i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	2.137210 	0.177275 	15.006023 	0.000194 	0.000196 	0.000196 	0 
1 	13993747.730496 	2.135767e+00 	1.755090e-01 	1.500423e+01 	1.941619e-04 	1.964722e-04 	1.965709e-04 	1.399375e+07 
2 	27949522.468521 	2.134335e+00 	1.737603e-01 	1.500246e+01 	1.943290e-04 	1.966424e-04 	1.967412e-04 	1.395577e+07 
3 	41867749.542717 	2.132912e+00 	1.720291e-01 	1.500071e+01 	1.944949e-04 	1.968111e-04 	1.969101e-04 	1.391823e+07 
4 	55748852.269935 	2.131500e+00 	1.703151e-01 	1.499897e+01 	1.946593e-04 	1.969786e-04 	1.970777e-04 	1.388110e+07 
5 	69593248.090569 	2.130098e+00 	1.686182e-01 	1.499725e+01 	1.948225e-04 	1.971447e-04 	1.972440e-04 	1.384440e+07 
6 	83401348.660575 	2.128706e+00 	1.669383e-01 	1.499555e+01 	1.949844e-04 	1.973094e-04 	1.974089e-04 	1.380810e+07 
7 	97173559.945211 	2.127324e+00 	1.652751e-01 	1.499387e+01 	1.951449e-04 	1.974729e-04 	1.975725e-04 	1.377221e+07 
8 	110910282.311193 	2.125952e+00 	1.636284e-01 	1.499220e+01 	1.953042e-04 	1.976350e-04 	1.977347e-04 	1.373672e+07 
9 	124611910.616969 	2.124590e+00 	1.619983e-01 	1.499054e+01 	1.954622e-04 	1.977958e-04 	1.978957e-04 	1.370163e+07 
10 	138278834.301319 	2.123237e+00 	1.603843e-01 	1.498891e+01 	1.956189e-04 	1.979554e-04 	1.980554e-04 	1.366692e+07 
11 	151911437.470353 	2.121894e+00 	1.587865e-01 	1.498729e+01 	1.957744e-04 	1.981136e-04 	1.982138e-04 	1.363260e+07 
12 	165510098.982809 	2.120560e+00 	1.572046e-01 	1.498568e+01 	1.959286e-04 	1.982706e-04 	1.983709e-04 	1.359866e+07 
13 	179075192.533773 	2.119236e+00 	1.556385e-01 	1.498410e+01 	1.960816e-04 	1.984263e-04 	1.985268e-04 	1.356509e+07 
14 	192607086.736828 	2.117921e+00 	1.540880e-01 	1.498252e+01 	1.962334e-04 	1.985808e-04 	1.986814e-04 	1.353189e+07 
15 	206106145.204702 	2.116615e+00 	1.525529e-01 	1.498096e+01 	1.963839e-04 	1.987341e-04 	1.988348e-04 	1.349906e+07 
16 	219572726.628381 	2.115318e+00 	1.510332e-01 	1.497942e+01 	1.965333e-04 	1.988861e-04 	1.989870e-04 	1.346658e+07 
17 	233007184.854797 	2.114030e+00 	1.495286e-01 	1.497790e+01 	1.966814e-04 	1.990369e-04 	1.991379e-04 	1.343446e+07 
18 	246409868.963050 	2.112752e+00 	1.480390e-01 	1.497638e+01 	1.968284e-04 	1.991865e-04 	1.992876e-04 	1.340268e+07 
19 	259781123.339262 	2.111482e+00 	1.465643e-01 	1.497489e+01 	1.969741e-04 	1.993348e-04 	1.994361e-04 	1.337125e+07 
20 	273121287.749992 	2.110220e+00 	1.451043e-01 	1.497340e+01 	1.971187e-04 	1.994820e-04 	1.995835e-04 	1.334016e+07 
21 	286430697.414405 	2.108968e+00 	1.436588e-01 	1.497194e+01 	1.972622e-04 	1.996281e-04 	1.997296e-04 	1.330941e+07 
22 	299709683.075028 	2.107723e+00 	1.422278e-01 	1.497048e+01 	1.974045e-04 	1.997729e-04 	1.998746e-04 	1.327899e+07 
23 	312958571.067300 	2.106488e+00 	1.408110e-01 	1.496904e+01 	1.975456e-04 	1.999166e-04 	2.000184e-04 	1.324889e+07 
24 	326177683.387790 	2.105261e+00 	1.394084e-01 	1.496762e+01 	1.976856e-04 	2.000591e-04 	2.001611e-04 	1.321911e+07 
25 	339367337.761216 	2.104042e+00 	1.380197e-01 	1.496621e+01 	1.978245e-04 	2.002005e-04 	2.003026e-04 	1.318965e+07 
26 	352527847.706265 	2.102831e+00 	1.366449e-01 	1.496481e+01 	1.979623e-04 	2.003408e-04 	2.004430e-04 	1.316051e+07 
27 	365659522.600197 	2.101628e+00 	1.352838e-01 	1.496342e+01 	1.980990e-04 	2.004799e-04 	2.005822e-04 	1.313167e+07 
28 	378762667.742320 	2.100434e+00 	1.339362e-01 	1.496205e+01 	1.982346e-04 	2.006179e-04 	2.007203e-04 	1.310315e+07 
29 	391837584.416312 	2.099247e+00 	1.326021e-01 	1.496070e+01 	1.983691e-04 	2.007548e-04 	2.008574e-04 	1.307492e+07 
30 	404884569.951416 	2.098069e+00 	1.312813e-01 	1.495935e+01 	1.985025e-04 	2.008906e-04 	2.009933e-04 	1.304699e+07 
31 	417903917.782612 	2.096898e+00 	1.299737e-01 	1.495802e+01 	1.986348e-04 	2.010253e-04 	2.011282e-04 	1.301935e+07 
32 	430895917.509585 	2.095735e+00 	1.286790e-01 	1.495671e+01 	1.987661e-04 	2.011590e-04 	2.012619e-04 	1.299200e+07 
33 	443860854.954852 	2.094579e+00 	1.273973e-01 	1.495540e+01 	1.988964e-04 	2.012916e-04 	2.013946e-04 	1.296494e+07 
34 	456799012.220639 	2.093431e+00 	1.261284e-01 	1.495411e+01 	1.990256e-04 	2.014231e-04 	2.015263e-04 	1.293816e+07 
35 	469710667.744960 	2.092291e+00 	1.248722e-01 	1.495283e+01 	1.991537e-04 	2.015535e-04 	2.016568e-04 	1.291166e+07 
36 	482596096.356514 	2.091158e+00 	1.236284e-01 	1.495156e+01 	1.992809e-04 	2.016829e-04 	2.017864e-04 	1.288543e+07 
37 	495455569.328820 	2.090033e+00 	1.223971e-01 	1.495031e+01 	1.994070e-04 	2.018113e-04 	2.019149e-04 	1.285947e+07 
38 	508289354.433270 	2.088915e+00 	1.211780e-01 	1.494907e+01 	1.995321e-04 	2.019387e-04 	2.020423e-04 	1.283379e+07 
39 	521097715.991282 	2.087804e+00 	1.199711e-01 	1.494784e+01 	1.996562e-04 	2.020650e-04 	2.021688e-04 	1.280836e+07 
40 	533880914.925590 	2.086700e+00 	1.187762e-01 	1.494662e+01 	1.997793e-04 	2.021904e-04 	2.022942e-04 	1.278320e+07 
41 	546639208.810623 	2.085603e+00 	1.175932e-01 	1.494541e+01 	1.999015e-04 	2.023147e-04 	2.024187e-04 	1.275829e+07 
42 	559372851.921978 	2.084513e+00 	1.164220e-01 	1.494422e+01 	2.000226e-04 	2.024380e-04 	2.025421e-04 	1.273364e+07 
43 	572082095.285107 	2.083431e+00 	1.152625e-01 	1.494304e+01 	2.001428e-04 	2.025604e-04 	2.026646e-04 	1.270924e+07 
44 	584767186.723128 	2.082355e+00 	1.141145e-01 	1.494187e+01 	2.002621e-04 	2.026818e-04 	2.027861e-04 	1.268509e+07 
45 	597428370.903805 	2.081286e+00 	1.129780e-01 	1.494071e+01 	2.003804e-04 	2.028022e-04 	2.029066e-04 	1.266118e+07 
46 	610065889.385756 	2.080223e+00 	1.118528e-01 	1.493956e+01 	2.004977e-04 	2.029216e-04 	2.030262e-04 	1.263752e+07 
47 	622679980.663882 	2.079168e+00 	1.107388e-01 	1.493842e+01 	2.006141e-04 	2.030401e-04 	2.031448e-04 	1.261409e+07 
48 	635270880.213949 	2.078119e+00 	1.096360e-01 	1.493730e+01 	2.007296e-04 	2.031577e-04 	2.032624e-04 	1.259090e+07 
49 	647838820.536516 	2.077076e+00 	1.085441e-01 	1.493618e+01 	2.008442e-04 	2.032743e-04 	2.033792e-04 	1.256794e+07 
50 	660384031.200038 	2.076040e+00 	1.074631e-01 	1.493508e+01 	2.009578e-04 	2.033900e-04 	2.034950e-04 	1.254521e+07 
51 	672906738.883311 	2.075010e+00 	1.063929e-01 	1.493399e+01 	2.010706e-04 	2.035048e-04 	2.036098e-04 	1.252271e+07 
52 	685407167.417152 	2.073987e+00 	1.053333e-01 	1.493290e+01 	2.011825e-04 	2.036186e-04 	2.037238e-04 	1.250043e+07 
53 	697885537.825406 	2.072970e+00 	1.042843e-01 	1.493183e+01 	2.012934e-04 	2.037316e-04 	2.038369e-04 	1.247837e+07 
54 	710342068.365210 	2.071959e+00 	1.032458e-01 	1.493077e+01 	2.014035e-04 	2.038437e-04 	2.039490e-04 	1.245653e+07 
55 	722776974.566703 	2.070954e+00 	1.022176e-01 	1.492972e+01 	2.015128e-04 	2.039548e-04 	2.040603e-04 	1.243491e+07 
56 	735190469.271984 	2.069956e+00 	1.011996e-01 	1.492868e+01 	2.016211e-04 	2.040651e-04 	2.041707e-04 	1.241349e+07 
57 	747582762.673405 	2.068963e+00 	1.001918e-01 	1.492765e+01 	2.017286e-04 	2.041745e-04 	2.042802e-04 	1.239229e+07 
58 	759954062.351315 	2.067977e+00 	9.919405e-02 	1.492663e+01 	2.018353e-04 	2.042831e-04 	2.043889e-04 	1.237130e+07 
59 	772304573.311140 	2.066996e+00 	9.820623e-02 	1.492561e+01 	2.019411e-04 	2.043908e-04 	2.044967e-04 	1.235051e+07 
60 	784634498.019796 	2.066022e+00 	9.722826e-02 	1.492461e+01 	2.020460e-04 	2.044977e-04 	2.046036e-04 	1.232992e+07 
61 	796944036.441598 	2.065053e+00 	9.626003e-02 	1.492362e+01 	2.021502e-04 	2.046037e-04 	2.047097e-04 	1.230954e+07 
62 	809233386.073563 	2.064089e+00 	9.530145e-02 	1.492264e+01 	2.022535e-04 	2.047088e-04 	2.048150e-04 	1.228935e+07 
