i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	1.324008 	3.992806 	4.683187 	0.001024 	0.001064 	0.001067 	0 
1 	221048.211232 	1.310493e+00 	3.969073e+00 	4.659467e+00 	1.043435e-03 	1.084685e-03 	1.087795e-03 	2.210472e+05 
2 	429950.788210 	1.297083e+00 	3.945508e+00 	4.635915e+00 	1.062961e-03 	1.105460e-03 	1.108684e-03 	2.089026e+05 
3 	627380.661175 	1.283810e+00 	3.922171e+00 	4.612591e+00 	1.082778e-03 	1.126560e-03 	1.129901e-03 	1.974299e+05 
4 	813999.653211 	1.270675e+00 	3.899059e+00 	4.589492e+00 	1.102889e-03 	1.147987e-03 	1.151449e-03 	1.866190e+05 
5 	990430.212166 	1.257675e+00 	3.876171e+00 	4.566617e+00 	1.123296e-03 	1.169745e-03 	1.173332e-03 	1.764306e+05 
6 	1157257.424882 	1.244809e+00 	3.853503e+00 	4.543962e+00 	1.144003e-03 	1.191838e-03 	1.195553e-03 	1.668272e+05 
7 	1315031.334859 	1.232076e+00 	3.831054e+00 	4.521526e+00 	1.165011e-03 	1.214268e-03 	1.218116e-03 	1.577739e+05 
8 	1464269.117600 	1.219474e+00 	3.808821e+00 	4.499305e+00 	1.186323e-03 	1.237039e-03 	1.241025e-03 	1.492378e+05 
9 	1605457.116755 	1.207002e+00 	3.786801e+00 	4.477299e+00 	1.207943e-03 	1.260154e-03 	1.264282e-03 	1.411880e+05 
10 	1739052.750141 	1.194659e+00 	3.764993e+00 	4.455503e+00 	1.229872e-03 	1.283618e-03 	1.287892e-03 	1.335956e+05 
11 	1865486.294172 	1.182443e+00 	3.743394e+00 	4.433917e+00 	1.252113e-03 	1.307433e-03 	1.311857e-03 	1.264335e+05 
12 	1985162.554684 	1.170353e+00 	3.722002e+00 	4.412537e+00 	1.274669e-03 	1.331602e-03 	1.336182e-03 	1.196763e+05 
13 	2098462.431569 	1.158387e+00 	3.700814e+00 	4.391362e+00 	1.297543e-03 	1.356130e-03 	1.360870e-03 	1.132999e+05 
14 	2205744.384184 	1.146545e+00 	3.679828e+00 	4.370389e+00 	1.320736e-03 	1.381019e-03 	1.385924e-03 	1.072820e+05 
