i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	1.692745 	1.527648 	14.100115 	0.000194 	0.000196 	0.000196 	0 
1 	14305794.888440 	1.684194e+00 	1.512309e+00 	1.408477e+01 	1.951538e-04 	1.973800e-04 	1.974718e-04 	1.430579e+07 
2 	28321796.053374 	1.675725e+00 	1.497108e+00 	1.406956e+01 	1.964808e-04 	1.987305e-04 	1.988234e-04 	1.401600e+07 
3 	42055815.017525 	1.667348e+00 	1.482061e+00 	1.405450e+01 	1.978061e-04 	2.000793e-04 	2.001733e-04 	1.373402e+07 
4 	55515726.894113 	1.659061e+00 	1.467167e+00 	1.403960e+01 	1.991295e-04 	2.014262e-04 	2.015215e-04 	1.345991e+07 
5 	68709149.965311 	1.650862e+00 	1.452423e+00 	1.402485e+01 	2.004510e-04 	2.027713e-04 	2.028678e-04 	1.319342e+07 
6 	81643453.124442 	1.642753e+00 	1.437829e+00 	1.401024e+01 	2.017705e-04 	2.041144e-04 	2.042120e-04 	1.293430e+07 
7 	94325765.081182 	1.634730e+00 	1.423383e+00 	1.399579e+01 	2.030878e-04 	2.054555e-04 	2.055543e-04 	1.268231e+07 
8 	106762983.206185 	1.626794e+00 	1.409083e+00 	1.398148e+01 	2.044030e-04 	2.067943e-04 	2.068943e-04 	1.243722e+07 
9 	118961782.017511 	1.618943e+00 	1.394927e+00 	1.396732e+01 	2.057158e-04 	2.081310e-04 	2.082322e-04 	1.219880e+07 
10 	130928621.324519 	1.611176e+00 	1.380915e+00 	1.395329e+01 	2.070263e-04 	2.094653e-04 	2.095677e-04 	1.196684e+07 
11 	142669754.044210 	1.603493e+00 	1.367045e+00 	1.393941e+01 	2.083343e-04 	2.107971e-04 	2.109007e-04 	1.174113e+07 
12 	154191233.704156 	1.595893e+00 	1.353315e+00 	1.392568e+01 	2.096398e-04 	2.121265e-04 	2.122313e-04 	1.152148e+07 
13 	165498921.645729 	1.588374e+00 	1.339724e+00 	1.391207e+01 	2.109427e-04 	2.134532e-04 	2.135593e-04 	1.130769e+07 
14 	176598493.940481 	1.580936e+00 	1.326271e+00 	1.389861e+01 	2.122429e-04 	2.147773e-04 	2.148846e-04 	1.109957e+07 
15 	187495448.032120 	1.573577e+00 	1.312954e+00 	1.388528e+01 	2.135402e-04 	2.160987e-04 	2.162072e-04 	1.089695e+07 
16 	198195109.115803 	1.566297e+00 	1.299771e+00 	1.387209e+01 	2.148348e-04 	2.174172e-04 	2.175269e-04 	1.069966e+07 
17 	208702636.266048 	1.559096e+00 	1.286722e+00 	1.385903e+01 	2.161264e-04 	2.187328e-04 	2.188437e-04 	1.050753e+07 
18 	219023028.324013 	1.551971e+00 	1.273805e+00 	1.384611e+01 	2.174149e-04 	2.200454e-04 	2.201576e-04 	1.032039e+07 
19 	229161129.554301 	1.544923e+00 	1.261018e+00 	1.383331e+01 	2.187004e-04 	2.213549e-04 	2.214683e-04 	1.013810e+07 
20 	239121635.081094 	1.537950e+00 	1.248360e+00 	1.382064e+01 	2.199828e-04 	2.226613e-04 	2.227760e-04 	9.960506e+06 
21 	248909096.113085 	1.531052e+00 	1.235831e+00 	1.380810e+01 	2.212619e-04 	2.239645e-04 	2.240804e-04 	9.787461e+06 
22 	258527924.965910 	1.524228e+00 	1.223428e+00 	1.379569e+01 	2.225377e-04 	2.252643e-04 	2.253815e-04 	9.618829e+06 
23 	267982399.890736 	1.517476e+00 	1.211151e+00 	1.378340e+01 	2.238101e-04 	2.265608e-04 	2.266792e-04 	9.454475e+06 
